,ConsumptionDate,ActualConsumption,P7Cons,P2Cons,P1Cons,P9Cons,P3Cons,P4Cons,P5Cons,P6Cons1,P6Sec3Cons2,P6Sec2Cons3,Gen1num1,Gen1num2,Gen2
368,08/04/2019 16:00,138.082,72.074,2.424,12.345999999999998,2.396,12.318,8.372,6.068,11.282,1.016,2.114,158.45,57.526,14.306
369,08/04/2019 16:30,140.822,72.108,2.44,12.35,2.364,12.164000000000001,8.542,6.084,13.158,0.8320000000000001,2.116,158.674,57.452,14.296
370,08/04/2019 17:00,138.972,73.082,2.37,12.345999999999998,2.388,12.224,8.828,6.818,12.107999999999999,0.83,2.116,159.026,57.074,14.306
371,08/04/2019 17:30,141.15200000000002,71.248,2.5839999999999996,12.332,2.398,12.356,8.648,6.848,12.294,0.83,2.1180000000000003,158.688,57.968,14.312000000000001
372,08/04/2019 18:00,143.11,72.6,2.838,12.342,2.496,12.574000000000002,8.746,6.72,11.792,0.78,2.1180000000000003,158.524,58.232,14.312000000000001
373,08/04/2019 18:30,143.466,74.622,3.012,12.342,2.5639999999999996,12.464,8.904,7.042000000000001,11.538,0.742,2.122,158.534,58.25,14.314
374,08/04/2019 19:00,143.192,74.752,2.998,12.342,2.542,12.352,8.838,6.556,12.288,0.7440000000000001,2.12,158.816,58.206,14.34
375,08/04/2019 19:30,135.226,74.042,3.0439999999999996,12.342,2.5540000000000003,11.895999999999999,9.198,5.566,12.107999999999999,0.74,2.122,150.262,57.96,14.296
376,08/04/2019 20:00,86.46,76.454,3.0439999999999996,12.345999999999998,2.5639999999999996,12.042,9.556000000000001,5.63,13.074000000000002,0.74,2.122,106.958,48.166000000000004,14.292
377,08/04/2019 20:30,82.40799999999999,70.28,3.162,12.345999999999998,2.5580000000000003,12.206,9.558,5.652,12.155999999999999,0.74,2.122,107.536,44.431999999999995,14.282
378,08/04/2019 21:00,85.598,67.564,3.37,12.35,2.6719999999999997,12.19,9.282,5.57,13.872,0.738,2.126,108.434,44.43600000000001,14.288
379,08/04/2019 21:30,85.75,69.31,3.3160000000000003,12.345999999999998,2.688,12.248,9.246,5.596,13.974,0.74,2.124,108.852,44.458,14.318
380,08/04/2019 22:00,87.97,70.09,3.366,12.347999999999999,2.532,12.078,9.574,5.702000000000001,14.064,0.738,2.124,108.60600000000001,44.41,14.328
381,08/04/2019 22:30,90.4,71.876,3.342,12.347999999999999,2.4859999999999998,12.155999999999999,9.926,5.71,13.898,0.74,2.126,108.186,44.4,14.335999999999999
382,08/04/2019 23:00,91.29799999999999,73.666,3.33,12.347999999999999,2.5,11.978,9.798,5.686,13.862,0.74,2.128,108.66,44.443999999999996,14.325999999999999
383,08/04/2019 23:30,109.55799999999999,75.334,3.41,12.344000000000001,2.52,11.878,9.516,5.57,12.934000000000001,0.738,2.13,127.87200000000001,44.396,14.32
384,09/04/2019 00:00,142.55,73.968,3.508,12.347999999999999,2.484,11.636,9.092,5.612,13.674000000000001,0.742,2.1319999999999997,162.504,44.376000000000005,14.284
385,09/04/2019 00:30,141.526,72.64,3.4960000000000004,12.345999999999998,2.4859999999999998,11.786,9.208,5.606,13.85,0.74,2.134,162.17600000000002,44.391999999999996,14.262
386,09/04/2019 01:00,142.918,74.45,3.512,12.347999999999999,2.576,11.818,8.937999999999999,5.83,13.46,0.74,1.92,162.784,44.446000000000005,14.296
387,09/04/2019 01:30,142.718,74.834,3.562,12.345999999999998,2.5540000000000003,11.728,9.082,5.638,12.72,0.742,1.014,163.554,44.458,14.325999999999999
388,09/04/2019 02:00,144.974,76.638,3.5,12.344000000000001,2.5660000000000003,11.808,9.19,5.596,12.832,0.742,1.012,163.754,44.458,14.335999999999999
389,09/04/2019 02:30,144.49,76.11399999999999,3.556,12.35,2.5639999999999996,12.027999999999999,9.304,5.606,12.814,0.742,1.014,163.188,44.431999999999995,14.344000000000001
390,09/04/2019 03:00,144.804,76.28399999999999,3.534,12.352,2.572,11.914000000000001,9.264,5.547999999999999,13.112,0.7440000000000001,1.01,162.868,44.42,14.34
391,09/04/2019 03:30,143.724,75.33,3.5260000000000002,12.352,2.576,11.9,9.13,5.608,13.182,0.7440000000000001,1.012,162.842,44.412,14.334000000000001
392,09/04/2019 04:00,140.52,71.602,3.568,12.352,2.548,12.068,9.352,5.436,13.238,0.748,1.012,163.536,44.438,14.335999999999999
393,09/04/2019 04:30,142.71,74.242,3.4960000000000004,12.352,2.5639999999999996,11.972000000000001,9.442,5.546,12.824000000000002,0.748,1.012,162.994,44.396,14.344000000000001
394,09/04/2019 05:00,145.78799999999998,76.77600000000001,3.53,12.35,2.532,11.954,9.504,5.414,13.13,0.748,1.01,163.90200000000002,44.442,14.334000000000001
395,09/04/2019 05:30,145.16,76.264,3.536,12.35,2.5140000000000002,12.044,9.546,5.617999999999999,12.815999999999999,0.752,1.014,163.826,44.45,14.338
396,09/04/2019 06:00,142.29399999999998,74.77600000000001,3.478,12.35,2.4819999999999998,11.984000000000002,9.48,5.494,11.866,0.7559999999999999,1.014,163.82,44.446000000000005,14.342
397,09/04/2019 06:30,133.13,66.172,3.4939999999999998,12.352,2.46,11.925999999999998,9.18,5.428,11.714,0.758,1.016,163.886,44.45399999999999,14.35
398,09/04/2019 07:00,127.79799999999999,61.56,3.446,12.356,2.4419999999999997,11.975999999999999,9.02,5.537999999999999,11.084000000000001,0.664,1.496,164.18599999999998,44.474,14.347999999999999
399,09/04/2019 07:30,139.766,72.956,3.5,12.354000000000001,2.4459999999999997,11.934000000000001,8.783999999999999,5.574,11.844000000000001,0.73,2.124,163.734,44.464,14.34
400,09/04/2019 08:00,137.998,70.312,3.484,12.35,2.454,11.782,8.104,6.2,12.838,0.728,2.126,163.466,44.44,14.318
401,09/04/2019 08:30,115.50399999999999,68.678,3.48,12.354000000000001,2.478,11.644,8.566,6.058,13.258,0.726,1.646,141.874,44.472,14.31
402,09/04/2019 09:00,84.706,69.244,3.5180000000000002,12.352,2.4859999999999998,11.864,8.744,6.18,14.03,0.726,2.1180000000000003,109.05,44.472,14.32
403,09/04/2019 09:30,129.546,72.28399999999999,3.492,12.35,2.52,11.728,8.767999999999999,6.138,13.88,0.6940000000000001,2.12,150.106,44.45,14.308
404,09/04/2019 10:00,138.196,69.658,3.452,12.352,2.53,11.63,9.152000000000001,6.093999999999999,13.434000000000001,0.522,2.122,161.70600000000002,44.41,14.292
405,09/04/2019 10:30,134.042,71.97,3.4960000000000004,12.352,2.51,11.668,9.294,6.12,13.992,0.718,2.12,154.15,44.396,14.277999999999999
406,09/04/2019 11:00,141.406,72.322,3.4960000000000004,12.35,2.572,11.798,9.282,6.1979999999999995,13.162,0.718,2.124,161.444,44.391999999999996,14.258
407,09/04/2019 11:30,141.51,71.85,3.512,12.347999999999999,2.4619999999999997,11.682,9.33,6.152,14.032,0.718,2.12,161.196,44.376000000000005,14.258
408,09/04/2019 12:00,139.356,69.98,3.5380000000000003,12.347999999999999,2.326,11.33,9.44,6.068,14.032,0.716,2.122,161.694,44.368,14.314
409,09/04/2019 12:30,140.626,69.98,3.508,12.345999999999998,2.186,11.794,9.434,6.2,13.72,0.718,2.1180000000000003,161.48,44.358000000000004,14.286
410,09/04/2019 13:00,139.866,70.92399999999999,3.534,12.347999999999999,2.29,11.85,9.404,6.266,13.692,0.722,2.12,160.90200000000002,44.324,14.274000000000001
411,09/04/2019 13:30,138.844,70.068,3.5639999999999996,12.347999999999999,2.202,11.825999999999999,9.527999999999999,6.21,13.62,0.722,2.12,160.186,44.254,14.25
412,09/04/2019 14:00,138.774,69.206,3.574,12.347999999999999,2.45,11.672,9.802,6.034,13.624,0.722,2.122,159.828,44.23,14.302
413,09/04/2019 14:30,141.092,69.024,3.57,12.345999999999998,2.5140000000000002,11.6,9.836,5.6160000000000005,13.378,0.722,2.12,159.49200000000002,44.24,14.33
414,09/04/2019 15:00,137.356,71.88,3.512,12.347999999999999,2.53,11.26,9.414,5.6579999999999995,14.068,1.4980000000000002,2.122,158.97799999999998,44.196000000000005,14.315999999999999
415,09/04/2019 15:30,140.782,68.086,3.56,12.342,2.528,11.36,9.392000000000001,5.574,13.98,1.508,2.116,158.696,44.111999999999995,14.276
416,09/04/2019 16:00,135.748,71.554,3.562,12.347999999999999,2.476,11.436,9.346,5.6,11.074000000000002,1.518,1.6840000000000002,159.04399999999998,44.126000000000005,14.265999999999998
417,09/04/2019 16:30,139.368,69.594,3.5639999999999996,12.345999999999998,2.5140000000000002,11.48,9.328,5.702000000000001,10.696,1.526,1.818,159.394,44.168,14.264000000000001
418,09/04/2019 17:00,137.452,73.222,3.5780000000000003,12.344000000000001,2.438,11.63,9.286,5.636,10.944,1.148,2.116,158.512,44.138000000000005,14.267999999999999
419,09/04/2019 17:30,137.19799999999998,71.242,3.58,12.347999999999999,2.5660000000000003,11.628,8.918,5.6579999999999995,10.504000000000001,0.768,2.11,158.514,44.106,14.254000000000001
420,09/04/2019 18:00,137.532,71.842,3.552,12.354000000000001,2.484,11.556,8.836,5.5920000000000005,10.066,0.7659999999999999,2.112,158.78,44.128,14.288
421,09/04/2019 18:30,137.94,72.702,3.532,12.357999999999999,2.58,11.427999999999999,8.922,5.78,10.732000000000001,0.764,2.114,159.112,44.158,14.212
422,09/04/2019 19:00,135.62,72.274,3.552,12.36,2.5180000000000002,11.425999999999998,8.892000000000001,5.62,10.575999999999999,0.764,2.114,159.81,44.263999999999996,14.245999999999999
423,09/04/2019 19:30,134.984,70.50399999999999,3.5639999999999996,12.362,2.51,11.582,8.863999999999999,5.564,10.918,0.764,2.116,160.584,44.3,14.298
424,09/04/2019 20:00,138.01,69.178,3.548,12.362,2.544,11.66,9.138,5.686,11.16,0.764,2.12,161.08,44.35,14.34
425,09/04/2019 20:30,137.144,71.65,3.552,12.36,2.386,11.814,8.992,5.602,11.158,0.762,2.116,161.44,44.38399999999999,14.357999999999999
426,09/04/2019 21:00,135.20600000000002,70.824,3.554,12.36,2.556,11.738,9.254,5.6739999999999995,11.04,0.762,2.1180000000000003,161.22,44.418,14.366
427,09/04/2019 21:30,133.566,68.774,3.528,12.352,2.46,11.696,9.084,5.56,11.13,0.76,2.1180000000000003,161.474,44.446000000000005,14.372
428,09/04/2019 22:00,137.75799999999998,67.544,3.52,12.342,2.5340000000000003,11.784,8.668,5.617999999999999,11.132,0.76,2.122,162.026,44.498000000000005,14.395999999999999
429,09/04/2019 22:30,137.73,71.682,3.5239999999999996,12.34,2.428,11.672,9.08,5.69,11.107999999999999,0.76,2.12,162.308,44.526,14.398
430,09/04/2019 23:00,135.662,71.52199999999999,3.5260000000000002,12.338,2.574,11.594000000000001,8.98,5.55,10.41,0.758,2.1180000000000003,162.966,44.553999999999995,14.414000000000001
431,09/04/2019 23:30,138.77200000000002,70.27199999999999,3.5239999999999996,12.334000000000001,2.434,11.595999999999998,9.06,5.644,11.034,0.7559999999999999,2.12,163.52,44.596000000000004,14.354000000000001
432,10/04/2019 00:00,137.314,70.234,3.532,12.34,2.51,11.638,8.942,5.562,12.36,0.7559999999999999,2.12,163.418,44.578,14.312000000000001
433,10/04/2019 00:30,134.912,68.844,3.5380000000000003,12.342,2.396,11.578,8.582,5.528,12.24,0.754,2.12,163.336,44.632,14.315999999999999
434,10/04/2019 01:00,139.97,72.878,3.5460000000000003,12.342,2.374,11.665999999999999,9.062000000000001,5.604,12.62,0.752,2.12,163.498,44.646,14.347999999999999
435,10/04/2019 01:30,139.99200000000002,72.862,3.532,12.34,2.41,11.347999999999999,9.088,5.54,12.502,0.754,2.12,164.138,44.65,14.352
436,10/04/2019 02:00,141.274,74.016,3.53,12.344000000000001,2.45,11.126,9.148,5.49,12.624,0.752,2.1180000000000003,163.908,44.638000000000005,14.335999999999999
437,10/04/2019 02:30,138.236,71.164,3.52,12.338,2.4459999999999997,11.06,9.24,5.642,12.56,0.752,2.122,164.172,44.662,14.34
438,10/04/2019 03:00,136.1,70.208,3.522,12.345999999999998,2.474,11.048,9.158,5.462000000000001,11.714,0.752,2.122,164.088,44.684,14.35
439,10/04/2019 03:30,137.684,73.15,3.514,12.344000000000001,2.458,10.804,8.978,5.587999999999999,11.085999999999999,0.752,2.122,164.00599999999997,44.668,14.342
440,10/04/2019 04:00,134.048,68.904,3.5460000000000003,12.347999999999999,2.464,10.942,8.937999999999999,5.614,11.526,0.754,2.122,164.054,44.64,14.338
441,10/04/2019 04:30,135.89600000000002,69.94,3.53,12.347999999999999,2.478,10.772,8.962,5.46,12.554,0.752,2.12,163.98,44.61600000000001,14.334000000000001
442,10/04/2019 05:00,135.196,69.248,3.5060000000000002,12.347999999999999,2.496,10.842,8.834,5.516,12.366,0.754,2.122,164.676,44.68600000000001,14.345999999999998
443,10/04/2019 05:30,139.326,72.954,3.554,12.344000000000001,2.494,11.122,8.85,5.526,12.527999999999999,0.7559999999999999,2.122,164.938,46.11,14.335999999999999
444,10/04/2019 06:00,135.184,69.11399999999999,3.448,12.345999999999998,2.366,11.122,8.684,5.59,12.788,0.76,2.122,164.896,48.176,14.34
445,10/04/2019 06:30,135.19799999999998,68.574,3.444,12.342,2.398,11.16,8.75,5.587999999999999,12.604000000000001,0.764,2.124,165.09400000000002,52.76,14.338
446,10/04/2019 07:00,135.964,68.612,3.49,12.344000000000001,2.346,11.274000000000001,8.934,5.624,12.78,0.7659999999999999,2.124,165.606,52.882,14.335999999999999
447,10/04/2019 07:30,134.61,67.0,3.464,12.345999999999998,2.362,11.218,9.144,5.5120000000000005,12.61,0.77,2.126,165.204,53.11600000000001,14.334000000000001
448,10/04/2019 08:00,131.01,64.972,3.5460000000000003,12.342,2.234,11.265999999999998,8.968,5.568,11.395999999999999,1.056,2.128,165.166,56.85,14.315999999999999
449,10/04/2019 08:30,130.50799999999998,63.86,3.532,12.34,2.14,11.218,9.072000000000001,5.736000000000001,12.084000000000001,0.84,1.778,164.894,57.43,14.312000000000001
450,10/04/2019 09:00,130.52200000000002,63.49,3.4960000000000004,12.342,1.876,10.927999999999999,8.914,6.596,12.374,0.84,1.986,164.88400000000001,57.446000000000005,14.292
451,10/04/2019 09:30,132.27,64.06,3.572,12.34,1.892,10.524000000000001,8.962,6.954,13.517999999999999,0.836,2.122,164.56,57.04,14.296
452,10/04/2019 10:00,131.786,64.506,3.532,12.338,1.794,9.872,9.076,6.856,13.264000000000001,1.08,2.122,164.36599999999999,56.95,14.325999999999999
453,10/04/2019 10:30,127.208,61.08,3.562,12.342,1.858,9.958,8.777999999999999,6.9639999999999995,12.048,1.192,1.564,165.032,56.652,14.32
454,10/04/2019 11:00,132.79399999999998,66.3,3.5060000000000002,12.34,1.8659999999999999,10.072000000000001,8.536,6.47,13.068,1.632,2.1180000000000003,164.548,56.684,14.306
455,10/04/2019 11:30,128.156,62.592,3.484,12.34,1.868,9.71,8.51,6.822,12.255999999999998,1.652,2.1180000000000003,164.25400000000002,56.22,14.318
456,10/04/2019 12:00,126.84,66.444,3.522,12.335999999999999,1.902,9.472000000000001,8.443999999999999,6.9639999999999995,12.655999999999999,1.4180000000000001,2.114,157.614,56.386,14.332
457,10/04/2019 12:30,132.59799999999998,66.444,3.466,12.335999999999999,1.86,9.56,8.082,5.894,11.845999999999998,0.778,2.114,163.642,56.788000000000004,14.29
458,10/04/2019 13:00,129.25,68.57,3.5060000000000002,12.338,1.946,9.264,7.75,5.614,10.038,0.772,2.114,163.666,56.806000000000004,14.312000000000001
459,10/04/2019 13:30,126.77600000000001,68.43,3.54,12.34,1.89,8.918,7.3660000000000005,5.146,10.104,0.774,2.112,163.924,56.596000000000004,14.264000000000001
460,10/04/2019 14:00,127.64399999999999,66.764,3.508,12.34,2.022,9.158,7.374,4.4239999999999995,10.714,0.7759999999999999,2.112,164.00599999999997,56.302,14.264000000000001
461,10/04/2019 14:30,122.586,67.32600000000001,3.508,12.34,2.05,9.014,7.7139999999999995,4.812,10.5,0.7759999999999999,2.112,163.798,56.443999999999996,14.292
462,10/04/2019 15:00,121.664,61.666000000000004,3.4819999999999998,12.338,2.146,9.42,7.678,5.742000000000001,9.49,0.778,2.112,163.058,57.17,14.334000000000001
463,10/04/2019 15:30,125.198,60.526,3.4760000000000004,12.338,2.116,9.452,6.816,5.627999999999999,9.198,0.778,2.114,162.96200000000002,56.674,14.345999999999998
464,10/04/2019 16:00,125.834,65.148,3.466,12.344000000000001,2.0340000000000003,9.252,6.586,5.74,9.302,0.778,2.114,162.868,56.45399999999999,14.32
465,10/04/2019 16:30,128.866,66.42399999999999,3.468,12.34,2.11,9.11,6.606,5.522,8.812000000000001,0.778,1.6780000000000002,162.938,56.46,14.276
466,10/04/2019 17:00,126.654,70.116,3.444,12.342,2.064,9.357999999999999,6.94,5.604,8.67,0.78,1.004,162.84799999999998,56.486000000000004,14.32
467,10/04/2019 17:30,127.64399999999999,67.2,3.448,12.344000000000001,2.186,9.306000000000001,6.142,6.096,9.636000000000001,0.782,1.754,162.99,56.4,14.394
468,10/04/2019 18:00,127.50200000000001,67.742,3.4419999999999997,12.342,2.104,9.677999999999999,6.617999999999999,5.346,10.862,0.784,2.114,163.224,57.074,14.347999999999999
469,10/04/2019 18:30,127.756,66.196,3.45,12.342,2.2159999999999997,10.264000000000001,6.957999999999999,4.268,8.863999999999999,0.784,2.114,163.418,56.926,14.334000000000001
470,10/04/2019 19:00,127.212,68.532,3.51,12.34,2.16,10.382,6.88,4.332,8.484,0.7859999999999999,2.116,163.648,56.894,14.344000000000001
471,10/04/2019 19:30,128.922,68.298,3.472,12.347999999999999,2.354,10.562000000000001,7.176,4.246,8.934,0.784,2.12,163.99,56.464,14.292
472,10/04/2019 20:00,128.554,68.972,3.472,12.345999999999998,2.242,11.16,7.18,4.206,9.814,0.7859999999999999,2.1180000000000003,164.46200000000002,47.864,14.212
473,10/04/2019 20:30,131.36,67.608,3.426,12.35,2.2840000000000003,11.262,7.684,3.826,10.298,0.784,2.12,165.328,44.756,14.258
474,10/04/2019 21:00,133.086,69.69800000000001,3.4939999999999998,12.35,2.2,11.474,7.892,4.168,10.325999999999999,0.774,2.12,166.44799999999998,44.79600000000001,14.352
475,10/04/2019 21:30,137.606,70.79,3.424,12.35,2.27,11.645999999999999,7.772,4.456,12.958,0.768,2.122,166.92,44.824,14.382
476,10/04/2019 22:00,138.846,72.27199999999999,3.488,12.354000000000001,2.2359999999999998,11.85,7.562,4.504,12.434000000000001,0.542,2.122,167.518,44.878,14.378
477,10/04/2019 22:30,137.32,73.704,3.43,12.352,2.2119999999999997,11.86,8.316,5.7860000000000005,13.286,1.1640000000000001,2.124,167.74,44.943999999999996,14.392000000000001
478,10/04/2019 23:00,141.498,69.578,3.464,12.347999999999999,2.244,11.814,8.682,6.24,13.992,1.78,2.122,168.226,44.996,14.37
479,10/04/2019 23:30,139.488,71.77,3.4139999999999997,12.347999999999999,2.2359999999999998,11.985999999999999,8.906,5.7620000000000005,13.85,1.442,2.126,168.528,45.038000000000004,14.362
480,11/04/2019 00:00,139.334,70.664,3.452,12.345999999999998,2.248,12.114,8.916,5.832000000000001,13.304,0.8440000000000001,2.122,168.49400000000003,45.013999999999996,14.322000000000001
481,11/04/2019 00:30,139.67,71.25,3.42,12.347999999999999,2.182,12.164000000000001,8.946,5.792000000000001,13.258,0.838,2.124,168.78,45.04600000000001,14.308
482,11/04/2019 01:00,140.6,72.652,3.452,12.345999999999998,2.312,12.065999999999999,9.048,5.632000000000001,12.482000000000001,0.322,2.128,167.22400000000002,44.943999999999996,14.308
483,11/04/2019 01:30,140.02,72.65,3.432,12.35,2.194,11.948,9.15,5.707999999999999,11.972000000000001,0.0,2.126,165.81799999999998,44.864,14.31
484,11/04/2019 02:00,140.942,73.516,3.4160000000000004,12.35,2.358,11.962,9.346,5.718,12.03,0.0,2.1319999999999997,166.108,44.888000000000005,14.33
485,11/04/2019 02:30,140.0,73.028,3.438,12.354000000000001,2.206,11.948,9.134,5.707999999999999,12.292,0.0,2.136,166.69799999999998,44.938,14.338
486,11/04/2019 03:00,139.846,73.38,3.3819999999999997,12.352,2.34,12.094000000000001,8.78,5.843999999999999,12.038,0.0,1.75,166.98,44.934,14.342
487,11/04/2019 03:30,135.084,69.604,3.4419999999999997,12.354000000000001,2.222,12.172,8.388,5.718,11.352,0.0,1.014,167.69799999999998,44.998000000000005,14.404000000000002
488,11/04/2019 04:00,139.306,73.21600000000001,3.388,12.356,2.3480000000000003,12.344000000000001,8.724,5.76,11.315999999999999,0.0,1.014,167.942,45.016000000000005,14.324000000000002
489,11/04/2019 04:30,139.562,73.068,3.438,12.356,2.222,12.262,9.044,5.662000000000001,11.556,0.0,1.016,168.19400000000002,45.018,14.314
490,11/04/2019 05:00,136.826,70.596,3.388,12.36,2.336,12.196,8.916,5.716,11.512,0.0,1.014,168.09400000000002,44.982,14.382
491,11/04/2019 05:30,136.116,70.8,3.424,12.357999999999999,2.164,12.042,8.946,5.627999999999999,10.592,0.0,0.87,168.604,45.942,14.354000000000001
492,11/04/2019 06:00,136.002,72.018,3.386,12.36,1.916,11.936,9.05,5.694,9.56,0.0,0.008,168.456,49.438,14.31
493,11/04/2019 06:30,132.438,68.86,3.404,12.36,1.686,11.888,8.888,5.81,9.314,0.0,0.008,168.78,55.376000000000005,14.372
494,11/04/2019 07:00,130.856,67.994,3.3960000000000004,12.36,1.8259999999999998,11.722000000000001,8.558,5.558,9.322000000000001,0.0,0.008,169.02200000000002,55.458,14.292
495,11/04/2019 07:30,134.046,71.486,3.36,12.362,1.642,11.485999999999999,8.24,5.722,9.638,0.0,0.008,168.33599999999998,55.763999999999996,14.338
496,11/04/2019 08:00,131.464,66.542,3.448,12.36,1.784,11.614,8.612,5.58,10.92,0.0,0.006,167.67,56.653999999999996,14.312000000000001
497,11/04/2019 08:30,130.968,67.768,3.384,12.357999999999999,1.692,11.548,7.88,6.0520000000000005,9.824,0.0,0.008,166.338,57.571999999999996,14.34
498,11/04/2019 09:00,130.192,65.274,3.448,12.362,1.758,11.22,7.754,6.296,11.376,0.652,0.006,165.62599999999998,58.138000000000005,14.364
499,11/04/2019 09:30,138.0,72.006,3.492,12.357999999999999,1.87,11.384,8.236,6.6160000000000005,11.512,0.5579999999999999,0.008,164.94400000000002,58.058,14.325999999999999
500,11/04/2019 10:00,135.996,70.27199999999999,3.4360000000000004,12.357999999999999,2.186,11.102,8.316,6.79,10.872,0.0,0.006,165.296,58.066,14.314
501,11/04/2019 10:30,134.268,70.346,3.5060000000000002,12.36,2.068,11.074000000000002,7.922000000000001,6.898,9.394,0.21,0.008,165.548,58.082,14.282
502,11/04/2019 11:00,132.178,69.334,3.466,12.35,2.292,11.37,7.83,5.926,9.042,0.304,0.264,165.68599999999998,57.964,14.312000000000001
503,11/04/2019 11:30,132.786,69.074,3.5380000000000003,12.354000000000001,2.312,11.51,7.757999999999999,5.702000000000001,10.09,0.0,1.1079999999999999,165.66,57.744,14.347999999999999
504,11/04/2019 12:00,133.388,67.918,3.4560000000000004,12.356,2.2159999999999997,11.472000000000001,7.8839999999999995,6.848,10.222000000000001,0.0,0.24,165.554,58.326,14.24
505,11/04/2019 12:30,138.90200000000002,67.918,3.5,12.35,2.31,11.562000000000001,8.654,7.207999999999999,11.292,0.07,0.006,165.292,58.36,14.372
506,11/04/2019 13:00,137.718,70.964,3.4760000000000004,12.352,2.208,11.554,8.777999999999999,7.0360000000000005,11.808,0.7020000000000001,0.006,165.18,58.202,14.334000000000001
507,11/04/2019 13:30,138.52200000000002,69.234,3.52,12.352,2.3080000000000003,11.28,9.214,7.08,11.654000000000002,0.01,0.47600000000000003,165.37400000000002,58.093999999999994,14.31
508,11/04/2019 14:00,137.928,70.056,3.5260000000000002,12.35,2.292,11.376,9.072000000000001,7.08,12.09,0.0,1.11,165.646,57.776,14.338
509,11/04/2019 14:30,136.352,68.88600000000001,3.446,12.347999999999999,2.374,11.282,9.176,7.138,10.374,0.0,0.496,165.578,57.722,14.37
510,11/04/2019 15:00,132.28,69.578,3.484,12.347999999999999,2.386,10.932,8.866,7.002000000000001,9.736,0.0,0.318,165.24400000000003,58.078,14.334000000000001
511,11/04/2019 15:30,135.52200000000002,66.8,3.468,12.352,2.29,11.12,8.668,6.294,11.53,0.726,0.968,164.77200000000002,57.762,14.284
512,11/04/2019 16:00,134.684,68.944,3.444,12.35,2.272,11.526,8.782,5.7860000000000005,11.95,0.8079999999999999,1.0859999999999999,164.748,57.76,14.306
513,11/04/2019 16:30,135.01,67.848,3.498,12.352,2.2119999999999997,11.546,8.646,5.707999999999999,11.912,0.812,1.088,165.012,57.356,14.36
514,11/04/2019 17:00,135.02200000000002,68.2,3.5180000000000002,12.345999999999998,2.158,11.424000000000001,8.347999999999999,5.138,12.168,1.078,1.088,164.558,56.891999999999996,14.33
515,11/04/2019 17:30,133.47799999999998,69.266,3.54,12.345999999999998,2.144,11.554,8.546,4.106,12.175999999999998,1.1640000000000001,1.088,164.234,57.141999999999996,14.338
516,11/04/2019 18:00,135.118,68.382,3.532,12.34,2.1519999999999997,12.154000000000002,8.847999999999999,4.042,12.732000000000001,1.176,1.494,164.02599999999998,57.89,14.244000000000002
517,11/04/2019 18:30,138.9,68.578,3.55,12.342,2.158,11.988,8.384,5.222,13.334000000000001,1.1840000000000002,2.202,163.946,57.68600000000001,14.298
518,11/04/2019 19:00,140.018,70.99,3.5860000000000003,12.342,2.182,12.145999999999999,8.42,5.426,13.196,1.192,2.2,164.30200000000002,57.906000000000006,14.332
519,11/04/2019 19:30,141.986,71.788,3.6039999999999996,12.34,2.178,12.372,8.822000000000001,6.296,13.645999999999999,1.202,2.59,164.294,58.013999999999996,14.395999999999999
520,11/04/2019 20:00,140.782,71.592,3.592,12.342,2.158,12.302,8.744,5.874,13.366,1.208,2.838,164.21200000000002,48.58,14.368
521,11/04/2019 20:30,138.982,71.43,3.574,12.338,2.162,12.344000000000001,9.126,5.707999999999999,13.362,1.218,2.978,162.998,46.55,14.334000000000001
522,11/04/2019 21:00,140.02,69.6,3.572,12.344000000000001,2.156,12.3,8.922,5.9879999999999995,13.378,1.224,3.04,162.988,47.178000000000004,14.338
523,11/04/2019 21:30,141.988,70.58,3.572,12.345999999999998,2.19,11.984000000000002,8.77,5.778,13.722000000000001,1.232,2.682,163.466,47.224,14.334000000000001
524,11/04/2019 22:00,144.016,72.264,3.572,12.345999999999998,2.1719999999999997,11.866,8.966000000000001,6.04,13.62,1.24,3.258,163.84,45.106,14.325999999999999
525,11/04/2019 22:30,143.84,74.388,3.556,12.35,2.134,11.872,9.196,5.954,13.915999999999999,1.244,2.938,164.042,44.906000000000006,14.32
526,11/04/2019 23:00,138.704,73.658,3.5580000000000003,12.35,2.12,11.582,8.91,5.402,11.498,1.25,2.7,164.63400000000001,44.928000000000004,14.292
527,11/04/2019 23:30,138.17,72.748,3.5660000000000003,12.35,2.17,11.652000000000001,8.87,5.202000000000001,12.585999999999999,1.254,3.02,164.982,44.924,14.286
528,12/04/2019 00:00,140.164,71.808,3.556,12.35,2.13,12.3,8.948,5.06,13.69,1.258,3.25,165.328,44.6,14.27
529,12/04/2019 00:30,139.73,71.57,3.55,12.352,2.126,12.088,8.492,5.532,13.847999999999999,1.266,2.892,165.96599999999998,44.464,14.277999999999999
530,12/04/2019 01:00,138.858,69.992,3.574,12.356,2.12,12.017999999999999,8.554,5.602,14.267999999999999,1.27,2.812,165.8,44.394,14.304
531,12/04/2019 01:30,140.45600000000002,72.09,3.5380000000000003,12.356,2.122,11.968,8.704,5.66,13.73,1.276,3.0260000000000002,165.894,44.368,14.328
532,12/04/2019 02:00,143.586,74.334,3.5580000000000003,12.357999999999999,2.156,12.044,9.042,5.67,14.32,1.276,3.08,165.74200000000002,44.56399999999999,14.324000000000002
