ConsumptionDate,ActualConsumption,P7Cons,P2Cons,P1Cons,P9Cons,P3Cons,P4Cons,P5Cons,P6Cons1,P6Sec3Cons2,P6Sec2Cons3,Gen1num1,Gen1num2,Gen2,gen_sum
25/11/2018 15:00,125.604,63.348,2.8480000000000003,15.995999999999999,2.22,10.54,7.32,6.098,8.464,1.544,0.0,164.38,57.086000000000006,16.332,7.6239
25/11/2018 15:30,124.476,62.528,2.832,15.828,2.416,10.45,5.837999999999999,6.15,9.442,1.55,0.0,164.44799999999998,57.016000000000005,16.364,7.62576
25/11/2018 16:00,129.866,63.468,2.826,15.568,2.28,10.49,6.894,6.126,13.325999999999999,1.548,0.0,164.582,57.022,16.354,7.629359999999999
25/11/2018 16:30,135.726,67.442,2.862,15.464,2.166,11.094000000000001,7.232,5.976,14.534,1.548,0.0,164.558,57.04,16.326,7.6274999999999995
25/11/2018 17:00,139.474,67.36399999999999,2.906,15.534,2.008,11.735999999999999,7.992000000000001,6.117999999999999,16.822,1.55,0.0,164.794,56.792,16.338,7.62786
25/11/2018 17:30,140.916,67.97399999999999,2.892,15.64,2.2840000000000003,11.936,8.586,6.27,16.166,1.554,0.0,164.888,56.784,16.34,7.630560000000001
25/11/2018 18:00,141.19799999999998,68.75399999999999,2.892,15.448,2.42,12.126,8.648,6.29,15.792,1.556,0.0,164.812,56.732,16.338,7.6266
25/11/2018 18:30,140.534,67.554,2.8939999999999997,15.44,2.478,12.148,8.754,6.287999999999999,15.96,1.556,0.0,164.394,57.0,16.317999999999998,7.6209
25/11/2018 19:00,140.08,68.268,2.898,15.446,2.5180000000000002,12.39,8.36,6.334,15.187999999999999,0.7140000000000001,0.0,164.292,57.058,16.272000000000002,7.61682
25/11/2018 19:30,139.872,68.58800000000001,2.886,15.468,2.536,12.277999999999999,7.852,6.364,15.255999999999998,0.0,0.0,164.446,56.868,16.266,7.615379999999999
25/11/2018 20:00,137.85,67.896,2.87,15.572000000000001,2.298,12.386,8.116,6.376,13.895999999999999,0.0,0.0,164.388,50.06399999999999,16.312,7.41228
25/11/2018 20:30,135.126,65.016,2.8680000000000003,15.6,2.2680000000000002,12.39,8.262,6.36,13.942,0.0,0.0,164.498,46.566,16.342,7.312439999999999
25/11/2018 21:00,136.998,67.38600000000001,2.87,15.59,2.47,12.288,8.376,6.394,13.214,0.0,0.0,164.472,46.54,16.35,7.3113600000000005
25/11/2018 21:30,133.412,68.758,2.862,15.584000000000001,2.332,12.092,7.978,6.266,9.116,0.0,0.0,164.77,47.18,16.362000000000002,7.34022
25/11/2018 22:00,133.202,68.454,2.872,15.594000000000001,2.278,11.972000000000001,8.134,6.324,9.362,0.0,0.0,165.394,47.321999999999996,16.392,7.365
25/11/2018 22:30,132.812,67.46600000000001,2.8760000000000003,15.485999999999999,2.204,11.895999999999999,8.582,6.202000000000001,9.866,0.0,0.0,165.572,47.096000000000004,16.42,7.36524
25/11/2018 23:00,125.83,60.578,2.878,15.422,1.768,12.08,8.508,6.098,10.04,0.0,0.0,165.4,47.318000000000005,16.452,7.368659999999999
25/11/2018 23:30,130.888,66.408,2.8680000000000003,15.272,1.7819999999999998,12.084000000000001,8.402000000000001,6.3260000000000005,9.362,0.0,0.0,165.55200000000002,48.013999999999996,16.428,7.39266
26/11/2018 00:00,131.382,69.084,2.862,15.248,1.808,12.048,8.16,6.322,7.724,0.0,0.0,165.222,46.544,16.398,7.336860000000001
26/11/2018 00:30,132.936,69.234,2.86,15.25,1.7919999999999998,12.01,8.388,6.252000000000001,8.986,0.0,0.0,165.524,46.43600000000001,16.402,7.34292
26/11/2018 01:00,132.952,68.24600000000001,2.8680000000000003,15.264000000000001,1.75,12.058,8.626,6.374,9.596,0.0,0.0,165.84400000000002,46.476000000000006,16.374000000000002,7.3520400000000015
26/11/2018 01:30,136.04399999999998,69.02199999999999,2.86,15.404000000000002,1.764,12.027999999999999,8.602,6.324,11.645999999999999,0.0,0.0,166.06599999999997,46.482,16.328,7.356119999999999
26/11/2018 02:00,137.366,70.596,2.864,15.452,1.798,11.984000000000002,8.756,6.282,11.508,0.0,0.0,166.59799999999998,46.501999999999995,16.322,7.372319999999998
26/11/2018 02:30,138.966,71.734,2.8560000000000003,15.74,1.764,12.015999999999998,8.856,6.206,11.624,0.0,0.0,166.386,46.488,16.322,7.365539999999999
26/11/2018 03:00,136.004,69.984,2.86,15.77,1.732,11.915999999999999,9.022,6.222,10.366,0.0,0.0,166.658,46.486000000000004,16.328,7.374
26/11/2018 03:30,132.04399999999998,67.286,2.858,15.802,1.714,11.806,8.512,6.23,9.796,0.0,0.0,166.61599999999999,46.45399999999999,16.336,7.372259999999999
26/11/2018 04:00,138.718,73.652,2.8539999999999996,15.714,1.77,11.92,7.836,6.232,10.632,0.0,0.0,166.71200000000002,46.468,16.32,7.3746
26/11/2018 04:30,127.774,62.97,2.8560000000000003,15.53,1.74,11.96,7.8839999999999995,6.02,10.484000000000002,0.0,0.0,167.024,46.461999999999996,16.336,7.38474
26/11/2018 05:00,92.97801984650806,28.67,2.858,15.298,1.732,11.75,7.962000000000001,5.297999999999999,10.325999999999999,0.0,0.0,166.97,46.458,16.344,7.3834800000000005
26/11/2018 05:30,91.73849984650805,27.62,2.852,15.298,1.724,11.925999999999998,7.646,5.1579999999999995,10.43,0.0,0.0,166.976,46.464,16.346,7.383959999999999
26/11/2018 06:00,91.97213984650806,27.568,2.7880000000000003,15.235999999999999,1.67,11.966,7.728,5.547999999999999,10.39,0.0,0.0,167.946,45.29,16.342,7.377599999999999
26/11/2018 06:30,94.68399984650804,31.195999999999998,2.77,15.366,1.68,11.97,7.58,4.92,10.164,0.0,0.0,167.74599999999998,44.144,16.346,7.337459999999999
26/11/2018 07:00,93.72929984650806,28.258000000000003,2.782,15.384,1.69,11.838,7.257999999999999,5.104,11.345999999999998,1.052,0.0,167.084,44.108000000000004,16.35,7.31676
26/11/2018 07:30,111.906,47.023999999999994,2.798,15.512,1.69,11.97,7.15,5.17,11.857999999999999,1.51,0.0,167.202,45.318000000000005,16.348,7.3564799999999995
26/11/2018 08:00,141.668,75.52199999999999,2.8080000000000003,15.552,1.736,12.22,7.08,5.156000000000001,12.632,1.518,0.0,167.074,55.68,16.264,7.65846
26/11/2018 08:30,145.256,76.354,2.842,15.544,1.7819999999999998,12.3,7.026,5.216,14.95,1.528,0.0,166.53799999999998,57.273999999999994,16.242,7.688879999999999
26/11/2018 09:00,145.44799999999998,75.74600000000001,2.8280000000000003,15.562000000000001,1.774,12.466,7.254,5.26,15.488,1.534,0.0,166.452,57.224,16.246,7.685039999999999
26/11/2018 09:30,145.502,75.502,2.6660000000000004,15.574000000000002,2.1519999999999997,12.292,7.362,5.324,15.68,1.536,0.0,165.572,57.106,16.25,7.655339999999999
26/11/2018 10:00,147.02,76.36399999999999,2.678,15.495999999999999,2.25,12.298,8.052,5.292000000000001,15.552,0.97,0.0,165.122,56.456,16.246,7.6221
26/11/2018 10:30,141.642,71.572,2.7060000000000004,15.562000000000001,2.372,12.324000000000002,7.968,5.39,14.822000000000001,0.818,0.0,164.528,56.184,16.21,7.593959999999999
26/11/2018 11:00,137.15200000000002,69.64399999999999,2.614,15.59,2.4,12.22,7.476,5.364,12.794,1.5219999999999998,0.0,164.35,56.122,16.266,7.590119999999999
26/11/2018 11:30,138.44,69.334,2.722,15.604000000000001,2.428,12.458,7.252000000000001,5.404,14.017999999999999,1.538,0.0,164.19,56.238,16.246,7.5876
26/11/2018 12:00,137.64600000000002,66.376,2.806,15.58,2.436,12.626,7.37,5.392,15.762,1.54,0.0,163.952,56.488,16.234,7.5872399999999995
26/11/2018 12:30,137.244,66.462,2.758,15.645999999999999,2.444,12.578,7.356,5.2860000000000005,15.235999999999999,1.5419999999999998,0.0,163.39,56.72,16.212,7.576019999999999
26/11/2018 13:00,138.28,67.36399999999999,2.864,15.745999999999999,2.286,12.344000000000001,7.436,5.32,15.248,1.546,0.0,163.254,56.906000000000006,16.214000000000002,7.577640000000001
26/11/2018 13:30,142.056,71.352,2.864,15.687999999999999,2.282,12.475999999999999,7.457999999999999,5.28,15.165999999999999,1.546,0.0,163.21200000000002,55.992,16.215999999999998,7.54908
26/11/2018 14:00,139.69799999999998,71.056,2.866,15.696,2.278,12.562000000000001,7.4479999999999995,4.618,14.012,1.02,0.0,163.282,55.198,16.232,7.52832
26/11/2018 14:30,136.58,67.14,2.8680000000000003,15.68,2.282,12.644,7.3660000000000005,4.586,14.956,0.7879999999999999,0.0,163.28,54.832,16.224,7.5168
26/11/2018 15:00,131.14600000000002,60.11,2.852,15.67,2.254,12.452,7.24,4.544,16.908,1.47,0.0,162.908,55.501999999999995,16.214000000000002,7.525139999999999
26/11/2018 15:30,134.156,64.212,2.8360000000000003,15.466,2.2359999999999998,12.184000000000001,7.252000000000001,4.2780000000000005,16.854,1.538,0.0,163.14600000000002,56.24,16.218,7.55466
26/11/2018 16:00,133.31799999999998,64.02,2.858,15.446,2.19,12.296,6.968,4.236000000000001,16.428,1.544,0.0,163.112,56.391999999999996,16.242,7.559639999999999
26/11/2018 16:30,136.388,67.904,2.892,15.514000000000001,2.166,12.464,7.3020000000000005,4.26,15.032,1.544,0.0,163.08,56.67,16.242,7.56702
26/11/2018 17:00,137.97,67.41,2.9,15.604000000000001,2.29,12.536,7.122000000000001,5.202000000000001,15.874,1.546,0.0,163.46200000000002,56.996,16.26,7.589340000000001
26/11/2018 17:30,139.894,67.8,2.878,15.578,2.408,12.56,7.638,5.41,16.482,1.546,0.0,163.546,56.86600000000001,16.28,7.58916
26/11/2018 18:00,136.94,68.494,2.7239999999999998,15.652000000000001,2.396,12.432,7.688,4.898,13.755999999999998,1.054,0.0,163.922,56.89,16.308,7.60284
26/11/2018 18:30,133.938,63.053999999999995,2.7039999999999997,15.644,2.384,12.485999999999999,8.078,6.343999999999999,14.28,0.718,0.0,164.058,56.906000000000006,16.328,7.6086
26/11/2018 19:00,131.8,61.122,2.7039999999999997,15.812000000000001,2.41,12.398,8.097999999999999,6.294,13.94,0.716,0.0,164.372,56.926,16.326,7.6185
26/11/2018 19:30,134.466,65.06,2.7119999999999997,15.804,2.418,12.318,7.78,6.346,13.325999999999999,0.7120000000000001,0.0,164.642,56.978,16.336,7.62876
26/11/2018 20:00,134.804,64.73,2.696,15.765999999999998,2.378,12.034,8.08,6.3660000000000005,14.218,0.7120000000000001,0.0,164.928,49.346000000000004,16.338,7.4085
26/11/2018 20:30,138.15,68.152,2.7,15.738,2.388,12.03,8.094,6.18,14.322000000000001,0.71,0.0,165.46400000000003,44.074,16.346,7.266900000000001
26/11/2018 21:00,140.04399999999998,71.186,2.6919999999999997,15.692,2.386,12.058,7.92,6.034,13.682,0.706,0.0,165.52200000000002,46.256,16.344,7.333980000000001
26/11/2018 21:30,138.44,70.08,2.6860000000000004,15.684000000000001,2.334,11.946,7.053999999999999,6.454,13.495999999999999,0.706,0.0,165.896,46.676,16.285999999999998,7.3543199999999995
26/11/2018 22:00,136.276,67.44,2.6919999999999997,15.554,2.354,11.882,6.497999999999999,6.56,14.835999999999999,0.706,0.0,166.43599999999998,46.684,16.204,7.3658399999999995
26/11/2018 22:30,131.19799999999998,61.004,2.7,15.592,2.344,11.988,7.44,6.303999999999999,15.158,0.7020000000000001,0.0,166.692,46.681999999999995,16.334,7.381259999999999
26/11/2018 23:00,128.338,58.403999999999996,2.6919999999999997,15.638,2.35,12.038,8.277999999999999,6.312,14.13,0.7040000000000001,0.0,166.608,45.428000000000004,16.352,7.3422
26/11/2018 23:30,132.066,64.61,2.6860000000000004,15.616,2.23,12.048,8.222000000000001,6.5,11.81,0.7040000000000001,0.0,166.858,44.132,16.238,7.30398
27/11/2018 00:00,138.09,68.704,2.676,15.604000000000001,2.2319999999999998,12.144,8.262,6.5360000000000005,13.492,0.7020000000000001,0.0,167.108,44.118,16.244,7.311419999999999
27/11/2018 00:30,134.246,64.62,2.682,15.595999999999998,2.262,11.76,8.524,6.4239999999999995,13.74,0.706,0.0,167.05599999999998,44.08,16.288,7.311359999999999
27/11/2018 01:00,136.076,65.252,2.6860000000000004,15.628,2.374,11.514000000000001,8.584,6.54,15.162,0.7040000000000001,0.0,166.796,44.052,16.285999999999998,7.302599999999999
27/11/2018 01:30,139.94,69.218,2.682,15.752,2.452,11.708,8.17,6.478,15.106,0.7040000000000001,0.0,167.024,44.108000000000004,16.298,7.31184
27/11/2018 02:00,137.80200000000002,66.252,2.682,15.742,2.4,12.192,8.59,6.48,14.96,0.706,0.0,167.34799999999998,44.104,16.316,7.32252
27/11/2018 02:30,138.112,67.692,2.678,15.716,2.416,12.218,8.69,6.513999999999999,14.036,0.706,0.0,167.81799999999998,44.128,16.317999999999998,7.337459999999998
27/11/2018 03:00,138.02200000000002,69.824,2.678,15.704,2.376,12.044,8.658,6.496,11.952,0.054000000000000006,0.0,167.41,44.106,16.317999999999998,7.324559999999999
27/11/2018 03:30,130.586,62.74,2.674,15.77,2.378,12.212,8.454,6.242000000000001,11.905999999999999,0.0,0.0,167.98,44.126000000000005,16.324,7.34262
27/11/2018 04:00,129.55,63.652,2.676,15.704,2.372,12.16,8.418,6.266,10.202,0.63,0.0,167.88400000000001,44.096000000000004,16.326,7.338960000000001
27/11/2018 04:30,131.22799999999998,66.024,2.676,15.632,2.352,11.974,8.336,6.364,9.934,0.698,0.0,168.08599999999998,44.122,16.328,7.34592
27/11/2018 05:00,130.82,66.266,2.674,15.645999999999999,2.354,11.706,8.298,6.516,9.266,0.7,0.0,167.812,44.088,16.342,7.33752
27/11/2018 05:30,133.122,69.376,2.6519999999999997,15.632,2.352,11.677999999999999,7.9,6.506,8.696,0.7020000000000001,0.0,168.218,44.126000000000005,16.37,7.352519999999999
27/11/2018 06:00,135.388,69.806,2.608,15.597999999999999,2.34,11.59,7.8420000000000005,6.337999999999999,10.864,0.706,0.0,168.06400000000002,44.111999999999995,16.375999999999998,7.34784
27/11/2018 06:30,131.586,66.752,2.592,15.562000000000001,2.296,11.847999999999999,7.667999999999999,6.43,10.193999999999999,0.7040000000000001,0.0,168.172,45.711999999999996,16.38,7.39932
27/11/2018 07:00,127.242,61.946000000000005,2.6,15.548,2.302,11.97,7.5520000000000005,6.47,10.597999999999999,1.212,0.0,167.93400000000003,46.724,16.378,7.422420000000001
27/11/2018 07:30,134.79,67.14,2.61,15.68,2.282,12.238,8.002,6.43,11.788,1.534,0.0,167.36599999999999,47.016000000000005,16.366,7.4134199999999995
27/11/2018 08:00,137.496,68.738,2.6719999999999997,15.724,2.352,12.068,8.15,6.376,12.505999999999998,1.546,0.0,166.82,52.56,16.352,7.56252
27/11/2018 08:30,134.546,65.47,2.67,15.664000000000001,2.298,11.862,8.452,6.4639999999999995,12.81,1.5519999999999998,0.0,166.678,53.641999999999996,16.328,7.58928
27/11/2018 09:00,138.346,69.49,2.67,15.616,2.376,11.642000000000001,8.538,6.4,12.742,0.884,0.0,166.81400000000002,53.232,16.32,7.58058
27/11/2018 09:30,132.262,64.086,2.68,15.514000000000001,2.416,11.834000000000001,8.704,6.084,11.796,1.5319999999999998,0.0,166.14,53.788000000000004,16.31,7.57644
27/11/2018 10:00,133.934,64.616,2.6839999999999997,15.512,2.306,12.014000000000001,8.424,6.426,12.706,1.548,0.0,165.53400000000002,54.004,16.31,7.5647400000000005
27/11/2018 10:30,131.338,63.03,2.69,15.52,2.244,11.882,7.997999999999999,6.042000000000001,12.764000000000001,1.554,0.0,165.572,54.153999999999996,16.312,7.5705
27/11/2018 11:00,133.446,63.364,2.6860000000000004,15.508,2.292,11.466,7.4479999999999995,6.336,15.252,1.558,0.0,165.386,54.088,16.344,7.5648599999999995
27/11/2018 11:30,135.016,64.952,2.69,15.484000000000002,2.296,11.424000000000001,7.574,6.648,14.888,1.558,0.0,165.472,54.263999999999996,16.368,7.574159999999999
27/11/2018 12:00,136.154,65.172,2.6919999999999997,15.502,2.3080000000000003,11.288,7.904,6.6579999999999995,15.515999999999998,1.56,0.0,165.514,54.108000000000004,16.36,7.57026
27/11/2018 12:30,134.564,62.286,2.674,15.6,2.418,11.03,7.516,6.984,16.918,0.742,0.0,165.456,54.001999999999995,16.32,7.562939999999998
27/11/2018 13:00,138.99200000000002,68.32600000000001,2.6639999999999997,15.722000000000001,2.458,11.186,7.69,6.778,16.232,0.9840000000000001,0.0,165.12599999999998,54.43600000000001,16.316,7.5658199999999995
27/11/2018 13:30,139.54399999999998,67.598,2.676,15.722000000000001,2.46,11.395999999999999,7.926,6.6,16.68,1.5419999999999998,0.0,164.718,54.93600000000001,16.302,7.56774
27/11/2018 14:00,141.838,70.116,2.676,15.73,2.498,11.38,7.71,6.57,15.962,1.5519999999999998,0.0,164.822,54.83,16.294,7.5672
27/11/2018 14:30,141.928,70.456,2.728,15.745999999999999,2.528,11.427999999999999,7.622000000000001,6.456,15.812000000000001,1.556,0.0,165.16400000000002,53.70399999999999,16.285999999999998,7.5432
27/11/2018 15:00,131.868,63.926,2.842,15.622,2.542,11.312000000000001,7.412000000000001,6.492000000000001,12.642000000000001,1.56,0.0,165.294,54.24,16.22,7.55922
27/11/2018 15:30,133.012,66.456,2.85,15.56,2.502,11.41,7.23,6.526,11.502,1.56,0.0,165.28799999999998,53.54,16.248,7.539719999999998
27/11/2018 16:00,133.35,64.22800000000001,2.884,15.51,2.494,11.248,7.308,7.466,13.422,1.5619999999999998,0.0,165.238,53.312,16.3,7.5344999999999995
27/11/2018 16:30,132.14,63.762,2.938,15.502,2.5140000000000002,11.325999999999999,7.49,7.837999999999999,11.527999999999999,0.812,0.0,165.486,53.126000000000005,16.332,7.538279999999999
27/11/2018 17:00,133.112,63.926,2.91,15.562000000000001,2.512,11.39,7.7620000000000005,8.046,12.106,0.888,0.0,165.392,54.05,16.336,7.56342
27/11/2018 17:30,135.67600000000002,67.03399999999999,2.728,15.556,2.498,11.484000000000002,7.5,7.954,12.002,0.902,0.0,165.942,53.92,16.312,7.57458
27/11/2018 18:00,136.484,67.546,2.722,15.592,2.4659999999999997,11.636,7.534,7.94,12.26,0.79,0.0,166.502,53.136,16.312,7.5678600000000005
27/11/2018 18:30,136.70600000000002,66.824,2.702,15.58,2.4419999999999997,11.597999999999999,7.5,7.772,13.48,0.79,0.0,166.56,53.138000000000005,16.28,7.56774
27/11/2018 19:00,135.638,66.544,2.71,15.75,2.464,11.618,7.526,7.546,13.144,0.79,0.0,166.61,53.088,16.324,7.570380000000001
27/11/2018 19:30,135.054,68.054,2.7,15.732000000000001,2.4459999999999997,11.648,7.17,7.68,10.914000000000001,0.7879999999999999,0.0,167.054,53.658,16.324,7.6008
27/11/2018 20:00,135.344,67.444,2.7039999999999997,15.722000000000001,2.428,11.5,7.292000000000001,7.702000000000001,11.878,0.7879999999999999,0.0,167.324,46.658,16.308,7.397940000000001
27/11/2018 20:30,133.876,66.366,2.696,15.712,2.44,11.548,6.292000000000001,7.604,12.874,0.7859999999999999,0.0,167.69,44.128,16.296,7.332299999999999
27/11/2018 21:00,137.148,67.264,2.6919999999999997,15.692,2.4219999999999997,11.524000000000001,7.007999999999999,7.864,14.218,0.7879999999999999,0.0,167.926,44.166000000000004,16.238,7.33704
27/11/2018 21:30,134.834,66.35600000000001,2.694,15.43,2.39,11.636,7.486000000000001,7.792000000000001,12.37,0.7879999999999999,0.0,168.54,44.218,16.27,7.3589400000000005
27/11/2018 22:00,135.372,65.968,2.688,15.352,2.38,11.72,7.672000000000001,7.8020000000000005,13.335999999999999,0.7859999999999999,0.0,168.646,44.23,16.272000000000002,7.3626
27/11/2018 22:30,136.936,67.222,2.694,15.36,2.396,11.75,7.768,7.732,13.412,0.7879999999999999,0.0,168.458,44.176,16.266,7.354979999999999
27/11/2018 23:00,132.054,62.773999999999994,2.7,15.39,2.384,11.728,7.444,7.776,13.254000000000001,0.7879999999999999,0.0,167.898,44.132,16.276,7.337459999999999
27/11/2018 23:30,138.68,68.482,2.6919999999999997,15.368,2.4019999999999997,11.588,7.7620000000000005,7.843999999999999,13.8,0.7879999999999999,0.0,167.91,44.174,16.298,7.3404
28/11/2018 00:00,135.644,68.028,2.68,15.474,2.406,11.228,7.89,7.6160000000000005,11.835999999999999,0.7859999999999999,0.0,168.05599999999998,44.168,16.33,7.346519999999999
28/11/2018 00:30,135.006,66.52199999999999,2.6839999999999997,15.54,2.344,11.218,8.328,7.444,12.702,0.7859999999999999,0.0,168.0,44.15,16.366,7.3464599999999995
28/11/2018 01:00,135.36,66.318,2.68,15.538,2.33,11.132,8.818,7.774,12.636,0.536,0.0,168.234,44.174,16.364,7.35408
28/11/2018 01:30,135.914,68.242,2.68,15.606,2.322,10.9,9.186,7.692,11.132,0.0,0.0,168.59400000000002,44.176,16.322,7.36242
28/11/2018 02:00,138.718,69.288,2.6839999999999997,15.724,2.3280000000000003,11.054,9.326,7.704,12.288,0.514,0.0,168.63400000000001,44.174,16.314,7.36308
28/11/2018 02:30,136.05200000000002,68.702,2.6839999999999997,15.774000000000001,2.342,11.234000000000002,8.998,7.724,10.325999999999999,0.778,0.0,169.46599999999998,44.263999999999996,16.29,7.3892999999999995
28/11/2018 03:00,135.222,68.06,2.68,15.8,2.362,11.515999999999998,8.542,7.728,10.288,0.78,0.0,169.774,44.226000000000006,16.29,7.3974
28/11/2018 03:30,137.108,69.446,2.682,15.798,2.386,11.67,8.863999999999999,7.513999999999999,10.572000000000001,0.782,0.0,169.43,44.166000000000004,16.246,7.38264
28/11/2018 04:00,136.15,68.77600000000001,2.682,15.818,2.408,11.177999999999999,8.582,7.706,10.764000000000001,0.7859999999999999,0.0,169.34599999999998,44.176,16.244,7.380299999999999
28/11/2018 04:30,137.284,69.382,2.678,15.7,2.364,11.238,8.552,7.68,11.38,0.784,0.0,169.88400000000001,44.224,16.198,7.3951199999999995
28/11/2018 05:00,137.13,69.23,2.6839999999999997,15.632,2.364,11.425999999999998,8.602,7.688,11.294,0.7859999999999999,0.0,170.12,44.242,16.182000000000002,7.4017800000000005
28/11/2018 05:30,137.20600000000002,69.046,2.674,15.564,2.364,11.56,8.666,7.568,11.228,0.7859999999999999,0.0,170.23,44.28,16.298,7.41318
28/11/2018 06:00,135.71200000000002,68.982,2.616,15.602,2.31,11.494000000000002,8.51,7.46,10.376,0.7859999999999999,0.0,170.71200000000002,44.32,16.43,7.4367600000000005
28/11/2018 06:30,135.062,68.182,2.596,15.568,2.12,11.315999999999999,8.592,7.546,11.085999999999999,0.784,0.0,170.388,47.458,16.28,7.51218
28/11/2018 07:00,133.636,67.29,2.6239999999999997,15.494000000000002,2.164,10.742,8.52,7.584,10.568,0.7879999999999999,0.0,170.174,52.468,16.358,7.6607400000000005
28/11/2018 07:30,129.776,66.012,2.628,15.48,2.106,10.618,8.044,7.76,8.662,1.3459999999999999,0.0,170.412,52.086000000000006,16.278,7.651619999999999
28/11/2018 08:00,131.048,65.486,2.63,15.526,1.986,10.624,8.224,7.626,10.315999999999999,1.55,0.0,169.528,51.983999999999995,16.214000000000002,7.6182
28/11/2018 08:30,130.414,66.006,2.654,15.062000000000001,1.87,10.61,8.076,7.59,9.904,1.556,0.0,168.35,52.75,16.232,7.606919999999999
28/11/2018 09:00,118.92200000000001,65.732,2.252,1.7380000000000002,1.8780000000000001,10.754000000000001,7.902,7.414,12.56,1.5619999999999998,0.0,168.03400000000002,54.483999999999995,16.258,7.65102
28/11/2018 09:30,103.406,52.763999999999996,2.392,1.744,2.082,10.624,7.434,7.63,10.052,1.564,0.0,167.828,54.61,16.264,7.64898
28/11/2018 10:00,105.02,55.614,2.492,1.67,2.312,10.468,6.138,6.957999999999999,10.265999999999998,1.568,0.0,166.826,55.494,16.238,7.643879999999999
28/11/2018 10:30,105.94,52.966,2.56,3.55,2.38,10.594000000000001,6.486000000000001,6.87,11.856,1.568,0.0,166.248,56.158,16.264,7.648019999999999
28/11/2018 11:00,122.348,62.763999999999996,2.8960000000000004,8.138,2.4019999999999997,11.074000000000002,7.216,6.928,12.252,1.568,0.0,165.9,56.168,16.276,7.6386
28/11/2018 11:30,131.76,66.706,2.8760000000000003,13.074000000000002,2.464,11.622,6.768,6.848,12.107999999999999,1.568,0.0,165.03799999999998,56.382,16.402,7.62672
28/11/2018 12:00,131.362,65.286,2.888,14.517999999999999,2.4859999999999998,11.386,6.602,6.938,12.116,1.57,0.0,165.19,56.388000000000005,16.374000000000002,7.62978
28/11/2018 12:30,132.072,64.738,2.898,15.57,2.4819999999999998,10.95,6.936,6.843999999999999,12.43,1.5719999999999998,0.0,164.908,56.646,16.358,7.6281
28/11/2018 13:00,135.29,65.50399999999999,2.908,15.558,2.498,10.466,7.3420000000000005,6.812,14.927999999999999,1.574,0.0,164.408,56.602,16.352,7.611419999999999
28/11/2018 13:30,135.602,64.928,2.968,15.526,2.48,10.254000000000001,7.87,6.808,15.782,0.96,0.0,164.202,56.372,16.352,7.598339999999999
28/11/2018 14:00,137.714,64.7,2.968,15.5,2.412,10.036,7.76,7.5520000000000005,17.54,0.73,0.0,164.166,55.574,16.348,7.57308
28/11/2018 14:30,133.922,61.278,2.964,15.552,2.388,10.118,8.064,7.864,16.634,0.726,0.0,164.18599999999998,54.518,16.312,7.539839999999999
28/11/2018 15:00,132.06,60.982,2.964,15.574000000000002,2.4019999999999997,10.288,8.4,7.72,14.76,0.7240000000000001,0.0,164.09400000000002,54.552,16.29,7.536780000000001
28/11/2018 15:30,133.906,66.446,2.966,15.57,2.478,10.324000000000002,8.132,7.78,11.436,0.722,0.0,164.37,55.123999999999995,16.264,7.5606599999999995
28/11/2018 16:00,135.134,67.244,3.108,15.67,2.354,10.184,8.172,7.3260000000000005,12.654000000000002,0.72,0.0,164.56799999999998,54.126000000000005,16.262,7.53654
28/11/2018 16:30,134.19,65.252,3.096,15.628,2.468,10.32,8.294,7.638,13.164000000000001,0.72,0.0,164.428,55.028,16.274,7.5601199999999995
28/11/2018 17:00,134.498,66.222,3.09,15.675999999999998,2.38,10.454,8.368,7.8420000000000005,11.758,0.718,0.0,164.798,54.956,16.282,7.569539999999999
28/11/2018 17:30,134.418,64.82,3.0839999999999996,15.7,2.464,10.504000000000001,8.182,7.9479999999999995,13.032,0.718,0.0,165.00799999999998,54.526,16.266,7.561979999999999
28/11/2018 18:00,136.266,66.236,3.088,15.607999999999999,2.372,11.104000000000001,8.306000000000001,7.822,12.964,0.718,0.0,165.12400000000002,55.36,16.214000000000002,7.58736
28/11/2018 18:30,131.592,61.13399999999999,3.076,15.52,2.458,11.475999999999999,8.402000000000001,7.914,12.864,0.72,0.0,165.516,55.25,16.24,7.597379999999999
28/11/2018 19:00,118.454,48.608000000000004,3.062,15.54,2.386,11.665999999999999,8.562000000000001,8.052,12.172,0.718,0.0,165.68400000000003,54.918,16.262,7.593780000000001
28/11/2018 19:30,124.43,55.211999999999996,3.062,15.534,2.492,11.644,8.69,7.542000000000001,11.675999999999998,0.18600000000000003,0.0,165.604,54.958,16.3,7.59486
28/11/2018 20:00,137.35399999999998,68.60600000000001,3.06,15.6,2.388,11.902000000000001,8.756,7.836,11.038,0.0,0.0,165.762,50.864,16.322,7.4780999999999995
28/11/2018 20:30,137.856,66.65,3.0580000000000003,15.582,2.4459999999999997,12.342,9.1,7.9079999999999995,12.436,0.608,0.0,166.042,44.083999999999996,16.35,7.28478
28/11/2018 21:00,134.964,65.714,3.042,15.602,2.356,12.318,8.692,7.98,10.925999999999998,0.708,0.0,166.422,44.01,16.352,7.294079999999999
28/11/2018 21:30,132.208,63.626000000000005,3.0439999999999996,15.492,2.434,12.264000000000001,8.416,7.858,10.69,0.708,0.0,166.57,44.03,16.37,7.300199999999999
28/11/2018 22:00,131.87,65.036,3.04,15.652000000000001,2.392,12.074000000000002,8.187999999999999,8.0,9.38,0.71,0.0,166.582,44.023999999999994,16.336,7.298339999999999
