,ProductionDate,temp,humidity,barometric,P1prod,P1num1,P1num2,P1num3,P1num4,P1num5,P2num1,P2prod,P3num1,P3num2,P3num3,P3prod,P4prod,P5prod,P6prod,P6Sec1num1,P6Sec2num2,P6Sec3num3,P6Sec4num4,P7num1,P7num2,P7num3,P7num4
1951,10/11/2018 15:30,27.42036785,38.10079983,1054.4921880000002,5.065731761,13.50436503,13.50212957,470.05336789999996,473.91997630000003,5.762965137,39.45912653,21.77490375,45.90044785,91.06032645,17.707908,283.5241545,200.1352563,139.3234871,577.2562759322034,83838.87138,53835.823520000005,50058.73801,27.52260841,1277.1567109999999,1174.370495,0.0,33.45
1952,10/11/2018 16:00,27.43906904,36.88017215,1054.548272,5.040226937,13.50234793,13.50060582,470.03125,473.794712,5.714735779,39.27623982,21.53851334,45.90044785,90.23447523,13.81947578,243.4329684,204.09810249999998,136.2434792,591.8044666101695,83346.8476,66006.52674,49722.636210000004,40.97109839,1273.482966,1174.510201,0.0,33.45
1953,10/11/2018 16:30,27.19844368,37.11854665,1054.731487,5.029179599,13.50172312,13.50280272,470.0059726,473.7601732,5.460665091,39.2823928,21.57440607,45.90044785,89.49403359,10.62810933,229.91191780000003,173.99247069999998,141.9442595,638.5474876271186,82674.38154,58202.18162,49523.22563,26089.24193,1274.2542640000001,1175.497798,0.0,33.45
1954,10/11/2018 17:00,27.32436084,37.69466783,1054.786043,4.938993899,13.50340459,13.50158207,469.98070010000004,473.7570195,5.246337211,39.10897742,21.50906856,45.90044785,91.55986903,12.38837017,258.9713455,207.36030319999998,148.53922580000003,606.165660338983,82249.66475,59599.33064,49234.05723,48981.29931,1281.305783,1173.606877,0.0,33.45
1955,10/11/2018 17:30,27.090481699999998,38.46819461,1054.964481,4.7965670419999995,13.501369199999997,13.50132113,469.9775573,473.76016239999996,5.43994175,39.24878753,21.52849415,45.90044785,92.20596736,13.54645281,242.17196549999997,204.0299364,149.13629469999998,439.3048052542373,81748.80129,50363.020019999996,34452.30282,53377.76761,1279.299319,1176.332444,0.0,33.45
1956,10/11/2018 18:00,26.70620666,39.50809752,1055.037045,4.803357912,13.50287155,13.50291465,469.99964689999996,473.80074249999996,9.331605635,38.97931199,21.80713495,45.90044785,92.53488925,14.17399396,244.3360186,152.7701147,146.7413156,424.05749932203383,80929.44728,57006.538960000005,165.937953,56919.11685,1271.522573,1175.463342,0.0,33.45
1957,10/11/2018 18:30,26.60698706,40.02039570000001,1055.2541429999999,4.779193998,13.5022296,13.50241736,470.0344097,473.8712779,11.85635359,39.60874393,21.87610967,45.90044785,93.47661916,15.43713872,266.0488367,183.6223789,146.6561037,492.859366779661,80083.5494,49724.09274,14.08564853,71212.09763999999,1286.392409,1180.963701,0.0,33.45
1958,10/11/2018 19:00,25.98778566,41.43444901,1055.710882,4.796822133,13.50230809,13.50237671,470.0438886,473.9057517,11.77102799,39.21540182,21.61321698,45.90044785,93.72254784,15.46841595,268.6481771,193.2153863,146.0914805,588.6817111864407,79679.08112,34593.8356,22302.44471,71112.66697,1286.8488439999999,1185.684326,0.0,33.45
1959,10/11/2018 19:30,25.31360429,43.38956741,1056.055962,4.7901706189999995,13.50266087,13.50261502,470.04072930000007,473.94205350000004,11.91927021,39.55165162,21.88189814,45.90044785,94.80055031,15.24424235,289.98877189999996,231.4025995,146.0876717,448.6029618644067,79135.13215,32657.79625,26764.62453,79825.51358,1280.987447,1184.884734,0.0,33.45
1960,10/11/2018 20:00,24.87648328,44.46575704,1056.4161960000001,4.807271046,13.50114186,13.50253614,470.02809019999995,473.9515924,11.80320772,39.47607406,22.13740378,45.90044785,93.01142322,14.51023754,325.0351264,225.21659480000002,146.9948947,415.40214033898303,79683.57079,19722.78973,26571.95229,77772.77477,1285.889576,1189.072574,0.0,33.45
1961,10/11/2018 20:30,24.20353528,46.43778436,1056.603658,4.804826763,13.50231892,13.50155176,470.0344097,473.9736808999999,11.87546659,39.43120039,22.18467797,45.90044785,92.83827379,13.81529495,246.7241995,226.3451441,150.1338701,427.59145152542374,79603.49027000001,27460.07002,26699.71544,81713.39189,1287.107899,1184.6743470000001,0.0,33.45
1962,10/11/2018 21:00,24.11577696,46.52661885,1056.8253,4.8012429469999995,13.50151496,13.50340262,470.08293939999993,474.07163169999995,11.89688651,39.47004107,22.22055761,45.90044785,93.72626056,13.39450733,213.16823959999996,226.60392940000003,169.7194216,414.381503898305,78955.66858,33028.68964,26667.49406,81381.4692,1310.646359,1193.03153,0.0,33.45
1963,10/11/2018 21:30,24.24474058,45.88814232,1057.085696,4.815205242,13.50375304,13.50139858,470.0904169,474.08110539999996,11.77973165,39.48969445,22.42644464,45.90044785,93.84289377,15.714184699999999,281.87965099999997,225.9172152,176.66019509999998,493.7768896610169,78603.30016,29775.0851,26661.67206,81854.98145,1322.040273,1199.978025,0.0,33.45
1964,10/11/2018 22:00,24.05306819,46.57995338,1057.247044,4.800578351,13.50247389,13.50130344,470.0846994,474.0716375,11.97083627,39.2459537,22.67620972,45.90044785,94.93806211,17.3089722,279.0975097,223.0115216,173.3183125,396.29901728813553,78663.21708999999,22809.18566,26676.42669,87587.42222000001,1303.773198,1196.04638,0.0,33.45
1965,10/11/2018 22:30,23.35474614,49.83565605,1057.463522,4.798796366,13.50295445,13.5031543,470.1641786,474.0871377,12.11427526,39.37845331,22.40831044,45.90044785,94.56945425,17.7755229,278.30290279999997,227.782925,176.2086584,317.5561245762712,78632.20608999999,33084.88995,26659.00452,87550.24884,1289.558198,1188.400722,0.0,33.45
1966,10/11/2018 23:00,23.08519671,50.87744983,1057.64132,4.814794408,13.50149598,13.50259404,470.1151772,474.1256398,11.85940998,39.52535511,23.16419741,45.90044785,93.58372053,12.628284800000001,308.08594489999996,223.9284574,175.0134233,295.23659305084743,78548.92154,32965.400989999995,26691.331169999998,83138.61718,1286.0058390000002,1029.506082,0.0,33.45
1967,10/11/2018 23:30,22.6114732,53.70591481,1057.885869,4.81484289,13.50311148,13.50297283,470.12404730000003,474.10006979999997,12.2071106,39.65117501,23.63759228,43.67875897,85.27025102,7.627566787,299.26998660000004,227.68733450000002,175.0952341,263.50457576271185,78430.66417999999,19794.4065,26861.70415,87681.81457999999,1278.121939,949.4506194,0.0,33.45
1968,11/11/2018 0:00,22.33559051,55.75014597,1058.011712,4.817674711,13.50270277,13.50223683,470.22093789999997,474.1474653,10.66758651,39.45544078,23.18297987,36.40726616,73.47437442,7.80572304,301.4738657,222.12489869999996,153.6911418,290.34317745762706,77992.96051,31110.8247,26686.07518,87630.87389,1275.346238,1052.403312,0.0,33.45
1969,11/11/2018 0:30,22.63169394,51.71208501,1058.029127,4.811560093,13.50100876,13.50283112,470.1891592,474.1190279,12.20969592,38.43581827,23.65416039,40.55136263,78.46831559,9.527874334,305.61858010000003,230.88805630000002,144.0167157,290.8425094915254,78181.25373,32868.157139999996,26703.24657,85334.13421,1280.823841,1176.957793,0.0,33.45
1970,11/11/2018 1:00,22.72537021,51.44071721,1058.0615109999999,4.798325001,13.50172597,13.50093064,470.11317199999996,474.1379862,12.24052835,38.93191359,23.77955026,45.79676187,91.26627696,15.45655841,343.59562289999997,232.33936839999998,143.88829230000002,301.7412122033898,78101.95775,32769.14845,26855.657219999997,79588.09109,1299.2994410000001,1014.406115,0.0,33.45
1971,11/11/2018 1:30,22.93722805,53.45944877,1058.190833,4.803362616,13.50299897,13.50234401,470.17366860000004,474.16642340000004,11.98454633,38.63158256,22.10504141,45.89126599,100.15095579999999,19.5608526,343.99880310000003,225.8268563,144.2312187,347.8745684745762,78542.01123999999,19769.25246,26863.03449,87639.22692,1302.075573,1161.624177,0.0,33.45
1972,11/11/2018 2:00,23.15114326,56.36320793,1058.334627,4.832705957,13.50185784,13.501437699999999,470.12288190000004,474.09691,11.79017159,38.3978956,19.49383706,45.89401794,101.1578873,18.19593918,345.4678476,217.26021519999998,145.3059344,347.1501996610169,78355.76097,33176.79347,26808.39935,87466.41709,1285.620014,1191.161926,0.0,33.45
1973,11/11/2018 2:30,22.72101073,59.87363079,1058.5092650000001,4.809589884,13.50348573,13.50182443,470.1943897,474.1842051,10.38246377,38.40100779,18.51045827,45.89676989,97.60177399,15.72421395,236.2186485,218.85534619999999,141.4568382,321.27209847457624,78440.68424,32902.621510000004,26847.160669999997,87473.81996000001,1284.642711,1181.133107,0.0,33.45
1974,11/11/2018 3:00,22.45013003,60.8512029,1058.428168,4.80866117,13.50237529,13.50344587,470.27641370000003,474.1802,11.94895454,38.45100873,21.54182236,45.89643311,92.77727956,10.48742229,244.39103030000004,217.4092941,140.3508716,340.7183113559322,78274.45496,27249.267389999997,26705.4154,87361.04802,1292.135999,1177.279119,0.0,33.45
1975,11/11/2018 3:30,22.01964445,60.01519736,1058.399973,4.793381542,13.50293829,13.50384836,470.2194678999999,474.2130007,12.30571805,38.2256956,22.70010988,41.6168314,83.86079225,6.226910971000001,249.433025,218.2198886,140.77966999999998,331.9933601694915,78066.08572,25372.35803,26796.3617,87301.21543,1291.778333,1179.100743,0.0,33.45
1976,11/11/2018 4:00,21.21451724,59.77762247,1058.509615,4.794521523999999,13.50135745,13.50276811,470.24158279999995,474.1609131,12.01175051,38.88882539,22.81814509,33.66074246,73.9824969,6.925717628999999,269.2194983,219.50833169999999,141.4814569,421.95770847457624,77910.44196,33032.01928,26756.09192,87254.32605,1293.1444689999998,1175.294951,0.0,33.45
1977,11/11/2018 4:30,20.92917051,61.49858498,1058.750828,4.806586219,13.50347625,13.50242198,470.23232360000003,474.2675348,11.45013854,38.51144269,22.54784523,32.4086037,70.78401621,6.841551796,315.95089360000003,223.2119875,142.2940263,409.37405186440674,78161.09925,32852.01379,26671.69958,87309.75004,1296.284974,1177.004872,0.0,33.45
1978,11/11/2018 5:00,20.86984341,61.10114425,1058.905616,4.811308505,13.5030785,13.50188673,470.20344040000003,474.24857699999995,11.35252718,38.01316015,22.4873542,29.64554385,66.76386102,7.945674287,287.3386221,215.6282023,141.61896299999998,538.9717430508474,78235.07162999999,19608.73762,26737.06285,87081.68342,1301.390901,1174.89915,0.0,33.45
1979,11/11/2018 5:30,20.69360638,61.11044286,1059.004667,4.814081197,13.50349156,13.50198066,470.2097893999999,474.27039800000006,11.54811973,35.76713936,22.24606617,27.964598100000003,66.27112232,10.98700507,280.257339,216.294589,142.2011551,588.9029316949152,77965.44729,31632.56928,26847.07935,80560.4665,1298.1513320000001,1179.489577,0.0,33.45
1980,11/11/2018 6:00,20.63309634,61.43547339,1059.257173,4.820930839,13.50299244,13.50184457,470.24812239999994,474.27619050000004,12.152589500000001,38.61779579,22.76779091,26.34402022,69.32833144,16.05126565,256.672185,218.7068611,140.8649364,652.4459422033899,78094.7785,32931.70534,26866.739910000004,86715.86343,1303.475824,1181.121018,0.0,33.45
1981,11/11/2018 6:30,19.95531552,62.66018821,1059.4474300000002,4.814439859,13.50224627,13.5031703,470.2605558,474.297092,11.81831053,39.53459129,22.75391335,24.74144531,70.95527506,16.49688984,263.1805901,217.5098932,139.5205128,486.61885525423725,77940.48871,31139.30481,23995.95835,87132.281,1302.618625,1177.0393,0.0,33.45
1982,11/11/2018 7:00,20.04793485,62.22728717,1059.59015,4.827964269,13.50131378,13.50202879,470.3174141,474.3268784,12.07566147,39.51126051,22.66385404,25.78108924,67.24783645,16.17451156,258.3699449,215.3558861,140.6033228,422.58573322033897,77886.24685,19537.24219,57.84788247,87051.14965,1296.5765390000001,1179.387306,0.0,33.45
1983,11/11/2018 7:30,20.35415433,60.444237300000005,1059.934483,4.831020881000001,13.5020307,13.50130351,470.3079462,474.29661389999995,11.97325361,39.37618603,22.26365727,27.63378813,67.07203318,15.35232231,267.68694569999997,216.12285759999997,140.84345180000003,372.49024796610166,77733.76737,2203.1381100000003,24.75112448,86797.56199999999,1300.716783,1179.12575,0.0,33.45
1984,11/11/2018 8:00,21.09186162,58.05665382,1060.191393,4.824590663,13.50130972,13.50308218,470.2731947,474.24838,11.17135243,39.88019688,22.56788801,29.1611417,67.57728919,16.11299857,277.1803639,209.23816440000002,139.5274135,404.3970113559322,77335.81556,45.64264416,5.630002963,86594.44707000001,1299.275223,1174.998748,0.0,33.45
1985,11/11/2018 8:30,21.89451904,57.82049082,1060.481499,4.823856106,13.50161752,13.5013027,470.285833,474.30409749999995,11.62270399,39.56124192,22.13554589,31.84605177,71.56652099,18.42424783,299.3510225,189.747149,125.9663834,439.87524152542375,77507.10603,44.15011126,6.124047582,86584.48633,1309.006631,1181.142709,0.0,33.45
1986,11/11/2018 9:00,22.82027355,56.21842489,1060.686968,4.827504946,13.50292591,13.50517186,470.3079569,474.256473,11.78433524,35.25270059,20.03518585,35.09265563,78.53087371,20.59980643,231.4924077,129.19629650000002,138.32197109999998,491.868626779661,77528.77847,39.16542085,5.4222187470000005,75004.59267,1301.413528,1233.406772,0.0,33.45
1987,11/11/2018 9:30,23.50468233,53.18752906,1060.8117619999998,4.82787779,13.50130651,13.50254514,470.3300296,474.25173650000005,11.43157884,36.15866308,20.6992113,37.17959907,90.6162024,21.59970566,249.0187187,113.930283,180.4025483,574.9347540677966,61940.832220000004,40.13332598,8.451301925,85683.34991,1294.831475,1212.3208880000002,0.0,33.45
1988,11/11/2018 10:00,23.81751344,52.58863329,1060.771728,4.832262872,13.50161109,13.50348046,470.3774767,474.24228560000006,11.818734800000001,36.46482276,22.30940892,38.35311956,95.78743404,21.93892382,187.4887812,155.44589240000002,163.89071859999999,519.1309161016949,54727.030739999995,45.37614811,11.58908913,81608.99347999999,1297.280823,1203.860984,0.0,33.45
1989,11/11/2018 10:30,24.10491044,50.88555454,1060.7252230000001,4.810945241000001,13.50361102,13.501544899999999,470.3964462,474.2068146000001,11.84265041,36.07308723,22.34858201,37.28463129,94.95390163,21.80515234,181.1955782,200.0644559,142.01479019999996,490.38056593220335,44413.28671,35.91014512,8.328275156,91454.64345,1287.862672,1204.5630310000001,0.0,33.45
1990,11/11/2018 11:00,24.47248853,49.33457419,1060.586243,4.809665182,13.50191144,13.50223274,470.4185079,474.2524116,11.17754927,36.60779455,21.75144069,35.43641762,86.92690414,20.480695899999997,206.9863436,190.50431519999998,127.4941254,603.8503344067796,59260.74586,41.60686957,12.03696825,79549.05626,1279.072158,1116.301857,0.0,33.45
1991,11/11/2018 11:30,24.51682372,48.98436943,1060.2707189999999,4.790461815,13.50163412,13.50189299,470.40011339999995,474.23594339999994,12.05057795,36.3232042,21.86588784,32.76713486,79.53906929,19.44433054,213.4972008,171.22081699999998,137.965396,376.5798684745762,41768.10531,43.93309073,7.8643777,70727.34492,1279.475537,666.9696916,0.0,33.45
1992,11/11/2018 12:00,24.94691616,47.47468774,1059.955902,4.786029018,13.50343051,13.5021544,470.40221940000004,474.1395518,12.10287084,36.28164206,21.206599399999998,32.29162677,78.48024486,21.05777299,198.54909285000002,180.7700386,148.4366666,486.83293322033893,39733.059989999994,46.33962886,7.629627387,70565.78598,1280.657428,667.0910864,0.0,33.45
1993,11/11/2018 12:30,25.45999968,44.85652962,1059.681209,4.7815988339999995,13.50218978,13.50226745,470.4090628000001,474.19666629999995,11.9473492,36.31862738,21.21859992,31.82234292,76.25009862,20.70001028,183.60098490000001,138.5344224,175.21395180000002,416.51195067796607,39958.194169999995,42.96095499,4.664245542,70486.55402000001,1281.1700939999998,0.488131195,0.0,33.45
1994,11/11/2018 13:00,25.8641468,44.32804563,1059.4744779999999,4.808780014,13.50250207,13.50202373,470.4596152,474.36208899999997,10.82856625,36.59977789,21.73996185,31.91746495,75.67681309999999,20.77850611,164.2655126,128.5947768,177.7005948,406.17883677966097,39917.719,45.09912398,19.9913189,63423.46895,1289.8204779999999,0.0,0.0,33.45
1995,11/11/2018 13:30,26.31862004,43.18879574,1059.1780609999998,4.797778217,13.50079304,13.50371836,470.42170169999997,474.19170130000003,11.60938206,36.79529833,21.71649943,31.99616482,75.03288557,20.85220135,134.0195864,180.449732,175.9696408,437.1761237288136,40147.794030000005,42.46184006,13.98595469,52902.35125,1286.186004,0.0,0.0,33.45
1996,11/11/2018 14:00,26.88733382,40.56149638,1058.865765,4.783481185,13.50414277,13.50350009,470.3995834,474.24858150000006,11.958067699999999,37.50757738,22.25020138,31.66132779,73.44474442,20.51386949,147.81054,215.3340091,179.68551609999997,464.04164033898303,40076.61855,42.725914,19.27922056,62631.78635,1274.734672,0.0,0.0,33.45
1997,11/11/2018 14:30,27.81237336,38.88987701,1058.6112,4.809633928999999,13.50255615,13.50292018,470.44698489999996,474.23075760000006,12.12611235,37.55331395,21.94966417,29.296217699999996,69.56972252,20.01381782,172.6938819,220.1515627,179.61494419999997,565.3851386440678,40527.84415,45.57430852,24.17574545,52741.48117,1266.7204359999998,0.0,0.0,33.45
1998,11/11/2018 15:00,27.86863697,38.46508565,1058.480565,4.81905043,13.50443242,13.50180743,470.43117479999995,474.17477419999994,11.54162211,37.80223416,21.98646428,28.68739666,68.59146674,20.10387286,207.72710469999998,212.5426524,179.0282603,556.2660706779661,74731.98791,45.31320569,18.18292763,52828.93302,1263.665735,0.0,0.0,33.45
1999,11/11/2018 15:30,28.0481034,37.39180048,1058.329676,4.808514807,13.50297348,13.50248037,470.4375,474.18064810000004,11.64291217,37.72791487,21.74788141,29.49114158,69.3423756,20.71245264,260.10013829999997,168.9882227,170.51692480000003,317.4021127118644,67558.32893999999,32547.88891,24988.8532,52766.11232,1262.090234,0.0,0.0,33.45
2000,11/11/2018 16:00,27.87480998,37.57370166,1058.2168199999999,4.8049389080000005,13.50307571,13.50317994,470.4343403,474.1835124,11.61203442,38.56458448,21.54795481,32.29701213,73.49439501,20.82159694,267.6489782,164.0141589,171.4107637,436.37019694915256,68506.96561,18578.72404,29532.87915,52835.84612,1255.066915,0.0,0.0,33.45
2001,11/11/2018 16:30,27.80127272,38.31552922,1058.2128910000001,4.800966292,13.50132356,13.50230102,470.37430520000004,474.1793522,11.65570385,39.48959912,21.92974477,34.36353746,80.32314208,19.22168223,288.951311,157.6018592,170.7004133,333.73337644067794,85825.89693999999,17204.20446,29445.68795,62591.04844,1263.017988,0.0,0.0,33.45
2002,11/11/2018 17:00,27.7849791,37.24299993,1058.301509,4.810357985,13.5021501,13.50301655,470.43118039999996,474.15063619999995,9.916945592000001,39.90253354,22.83276778,34.45954207,83.38226063,19.86589551,247.5344992,189.8942325,172.0671961,247.19106644067796,84312.44834,30808.04493,29421.97791,62529.30414,1254.4046,0.0,0.0,33.45
2003,11/11/2018 17:30,27.61017982,37.99395137,1058.4585550000002,4.804745245,13.50159425,13.50132287,470.3869443,474.11586839999995,11.19641294,40.31004688,22.84086818,34.24904042,85.02286103,19.03894055,171.7740555,225.57738019999996,171.6376658,304.51602406779665,84059.5186,28639.452460000004,29363.648739999997,69751.44021,1255.111882,0.0,0.0,33.45
2004,11/11/2018 18:00,26.86392443,43.16039384,1058.5861400000001,4.79891671,13.50143583,13.50194675,470.4311863,474.268601,11.68032695,40.26666049,22.77895242,31.6644735,82.32601641,18.9204353,115.2718731,230.9557022,167.97551130000002,211.06162847457625,83532.07738999999,22915.36785,29336.196389999997,69980.18559,1265.039897,0.0,0.0,33.45
2005,11/11/2018 18:30,26.30973379,44.64040191,1059.027022,4.825103106,13.50280433,13.50448143,470.4564415,474.3643301,11.78449197,40.37133191,22.82465015,28.93538539,77.37940869,17.79075797,181.4669006,230.6709356,169.8270144,323.19875796610165,83328.19033,33634.856289999996,29359.99367,70676.35442,1276.288788,0.0,0.0,33.45
2006,11/11/2018 19:00,25.89092407,46.6386864,1059.454467,4.804116883,13.50175783,13.50399474,470.3901045,474.1269278,11.854389900000001,40.49338327,22.51880853,27.83175398,72.11915649,17.65291254,201.0065857,231.8069482,174.7468499,358.70752677966095,83142.03478999999,33528.80898,29386.44438,87186.57881,1265.175736,0.0,0.0,33.45
2007,11/11/2018 19:30,25.44552334,48.22691344,1059.793812,4.817118721,13.50041385,13.50407179,470.3585074,474.0984892,11.54498668,40.54750874,22.74459278,27.99137553,68.27749492,17.58846595,222.6250759,227.13698019999995,179.51719169999998,408.934063559322,83198.72071000001,32004.091739999996,29398.24291,79687.78495,1246.415272,43.42237817,0.0,33.45
2008,11/11/2018 20:00,25.13128519,50.50859593,1060.056671,4.822588046,13.50028441,13.50147437,470.3553359,474.13482630000004,11.788364199999998,40.19728405,22.82528881,28.30356745,66.79997073,17.91830692,219.31416940000003,227.03026180000003,176.68788899999998,431.8344023728813,83117.56206,21525.20442,29343.82483,87638.25813,1248.4099509999999,0.0,0.0,33.45
2009,11/11/2018 20:30,24.89687148,50.50680718,1060.1986470000002,4.807608903,13.50113053,13.50265264,470.3395547,474.1189097,11.88794555,40.29001267,22.99555281,28.76138179,61.85954971,13.56782028,169.0293749,226.122876,177.6702249,581.7443477966102,83096.33479,33671.08145,29317.920789999996,87547.66593999999,1252.135711,0.0,0.0,33.45
2010,11/11/2018 21:00,24.88755677,50.89745281,1060.390152,4.808323855,13.50244886,13.50156176,470.38063650000004,474.194291,11.55308336,40.23212645,23.04115268,30.33079632,67.24463213,15.39718623,217.1460605,225.961931,179.63160480000002,546.6103091525423,82678.9417,33471.71868,29314.57434,87450.11237999999,1240.772447,212.7204389,0.0,33.45
2011,11/11/2018 21:30,24.57486858,50.997352500000005,1060.5314560000002,4.809038807,13.5012611,13.50213627,470.33844230000005,474.19240130000003,11.67555214,40.45330414,21.69311644,32.41716035,70.89436708,14.0289027,233.5610051,222.7418043,174.9690993,535.6810047457627,83106.01901,33416.0889,1875.4379,87495.81256,1237.703684,531.9903273,0.0,33.45
2012,11/11/2018 22:00,24.15672884,50.50298476,1060.702182,4.8097537589999995,13.50049111,13.50180965,470.2929813999999,474.15063269999996,11.67141879,40.57190424,21.60505493,32.06229585,69.01266018,13.08179568,194.4401545,225.53987450000002,150.0268281,609.5877567796609,82602.92784,26496.93147,5683.4611270000005,87606.93714,1235.815405,607.296276,0.0,33.45
2013,11/11/2018 22:30,24.06918693,51.032242600000004,1060.7128910000001,4.812369933,13.50221963,13.50012894,470.28295199999997,474.15378430000004,11.47133976,40.46281239,21.45361533,29.88545684,64.29636378,12.520079800000001,171.43808180000002,223.4813519,176.4797464,481.2822137288135,82586.88623999999,17133.12849,29587.174339999998,87538.46532999999,1241.543949,932.1412362,0.0,33.45
2014,11/11/2018 23:00,23.95759557,50.3447437,1060.875297,4.826538844,13.50140521,13.50276795,470.27613660000003,474.1601045,11.30193666,40.32474309,21.81158962,20.46041091,55.48120682,14.85226759,221.4030327,222.4386738,175.21389309999998,431.5498176271186,82704.69728,17230.58757,29436.2147,87669.16981,1243.266697,1127.291783,0.0,33.45
2015,11/11/2018 23:30,23.63338934,50.11329146,1061.072159,4.821026456,13.50229373,13.50311571,470.29868849999997,474.13482639999995,11.16490018,40.64308901,21.70971969,19.70430257,53.72079429,16.21578272,248.68982369999998,224.66932799999998,173.0819764,422.38905288135595,82783.98601000001,21766.50471,29345.97476,87793.54662000001,1248.033863,1205.795442,0.0,33.45
2016,12/11/2018 0:00,23.56271903,50.14719211,1061.0742189999999,4.819565145,13.50097789,13.50295187,470.30399180000006,474.16642989999997,11.24936891,40.32731467,21.8823387,20.17663648,53.28187151,17.10181153,252.0320793,231.4153679,162.87702919999998,414.8942893220339,83376.84746,31826.378739999996,29429.88113,87996.97531000001,1253.974668,1172.823942,0.0,33.45
2017,12/11/2018 0:30,23.14899024,50.96713263,1061.147685,4.815778677,13.50275664,13.50248673,470.30875030000004,474.17274289999995,11.37592168,40.34265637,21.81563552,20.75300721,54.20932356,17.84087001,269.2769946,224.6163305,176.2562743,370.5276250847457,83568.7433,20061.576559999998,29396.63998,87998.52334,879.3761076999999,1207.988716,0.0,33.45
2018,12/11/2018 1:00,22.61005268,52.97901784,1061.196933,4.8010441219999995,13.50338128,13.50165118,470.3111221,474.1853927,11.58738962,40.22234333,21.63447706,21.05906333,60.85703391,18.12884337,212.38648819999997,226.80834130000002,174.3018831,314.7635413559322,82882.62572000001,33615.80691,29414.14771,87760.6317,1095.5652289999998,1202.55176,0.0,33.45
2019,12/11/2018 1:30,22.45486758,52.77365933,1061.129935,4.807495706,13.50307014,13.50279312,470.3585127,474.2546839,11.97179715,40.46381482,21.69467829,22.30301418,75.42478559999999,18.352168600000002,225.86468900000003,225.98380010000002,175.50182030000002,336.07888813559316,82752.53493,33438.94707,29349.07057,87947.0961,1143.389314,1190.246881,0.0,33.45
2020,12/11/2018 2:00,22.61851018,52.01176082,1061.077468,4.814934543,13.50288408,13.50212735,470.3253393,474.2077347,12.283778,40.25505305,21.86457445,23.05114305,59.75823308,14.39135972,233.23979649999998,220.50044390000002,173.91195109999998,421.20172440677965,82968.84819,25327.07846,29302.19242,99897.41974,1237.996864,1178.026827,0.0,33.45
2021,12/11/2018 2:30,22.42858299,51.57181502,1061.071945,4.821626771,13.50193913,13.50077831,470.26213820000004,474.13482639999995,11.03219319,40.57796945,21.96258451,23.75727858,55.57958727,14.19483633,177.35646069999999,220.7559878,173.9159441,390.1250062711864,82704.77937999999,30004.84104,29317.1425,87719.86877,1276.4906349999999,1192.846176,0.0,33.45
2022,12/11/2018 3:00,22.188801899999998,53.30697084,1061.069999,4.81621788,13.50286512,13.50196295,470.35218719999995,474.26003710000003,0.6223128000000001,40.54930581,21.92917594,24.8239296,56.71544335,14.22938023,163.6303249,218.60620189999997,174.40814619999998,353.4260418644068,82953.2878,33566.46456,29316.009960000003,97304.0056,1265.5316070000001,1201.680819,0.0,33.45
2023,12/11/2018 3:30,21.6356289,56.12065829,1061.0680519999999,4.801891785,13.50201881,13.5030973,470.3176302,474.24113099999994,2.605884329,40.40247169,21.562223100000004,25.49318745,57.4394639,14.4053576,161.5490112,230.91561349999998,168.7636735,433.2265498305085,82790.71414,33413.965580000004,29338.047010000002,87770.20432,1262.266689,1196.8900609999998,0.0,33.45
2024,12/11/2018 4:00,21.58421395,57.38954965,1061.066106,4.819218356,13.50256706,13.50147014,470.2855925,474.244754,3.492749266,40.3707553,21.39723511,27.21813313,58.93901762,14.98889217,215.8084129,223.7235352,138.4165831,427.0046428813559,82916.212,24921.687280000002,29455.91852,95161.51103,1260.619972,1194.423895,0.0,33.45
2025,12/11/2018 4:30,21.62604476,58.76483285,1061.0829939999999,4.8168294330000005,13.50203858,13.50238716,470.2606874,474.230628,3.4048439139999997,40.38162847,21.67475948,28.72409213,60.46129893,16.255395,251.44918819999998,224.25472850000003,117.0032283,376.70393711864403,82891.77905,32669.469589999997,29417.5039,87648.54991,1218.025267,1195.991893,0.0,33.45
2026,12/11/2018 5:00,21.54054479,59.33579283,1061.164588,4.8018351610000005,13.50153507,13.50180137,470.2797593,474.2129306,2.87065824,40.46651564,21.75931907,29.40707993,64.46746215,18.84580505,184.9151122,223.3759943,114.41693219999999,370.5123130508474,83044.14985,33509.05928,29435.514789999997,95883.32987999999,1077.807331,367.7705392,0.0,33.45
2027,12/11/2018 5:30,20.92360256,59.84988444,1061.344059,4.795165737,13.502757199999998,13.50110535,470.2145188999999,474.2419824,2.148376834,40.19329112,21.35602292,29.73581776,66.13070971,19.06714707,203.5665227,232.0378068,115.77211979999998,471.09414728813556,82974.73385,33425.97472,29448.273689999998,87756.16856,1287.673642,473.2906375,0.0,33.45
2028,12/11/2018 6:00,20.99829051,59.65861194,1061.60581,4.792027995,13.50221276,13.5030709,470.2271529,474.28965260000007,1.762810856,36.96250338,20.28375214,29.65909975,67.28063054,19.42843343,222.38575690000002,231.5923869,115.31475049999999,584.2204744067797,82917.24118,33338.72935,29416.11262,94800.9961,1288.563085,446.1254239,0.0,33.45
