ConsumptionDate,ActualConsumption,P7Cons,P2Cons,P1Cons,P9Cons,P3Cons,P4Cons,P5Cons,P6Cons1,P6Sec3Cons2,P6Sec2Cons3,Gen1num1,Gen1num2,Gen2
05/04/2019 08:30,141.72,73.848,3.582,12.356,2.436,11.372,8.794,5.538,12.97,0.846,2.132,166.086,44.71,13.72
05/04/2019 09:00,141.094,74.102,3.624,12.356,2.48,11.398,8.956,5.48,11.85,0.846,1.212,165.884,44.824,13.77
05/04/2019 09:30,139.818,71.994,3.598,12.356,2.448,11.292,8.932,5.414,12.794,0.848,2.126,165.898,46.99,13.38
05/04/2019 10:00,140.412,72.628,3.602,12.354,2.402,11.472,8.882,5.522,12.754,0.85,2.126,165.58,47.088,13.334
05/04/2019 10:30,139.858,72.258,3.554,12.354,2.41,11.824,8.84,5.596,12.458,0.85,2.128,165.654,47.1,13.308
05/04/2019 11:00,140.324,70.996,3.604,12.354,2.426,11.782,8.938,5.526,14.162,0.846,2.128,165.362,45.356,13.126
05/04/2019 11:30,142.128,72.922,3.582,12.352,2.448,11.766,8.724,5.62,14.274,0.844,2.126,164.862,44.634,12.802
05/04/2019 12:00,138.674,69.246,3.598,12.354,2.348,11.846,8.958,5.612,14.378,0.842,2.128,164.546,44.63,12.702
05/04/2019 12:30,139.488,69.246,3.618,12.352,2.374,12.01,8.734,5.628,14.256,0.844,2.128,164.126,44.582,12.334
05/04/2019 13:00,140.582,70.312,3.592,12.352,2.396,12.05,8.452,5.548,13.586,0.846,1.544,164.248,44.604,11.994
05/04/2019 13:30,136.508,72.13,3.592,12.354,2.396,11.954,8.762,5.588,14.29,0.846,2.124,164.092,44.574,11.82
05/04/2019 14:00,141.846,67.352,3.592,12.35,2.39,12.012,8.912,5.528,14.338,0.808,2.128,163.954,44.568,11.4
05/04/2019 14:30,142.956,72.484,3.62,12.35,2.302,12.13,8.994,5.724,12.418,0.714,2.128,163.224,44.5,11.286
05/04/2019 15:00,138.092,74.92,3.614,12.35,2.362,12.038,8.456,5.632,11.772,0.712,1.714,162.894,44.49,10.952
05/04/2019 15:30,137.914,71.402,3.586,12.352,2.376,12.034,7.97,5.666,11.588,0.716,1.83,162.872,44.428,10.274
05/04/2019 16:00,136.964,71.782,3.582,12.35,2.388,12.168,8.226,5.596,11.534,0.716,1.602,162.92,44.41,10.292
05/04/2019 16:30,140.164,70.37,3.606,12.35,2.396,12.09,8.24,5.726,11.136,0.716,1.898,162.96,44.394,10.304
05/04/2019 17:00,139.786,74.252,3.614,12.354,2.38,11.588,7.988,5.554,12.082,0.716,2.122,162.902,44.41,10.3
05/04/2019 17:30,140.946,73.782,3.614,12.35,2.37,11.326,8.508,5.618,11.926,0.714,1.72,162.812,45.988,10.296
05/04/2019 18:00,138.236,74.88,3.618,12.35,2.214,10.652,8.522,5.5,11.346,0.716,1.44,162.89,45.502,10.334
05/04/2019 18:30,137.36,73.692,3.672,12.352,1.978,10.524,8.188,5.598,11.328,0.718,2.128,163.388,46.17,10.324
05/04/2019 19:00,134.946,73.474,3.674,12.352,1.766,10.434,7.852,5.656,11.168,0.716,2.128,163.728,46.962,10.724
05/04/2019 19:30,136.012,71.67,3.666,12.354,1.732,10.522,7.986,5.538,10.756,0.718,1.574,163.586,46.98,10.858
05/04/2019 20:00,138.956,72.826,3.672,12.354,1.758,10.424,8.226,5.67,11.15,0.718,2.048,163.524,45.036,10.87
05/04/2019 20:30,137.824,74.91,3.66,12.358,1.756,9.912,8.132,5.512,11.222,0.718,2.128,163.826,44.494,11.23
05/04/2019 21:00,137.664,75.02,3.648,12.356,1.754,9.724,8.162,5.624,10.622,0.716,1.564,164.16,44.5,11.338
05/04/2019 21:30,137.064,75.606,3.638,12.356,1.746,10.102,8.146,5.586,11.036,0.716,2.116,164.314,44.526,11.364
05/04/2019 22:00,136.84,74.164,3.634,12.358,1.756,10.328,8.034,5.702,10.456,0.716,1.53,164.128,44.528,11.37
05/04/2019 22:30,135.73,74.752,3.624,12.358,1.712,10.458,7.972,5.616,11.24,0.716,2.13,163.546,44.52,11.488
05/04/2019 23:00,131.146,72.762,3.624,12.36,1.698,10.552,8.166,5.632,10.812,0.714,1.69,163.256,44.532,11.772
05/04/2019 23:30,138.348,68.726,3.66,12.36,1.718,10.75,8.458,5.662,11.906,0.714,2.058,163.97,44.576,11.826
06/04/2019 00:00,137.69,73.178,3.602,12.362,1.708,10.95,8.47,5.598,12.1,0.716,1.64,164.028,44.506,11.822
06/04/2019 00:30,134.478,69.932,3.634,12.36,1.668,10.994,8.432,5.612,12.564,1.142,1.874,163.914,44.554,11.832
06/04/2019 01:00,137.488,72.154,3.624,12.364,1.68,11.314,8.276,5.602,12.484,1.2,2.134,164.372,44.606,11.836
06/04/2019 01:30,140.582,74.908,3.592,12.364,1.682,11.338,8.556,5.602,12.502,1.204,2.132,164.524,44.58,11.842
06/04/2019 02:00,140.556,73.908,3.64,12.366,1.712,11.576,8.702,5.646,13.348,1.206,2.132,164.374,44.546,11.878
06/04/2019 02:30,139.228,71.504,3.598,12.372,1.738,11.964,8.95,5.688,13.572,1.21,2.13,164.334,44.516,12.15
06/04/2019 03:00,141.464,72.924,3.62,12.368,1.72,11.898,9.074,5.676,14.298,1.21,2.128,164.376,44.516,12.772
06/04/2019 03:30,142.804,74.328,3.622,12.368,1.71,11.854,9.104,5.544,14.424,1.212,2.126,164.29,44.532,12.8
06/04/2019 04:00,141.676,73.056,3.592,12.37,1.712,11.7,9.078,5.59,14.942,1.214,2.126,165.028,44.512,12.798
06/04/2019 04:30,143.236,75.03,3.64,12.372,1.72,11.652,9.142,5.598,14.524,1.14,2.122,165.058,44.568,12.822
06/04/2019 05:00,141.126,73.02,3.578,12.372,1.73,11.764,9.204,5.524,14.17,0.758,2.124,165.424,44.594,12.856
06/04/2019 05:30,142.07,74.536,3.636,12.374,1.728,11.682,9.184,5.608,13.756,0.758,2.124,165.26,44.59,12.84
06/04/2019 06:00,139.214,74.056,3.584,12.374,1.698,11.638,9.028,5.588,12.828,0.758,2.124,164.172,44.578,12.81
06/04/2019 06:30,137.608,72.658,3.524,12.376,1.656,11.468,9.002,5.53,11.968,0.754,2.126,165.356,44.62,12.858
06/04/2019 07:00,132.102,67.43,3.57,12.37,1.684,11.586,8.774,5.644,11.532,0.756,2.126,165.564,44.614,12.88
06/04/2019 07:30,137.01,72.042,3.526,12.372,1.656,11.694,8.692,5.444,11.75,0.756,2.126,165.674,44.608,12.868
06/04/2019 08:00,137.306,71.324,3.564,12.37,1.666,11.632,8.614,5.574,12.876,0.756,2.126,164.928,45.83,12.83
06/04/2019 08:30,134.516,68.698,3.548,12.368,1.688,11.602,8.338,5.626,12.882,0.758,2.128,165.248,47.052,12.788
06/04/2019 09:00,138.102,72.508,3.55,12.368,1.696,11.618,7.874,5.488,12.948,0.762,2.128,165.046,47.052,12.788
06/04/2019 09:30,139.244,73.616,3.584,12.37,1.692,11.734,7.87,5.658,13.15,0.762,2.13,164.142,47.03,12.768
06/04/2019 10:00,140.354,74.472,3.538,12.368,1.656,11.896,8.266,5.56,13.03,0.766,2.13,163.452,47,12.742
06/04/2019 10:30,139.352,74.776,3.62,12.366,1.658,11.952,8.74,5.574,10.68,0.768,2.134,163.476,46.978,12.726
06/04/2019 11:00,136.56,74.652,3.596,12.368,1.66,11.896,8.914,5.52,12.46,0.77,2.134,159.454,46.616,12.762
06/04/2019 11:30,138.964,73.39,3.606,12.364,1.678,11.882,8.758,5.562,12.026,0.77,2.136,163.54,44.58,12.746
06/04/2019 12:00,138.092,72.452,3.632,12.366,1.644,11.772,8.838,5.642,11.916,0.774,2.136,163.286,44.474,12.748
06/04/2019 12:30,139.088,72.452,3.58,12.364,1.65,11.86,8.958,5.656,11.576,0.774,2.134,163.436,44.492,12.726
06/04/2019 13:00,139.846,73.348,3.65,12.368,1.658,11.856,9.094,5.492,12.944,0.776,2.134,163.2,44.464,12.382
06/04/2019 13:30,135.178,72.698,3.664,12.364,1.65,11.906,8.75,5.612,10.106,0.778,2.136,162.778,44.436,12.352
06/04/2019 14:00,137.69,71.366,3.67,12.368,1.646,11.936,8.858,5.588,10.41,0.778,2.138,161.788,44.408,12.338
06/04/2019 14:30,136.4,74.232,3.664,12.374,1.634,11.762,8.854,5.582,11.908,0.776,2.136,162.074,44.326,11.966
06/04/2019 15:00,130.95,70.388,3.658,12.374,1.644,11.89,8.88,5.554,12.232,0.778,2.136,162.534,44.366,11.868
06/04/2019 15:30,135.634,64.624,3.662,12.372,1.656,11.996,8.794,5.708,11.672,0.78,2.138,162.218,44.318,11.844
06/04/2019 16:00,137.224,70.008,3.656,12.372,1.64,11.778,8.66,5.522,11.766,0.78,2.138,162.162,44.304,11.83
06/04/2019 16:30,134.412,71.724,3.652,12.372,1.622,11.582,8.532,5.596,10.998,0.876,2.14,162.116,44.308,11.822
06/04/2019 17:00,137.396,70.38,3.648,12.37,1.618,11.776,8.52,5.53,11.212,0.836,2.142,162.412,44.314,11.832
06/04/2019 17:30,137.056,72.744,3.638,12.366,1.608,11.696,8.912,5.548,11.196,0.836,2.142,162.364,43.328,8.742
06/04/2019 18:00,136.312,71.978,3.702,12.366,1.636,11.708,8.65,5.512,10.04,0.834,1.594,162.202,45.314,5.752
06/04/2019 18:30,138.446,72.742,3.732,12.364,1.69,11.772,8.986,5.6,10.766,0.832,1.44,162.056,46.506,11.178
06/04/2019 19:00,140.346,73.53,3.678,12.364,1.728,11.854,9.158,5.652,12.232,0.834,2.126,161.788,46.726,11.796
06/04/2019 19:30,136.598,73.88,3.734,12.364,1.852,11.82,8.926,5.712,10.12,0.834,2.128,162.13,46.792,11.834
06/04/2019 20:00,136.94,72.298,3.706,12.36,2.32,11.802,8.962,5.554,10.672,0.836,2.128,162.254,46.936,11.862
06/04/2019 20:30,140.982,71.474,3.716,12.36,2.392,11.734,9.044,5.61,10.808,0.834,2.13,162.442,46.918,12.062
06/04/2019 21:00,136.83,75.16,3.716,12.364,2.426,11.866,8.702,5.682,10.972,0.834,2.128,162.596,44.898,12.296
06/04/2019 21:30,137.986,71.182,3.682,12.364,2.426,11.842,8.732,5.518,11.838,0.834,2.13,160.15,44.398,12.324
06/04/2019 22:00,140.476,73.994,3.728,12.368,2.436,11.54,8.678,5.672,13.236,0.834,2.132,162.884,44.396,12.33
06/04/2019 22:30,142.19,72.382,3.67,12.368,2.426,11.684,8.808,5.594,13.086,0.834,2.132,162.716,44.384,12.326
06/04/2019 23:00,139.67,74.022,3.726,12.37,2.47,11.822,8.704,5.618,13.36,0.834,1.72,162.886,44.408,12.318
06/04/2019 23:30,141.746,71.054,3.698,12.366,2.47,11.82,8.562,5.584,14.356,0.832,2.128,163.098,44.446,12.29
07/04/2019 00:00,144.658,76.22,3.696,12.368,2.436,11.662,8.376,5.642,14.336,0.832,2.13,163.05,44.454,12.286
07/04/2019 00:30,138.68,69.682,3.74,12.374,2.43,11.68,8.564,5.624,14.258,0.834,2.134,163.368,44.414,12.266
07/04/2019 01:00,142.58,74.18,3.688,12.372,2.448,11.778,8.626,5.566,13.434,0.834,2.136,163.588,44.418,12.282
07/04/2019 01:30,141.144,72.622,3.738,12.372,2.412,11.63,8.794,5.654,13.55,0.836,1.54,163.072,44.386,12.308
07/04/2019 02:00,144.978,75.694,3.71,12.374,2.414,11.8,8.846,5.606,14.054,0.834,2.062,163.3,44.388,12.31
07/04/2019 02:30,143.196,75.128,3.702,12.38,2.408,11.734,8.816,5.61,12.814,0.836,2.142,163.586,44.38,12.328
07/04/2019 03:00,142.762,73.736,3.71,12.38,2.402,11.674,8.826,5.56,14.31,0.834,2.146,162.866,44.35,12.336
07/04/2019 03:30,144.25,75.534,3.656,12.38,2.432,11.544,8.784,5.706,14.194,0.836,2.146,162.836,44.336,12.34
07/04/2019 04:00,144.216,75.372,3.714,12.382,2.446,11.194,8.982,5.562,14.186,0.836,2.15,163.736,44.386,12.338
07/04/2019 04:30,141.166,74.584,3.658,12.384,2.472,11.058,8.764,5.558,12.678,0.838,2.152,163.596,44.338,12.336
07/04/2019 05:00,137.462,72.58,3.686,12.384,2.442,10.64,8.556,5.554,12.014,0.84,2.156,164.326,44.422,12.338
07/04/2019 05:30,138.332,74.338,3.664,12.384,2.452,10.332,8.236,5.554,11.546,0.75,2.158,164.288,44.466,12.318
07/04/2019 06:00,136.266,73.556,3.628,12.386,2.436,10.204,8.256,5.446,11.406,0.712,2.134,163.706,47.698,12.316
07/04/2019 06:30,134.53,72.336,3.622,12.386,2.402,9.83,8.282,5.642,10.666,0.71,1.594,164.132,54.856,12.72
07/04/2019 07:00,126.91,63.362,3.592,12.386,2.412,9.738,8.38,5.57,11.45,0.71,2.164,163.634,57.248,12.768
07/04/2019 07:30,138.622,74.826,3.694,12.384,2.392,9.71,8.55,4.82,12.128,0.714,1.032,163.754,56.414,12.776
07/04/2019 08:00,135.398,73.164,3.79,12.384,2.46,9.588,8.028,3.808,11.914,0.712,1.128,162.58,57.306,12.79
07/04/2019 08:30,130.242,69.834,3.768,12.382,2.482,9.578,8.084,3.068,12.738,0.712,1.682,160.258,57.79,12.594
07/04/2019 09:00,133.476,71.136,3.854,12.382,2.416,9.47,8.53,2.986,13.044,0.714,2.158,161.726,58.154,12.338
07/04/2019 09:30,134.458,71.34,3.788,12.384,2.322,9.468,8.924,3.12,13.086,0.716,2.16,162.122,57.902,12.342
07/04/2019 10:00,129.408,66.388,3.804,12.38,2.456,9.408,8.968,3.044,13.086,0.83,2.164,161.52,58.076,12.32
07/04/2019 10:30,132.092,68.902,3.814,12.382,2.436,9.228,8.928,3.034,13.314,1.19,2.164,161.314,58.034,12.324
07/04/2019 11:00,129.91,66.528,3.802,12.384,2.482,9.324,9.39,3.204,13.046,1.198,2.166,160.862,58.016,12.292
07/04/2019 11:30,135.802,72.314,3.816,12.38,2.402,9.378,9.64,3.202,12.534,1.206,2.164,160.89,57.94,12.21
07/04/2019 12:00,133.458,70.432,3.826,12.38,2.38,9.47,9.046,3.196,12.444,1.206,2.16,160.694,58.076,11.704
07/04/2019 12:30,105.002,70.432,3.822,12.378,2.396,9.704,8.694,2.974,11.872,1.208,2.16,132.664,57.87,11.348
07/04/2019 13:00,124.376,70.602,3.848,12.376,2.422,10.39,8.724,3.128,12.264,0.984,2.158,149.742,57.882,11.294
07/04/2019 13:30,135.414,70.642,3.84,12.376,2.51,10.638,8.738,3.244,12.114,0.73,2.156,158.898,57.66,10.744
07/04/2019 14:00,117.04,71.316,3.818,12.372,2.634,10.14,8.672,3.204,12.044,0.728,2.158,141.09,57.618,10.344
07/04/2019 14:30,96.372,71.356,3.81,12.366,2.674,9.98,8.556,3.23,12.13,0.728,2.158,120.634,57.212,10.31
07/04/2019 15:00,126.254,70.948,3.784,12.368,2.67,9.656,8.352,3.296,11.968,0.728,2.158,151.274,56.966,10.274
07/04/2019 15:30,117.63,70.738,3.692,12.378,2.69,9.576,8.024,3.334,12.998,0.728,2.158,144.414,57.236,9.844
07/04/2019 16:00,132.282,68.66,3.652,12.384,2.694,9.572,7.74,3.478,14.268,0.726,2.156,157.508,57.558,9.766
07/04/2019 16:30,122.01,68.33,3.654,12.38,2.614,9.72,8.656,4.626,14.504,0.728,2.158,144.178,57.85,9.752
07/04/2019 17:00,85.358,68.98,3.636,12.378,2.548,9.69,9.422,5.12,14.794,0.726,2.156,105.396,57.834,9.814
07/04/2019 17:30,87.71,69.468,3.628,12.382,2.554,10.17,9.524,5.288,14.724,0.728,2.162,105.984,57.274,9.78
07/04/2019 18:00,89.642,71.064,3.596,12.382,2.516,10.498,9.076,5.216,13.9,0.73,2.162,106.068,57.062,10.222
07/04/2019 18:30,89.6,73.926,3.588,12.38,2.532,10.768,9.116,5.414,13.744,0.75,2.164,106.268,57.562,14.344
07/04/2019 19:00,91.624,73.416,3.554,12.382,2.548,11.146,9.136,5.606,14.114,0.832,2.154,106.454,57.49,14.37
07/04/2019 19:30,90.288,74.7,3.506,12.38,2.544,11.118,9.13,5.406,13.122,0.834,1.036,109.842,57.352,14.294
07/04/2019 20:00,87.43,71.218,3.52,12.378,2.556,11.096,9.242,5.254,13.346,0.836,1.024,106.72,57.808,14.248
07/04/2019 20:30,103.008,71.754,3.53,12.376,2.566,11.664,9.37,5.434,13.47,0.834,1.108,119.67,58.166,14.254
07/04/2019 21:00,143.842,73.846,3.502,12.376,2.596,11.788,9.43,5.51,13.41,0.838,1.502,159.8,58.144,14.302
07/04/2019 21:30,143.722,74.636,3.484,12.376,2.558,11.58,9.472,5.364,13.346,0.81,2.118,160.048,56.748,14.318
07/04/2019 22:00,145.33,74.756,3.482,12.376,2.548,11.664,9.546,5.478,13.092,0,2.118,160.15,47.57,14.364
07/04/2019 22:30,142.148,76.604,3.452,12.376,2.526,11.644,9.564,5.234,13.214,0,2.12,160.7,44.432,14.38
07/04/2019 23:00,142.038,73.604,3.498,12.378,2.562,11.496,9.49,5.398,12.898,0,2.122,161.308,44.416,14.398
07/04/2019 23:30,141.066,73.778,3.426,12.38,2.534,11.428,9.64,5.38,12.418,0,2.124,160.908,44.396,14.368
08/04/2019 00:00,130.58,71.47,3.49,12.38,2.518,11.29,9.624,5.306,12.108,0,1.452,152.912,44.438,14.378
08/04/2019 00:30,116.934,72.39,3.436,12.382,2.454,11.456,9.374,5.432,11.138,0,1.012,139.762,44.44,14.342
08/04/2019 01:00,139.448,75.652,3.506,12.382,2.452,11.448,9.054,5.522,9.914,0,1.012,161.374,44.484,14.344
08/04/2019 01:30,143.198,77.344,3.464,12.382,2.466,11.304,8.972,5.444,11.77,0,1.012,161.592,44.456,14.336
08/04/2019 02:00,136.12,70.074,3.47,12.384,2.532,11.266,8.922,5.456,11.978,0,1.012,161.576,44.466,14.33
08/04/2019 02:30,135.236,69.41,3.452,12.382,2.52,11.322,9.314,5.43,11.602,0,0.512,161.58,44.444,14.332
08/04/2019 03:00,135.366,69.756,3.352,12.386,2.516,11.264,9.334,5.522,11.056,0,0.008,161.188,44.43,14.326
08/04/2019 03:30,139.968,75.206,3.306,12.384,2.524,11.688,9.428,5.446,10.326,0,0.008,160.766,44.448,14.34
08/04/2019 04:00,124.004,77.462,3.326,12.382,2.512,11.792,9.328,5.288,9.654,0,0.008,143.362,44.452,14.284
08/04/2019 04:30,133.252,76.128,3.238,12.382,2.5,11.764,9.08,5.384,9.244,0,0.008,155.38,44.494,14.286
08/04/2019 05:00,138.49,76.446,3.046,12.378,2.472,11.982,8.802,5.328,8.376,0,0.008,161.668,44.496,14.282
08/04/2019 05:30,138.698,76.762,3.032,12.382,2.538,11.916,8.44,5.052,8.23,0,0.008,162.68,46.902,14.294
08/04/2019 06:00,137.428,74.902,3.014,12.382,2.444,11.684,8.468,5.166,8.578,0,0.008,163.318,57.044,14.278
08/04/2019 06:30,129.416,70.962,2.95,12.382,2.398,11.47,8.39,5.65,8.406,0,0.008,159.228,57.136,14.278
08/04/2019 07:00,85.238,65.578,2.99,12.382,2.452,11.554,8.448,5.844,7.96,0,0.008,119.714,57.322,14.31
08/04/2019 07:30,78.564,70.054,3.016,12.386,2.398,11.374,8.214,5.83,8.102,0,0.008,108.446,58.014,14.31
08/04/2019 08:00,79.86,71.504,3.032,12.38,2.274,11.084,8.162,5.408,8.268,0,0.008,108.122,58.17,14.314
08/04/2019 08:30,100.792,66.516,2.994,12.376,2.42,11.034,7.742,5.232,7.716,0,0.008,135.48,58.216,14.314
08/04/2019 09:00,87.964,71.578,2.702,12.372,2.352,11.434,7.844,5.754,7.784,0,0.006,117.124,58.19,14.334
08/04/2019 09:30,79.92,71.85,2.5,12.368,2.354,11.068,8.382,5.66,7.81,0,0.008,107.736,58.138,14.34
08/04/2019 10:00,79.118,70.48,2.39,12.37,2.378,11.37,8.44,5.866,7.928,0.062,0.006,107.652,58.056,14.36
08/04/2019 10:30,76.33,66.62,2.386,12.368,2.406,11.382,8.356,5.996,9.096,0,0.006,107.842,57.406,14.338
08/04/2019 11:00,81.372,69.816,2.458,12.366,2.418,11.548,8.468,5.644,10.796,0.088,0.008,107.74,57.14,14.33
08/04/2019 11:30,82.842,71.204,2.386,12.364,2.454,11.638,8.348,5.524,10.868,0.146,0.006,107.464,56.034,14.308
08/04/2019 12:00,122.082,70.65,2.442,12.36,2.414,11.602,8.31,5.746,10.864,0,0.008,146.79,54.462,14.302
08/04/2019 12:30,135.648,70.65,2.388,12.362,2.402,11.43,8.474,5.372,11.162,0.112,0.006,159.672,54.946,14.278
08/04/2019 13:00,138.33,71.192,2.48,12.364,2.38,11.304,8.78,5.758,11.944,1.022,0.006,159.446,56.3,14.272
08/04/2019 13:30,139.652,72.424,2.426,12.356,2.384,11.71,8.75,5.842,12.146,1.116,0.006,159.078,56.828,14.318
08/04/2019 14:00,140.448,72.82,2.488,12.356,2.452,12.11,8.59,6.028,12.74,1.172,0.678,158.554,57.252,14.334
08/04/2019 14:30,142.27,72.486,2.434,12.354,2.452,12.218,8.606,6.108,13.674,1.18,1.82,158.352,57.508,14.254
08/04/2019 15:00,136.858,72.914,2.472,12.352,2.474,12.178,8.462,6.07,13.836,1.19,2.112,158.154,58.004,14.268
08/04/2019 15:30,140.03,67.5,2.434,12.348,2.462,12.178,8.494,6.168,12.756,1.192,2.114,157.998,57.906,14.302
08/04/2019 16:00,138.082,72.074,2.424,12.346,2.396,12.318,8.372,6.068,11.282,1.016,2.114,158.45,57.526,14.306
08/04/2019 16:30,140.822,72.108,2.44,12.35,2.364,12.164,8.542,6.084,13.158,0.832,2.116,158.674,57.452,14.296
08/04/2019 17:00,138.972,73.082,2.37,12.346,2.388,12.224,8.828,6.818,12.108,0.83,2.116,159.026,57.074,14.306
08/04/2019 17:30,141.152,71.248,2.584,12.332,2.398,12.356,8.648,6.848,12.294,0.83,2.118,158.688,57.968,14.312
08/04/2019 18:00,143.11,72.6,2.838,12.342,2.496,12.574,8.746,6.72,11.792,0.78,2.118,158.524,58.232,14.312
08/04/2019 18:30,143.466,74.622,3.012,12.342,2.564,12.464,8.904,7.042,11.538,0.742,2.122,158.534,58.25,14.314
08/04/2019 19:00,143.192,74.752,2.998,12.342,2.542,12.352,8.838,6.556,12.288,0.744,2.12,158.816,58.206,14.34
08/04/2019 19:30,135.226,74.042,3.044,12.342,2.554,11.896,9.198,5.566,12.108,0.74,2.122,150.262,57.96,14.296
08/04/2019 20:00,86.46,76.454,3.044,12.346,2.564,12.042,9.556,5.63,13.074,0.74,2.122,106.958,48.166,14.292
08/04/2019 20:30,82.408,70.28,3.162,12.346,2.558,12.206,9.558,5.652,12.156,0.74,2.122,107.536,44.432,14.282
08/04/2019 21:00,85.598,67.564,3.37,12.35,2.672,12.19,9.282,5.57,13.872,0.738,2.126,108.434,44.436,14.288
08/04/2019 21:30,85.75,69.31,3.316,12.346,2.688,12.248,9.246,5.596,13.974,0.74,2.124,108.852,44.458,14.318
08/04/2019 22:00,87.97,70.09,3.366,12.348,2.532,12.078,9.574,5.702,14.064,0.738,2.124,108.606,44.41,14.328
08/04/2019 22:30,90.4,71.876,3.342,12.348,2.486,12.156,9.926,5.71,13.898,0.74,2.126,108.186,44.4,14.336
08/04/2019 23:00,91.298,73.666,3.33,12.348,2.5,11.978,9.798,5.686,13.862,0.74,2.128,108.66,44.444,14.326
08/04/2019 23:30,109.558,75.334,3.41,12.344,2.52,11.878,9.516,5.57,12.934,0.738,2.13,127.872,44.396,14.32
09/04/2019 00:00,142.55,73.968,3.508,12.348,2.484,11.636,9.092,5.612,13.674,0.742,2.132,162.504,44.376,14.284
09/04/2019 00:30,141.526,72.64,3.496,12.346,2.486,11.786,9.208,5.606,13.85,0.74,2.134,162.176,44.392,14.262
09/04/2019 01:00,142.918,74.45,3.512,12.348,2.576,11.818,8.938,5.83,13.46,0.74,1.92,162.784,44.446,14.296
09/04/2019 01:30,142.718,74.834,3.562,12.346,2.554,11.728,9.082,5.638,12.72,0.742,1.014,163.554,44.458,14.326
09/04/2019 02:00,144.974,76.638,3.5,12.344,2.566,11.808,9.19,5.596,12.832,0.742,1.012,163.754,44.458,14.336
09/04/2019 02:30,144.49,76.114,3.556,12.35,2.564,12.028,9.304,5.606,12.814,0.742,1.014,163.188,44.432,14.344
09/04/2019 03:00,144.804,76.284,3.534,12.352,2.572,11.914,9.264,5.548,13.112,0.744,1.01,162.868,44.42,14.34
09/04/2019 03:30,143.724,75.33,3.526,12.352,2.576,11.9,9.13,5.608,13.182,0.744,1.012,162.842,44.412,14.334
09/04/2019 04:00,140.52,71.602,3.568,12.352,2.548,12.068,9.352,5.436,13.238,0.748,1.012,163.536,44.438,14.336
09/04/2019 04:30,142.71,74.242,3.496,12.352,2.564,11.972,9.442,5.546,12.824,0.748,1.012,162.994,44.396,14.344
09/04/2019 05:00,145.788,76.776,3.53,12.35,2.532,11.954,9.504,5.414,13.13,0.748,1.01,163.902,44.442,14.334
09/04/2019 05:30,145.16,76.264,3.536,12.35,2.514,12.044,9.546,5.618,12.816,0.752,1.014,163.826,44.45,14.338
09/04/2019 06:00,142.294,74.776,3.478,12.35,2.482,11.984,9.48,5.494,11.866,0.756,1.014,163.82,44.446,14.342
09/04/2019 06:30,133.13,66.172,3.494,12.352,2.46,11.926,9.18,5.428,11.714,0.758,1.016,163.886,44.454,14.35
09/04/2019 07:00,127.798,61.56,3.446,12.356,2.442,11.976,9.02,5.538,11.084,0.664,1.496,164.186,44.474,14.348
09/04/2019 07:30,139.766,72.956,3.5,12.354,2.446,11.934,8.784,5.574,11.844,0.73,2.124,163.734,44.464,14.34
09/04/2019 08:00,137.998,70.312,3.484,12.35,2.454,11.782,8.104,6.2,12.838,0.728,2.126,163.466,44.44,14.318
09/04/2019 08:30,115.504,68.678,3.48,12.354,2.478,11.644,8.566,6.058,13.258,0.726,1.646,141.874,44.472,14.31
09/04/2019 09:00,84.706,69.244,3.518,12.352,2.486,11.864,8.744,6.18,14.03,0.726,2.118,109.05,44.472,14.32
09/04/2019 09:30,129.546,72.284,3.492,12.35,2.52,11.728,8.768,6.138,13.88,0.694,2.12,150.106,44.45,14.308
09/04/2019 10:00,138.196,69.658,3.452,12.352,2.53,11.63,9.152,6.094,13.434,0.522,2.122,161.706,44.41,14.292
09/04/2019 10:30,134.042,71.97,3.496,12.352,2.51,11.668,9.294,6.12,13.992,0.718,2.12,154.15,44.396,14.278
09/04/2019 11:00,141.406,72.322,3.496,12.35,2.572,11.798,9.282,6.198,13.162,0.718,2.124,161.444,44.392,14.258
09/04/2019 11:30,141.51,71.85,3.512,12.348,2.462,11.682,9.33,6.152,14.032,0.718,2.12,161.196,44.376,14.258
09/04/2019 12:00,139.356,69.98,3.538,12.348,2.326,11.33,9.44,6.068,14.032,0.716,2.122,161.694,44.368,14.314
09/04/2019 12:30,140.626,69.98,3.508,12.346,2.186,11.794,9.434,6.2,13.72,0.718,2.118,161.48,44.358,14.286
09/04/2019 13:00,139.866,70.924,3.534,12.348,2.29,11.85,9.404,6.266,13.692,0.722,2.12,160.902,44.324,14.274
09/04/2019 13:30,138.844,70.068,3.564,12.348,2.202,11.826,9.528,6.21,13.62,0.722,2.12,160.186,44.254,14.25
09/04/2019 14:00,138.774,69.206,3.574,12.348,2.45,11.672,9.802,6.034,13.624,0.722,2.122,159.828,44.23,14.302
09/04/2019 14:30,141.092,69.024,3.57,12.346,2.514,11.6,9.836,5.616,13.378,0.722,2.12,159.492,44.24,14.33
09/04/2019 15:00,137.356,71.88,3.512,12.348,2.53,11.26,9.414,5.658,14.068,1.498,2.122,158.978,44.196,14.316
09/04/2019 15:30,140.782,68.086,3.56,12.342,2.528,11.36,9.392,5.574,13.98,1.508,2.116,158.696,44.112,14.276
09/04/2019 16:00,135.748,71.554,3.562,12.348,2.476,11.436,9.346,5.6,11.074,1.518,1.684,159.044,44.126,14.266
