ProductionDate,temp,humidity,barometric,P1prod,P1num1,P1num2,P1num3,P1num4,P1num5,P2num1,P2prod,P3num1,P3num2,P3num3,P3prod,P4prod,P5prod,P6prod,P6Sec1num1,P6Sec2num2,P6Sec3num3,P6Sec4num4,P7num1,P7num2,P7num3,P7num4
15/11/2018 13:00,25.65897367,48.05661463,1054.029752,4.819724054,13.50163431,13.5028804,472.2023254,476.0807641,5.063161497,43.14223235,25.42193367,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,271.3195884,203.3658535,229.6637843,2968.795835,40408.01292,46386.67883,35856.66076,75508.3569,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 13:30,24.68485304,51.30457494,1053.905809,4.84260005,13.5016957,13.50290279,472.2584251,476.0965749,5.936259393,43.01725143,24.84135603,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,316.0771145,186.1223198,189.8218555,3599.160589,40712.49122,50638.6887,55793.45849,78382.17164,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 14:00,24.01157988,54.8178073,1053.777783,4.832038254,13.50170934,13.50206321,472.192048,476.0839181,7.866142101,43.28926391,22.60405558,41.99754356,72.00138434,5.815990864,296.9442815,145.4029632,193.3667114,3413.964586,27816.65728,50262.28361,55587.73418,70493.68288,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 14:30,23.74945984,55.05678616,1054.104809,4.845136625,13.5020603,13.50278581,472.242627,476.1094774,9.81254696,42.96662059,22.71974236,43.109081,72.23041805,5.863409014,186.5254213,179.6341326,189.1632094,3349.969644,41466.27699,50106.37403,55282.16584,64674.39976,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 15:00,22.75888255,59.60198521,1054.141808,4.871799426,13.50291447,13.50374752,472.4362468,476.2657362,10.38343763,41.59775975,22.12529872,44.7499475,73.21719598,6.128765442,207.7567632,210.7327188,188.9450392,3585.276939,78918.76634,50204.73212,55248.85453,52776.12171,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 15:30,23.08617936,60.19557053,1054.111278,4.857887535,13.50329063,13.50133581,472.4635552,476.3757542,10.36712961,40.4778564,26.72975258,45.84848446,74.26289856,6.067427331,186.9400398,187.734368,190.0188506,2984.86316,85903.31379,50357.37248,55247.92475,52710.69115,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 16:00,23.37170454,57.19903533,1054.244836,4.863169891,13.50230507,13.50196375,472.2262437,476.1439583,9.94520919,39.06195821,27.36963797,45.8918949,76.52211738,6.213588096,179.0338385,215.512562,191.8574485,2364.359866,85120.86512,50554.06555,55027.72665,66976.5132,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 16:30,23.80289844,53.16063712,1054.335938,4.871693537,13.50181883,13.50220519,472.1160853,476.0776043,10.00864321,35.66890036,20.48918884,45.8924675,77.39937021,6.082906647,187.829251,186.3300228,189.1335156,1201.784922,84325.38314,65631.6844,55068.49079,69651.60866,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,[-11059] No Good Data For Calculation,33.45
15/11/2018 17:00,23.99673998,51.50148021,1054.397958,4.859982081,13.50208882,13.50336352,472.0877885,475.9859689,11.18972889,34.68717189,19.67862013,45.8930401,79.18065068,6.377147516,189.3058201,155.4256106,192.3613456,1106.367319,83555.90423,56731.00866,54963.27386,69620.83808,1280.718221,1136.635304,0,33.45
15/11/2018 17:30,23.7808861,56.16831447,1054.639073,4.855834799,13.50106212,13.502001,472.1004167,476.0081001,11.17822829,34.81941211,22.18323158,45.8936127,78.89734865,5.871285382,217.0072464,183.9234995,195.0420559,2061.653528,83882.66414,62095.62646,54864.16971,70007.21477,1277.110821,1137.54491,0,33.45
15/11/2018 18:00,23.79605148,58.52051878,1054.919574,4.86316638,13.50317745,13.50140323,472.0782988,475.9765033,10.93605049,34.46855784,22.91410465,45.89418529,78.93480039,5.989587922,198.7302391,216.5404563,196.9073142,2161.471995,83472.32798,60943.15654,54905.34303,81121.20508,1277.351655,1143.679655,0,33.45
15/11/2018 18:30,23.91673667,56.07077463,1055.408258,4.866319145,13.50237584,13.50363717,472.0719849,476.0123725,10.97817668,34.04916401,22.76459521,45.89475789,79.39569765,6.104065246,202.3070308,225.2818339,195.711844,1930.715761,83579.25518,55183.29715,54921.77079,76862.53772,1294.147805,1141.782964,0,33.45
15/11/2018 19:00,22.59549449,58.23719833,1055.903638,4.885692312,13.50174167,13.50088334,472.081458,476.0543418,11.75043513,34.39620344,22.37195755,45.89533049,81.65057265,6.972499221,209.5111112,222.4933749,193.9071904,2087.750047,83504.32803,60951.92896,54790.30449,86673.78722,1308.382481,1148.077155,0,33.45
15/11/2018 19:30,22.32952399,58.79779358,1056.194101,4.883522968,13.50279519,13.50214318,472.0751386,476.0499759,10.83588404,34.24402261,22.92675185,45.89590309,82.91844584,8.347652667,242.2986524,217.080842,193.9447357,2629.408707,83531.82068,60660.50049,54724.8847,87632.91169,1294.551943,1150.877867,0,33.45
15/11/2018 20:00,22.05476338,62.19382175,1056.422091,4.876139513,13.50088624,13.50282934,472.1193751,476.1210307,10.46659967,33.7778992,23.15641738,45.89647569,83.49733888,9.328997261,276.8070823,219.8377092,194.5753413,2425.714743,83426.94529,57260.23579,54852.87772,87503.58949,1278.838828,1147.314953,0,33.45
15/11/2018 20:30,21.81154014,63.87865455,1056.467914,4.854282883,13.50183406,13.5028735,472.1004168,476.1092013,11.48930738,32.99658227,23.22398417,45.89704829,86.51020983,11.44747231,318.5245026,221.3399797,194.0450344,2342.20568,83361.7124,57713.36008,54693.92124,87576.75948,1273.025879,1147.325991,0,33.45
15/11/2018 21:00,21.77677965,65.49382859,1056.534789,4.84271025,13.5017236,13.4999592,472.084624,476.1028818,10.94731158,33.00092594,22.95399945,45.89762089,90.53965963,12.09062166,299.5905233,215.4135226,193.727648,2735.797173,83221.39268,63240.52284,54693.36932,87716.91539,1249.523785,1141.623405,0,33.45
15/11/2018 21:30,21.84239426,65.86407971,1056.61385,4.857002586,13.50214719,13.50208937,472.0656541,476.1091959,11.26110135,32.65199095,22.95385862,45.89819349,92.04876225,13.97393041,294.837254,216.1903334,194.0350868,2938.043492,83313.1504,61319.95686,54822.5253,87692.22361,1261.92221,1141.54696,0,33.45
15/11/2018 22:00,22.04782569,63.83720308,1056.918873,4.856647277,13.50303371,13.50169262,472.0624888,476.0618116,11.11047971,33.31010413,22.67651497,45.89876609,93.82052765,14.91170751,291.3779102,222.9656982,194.5040374,2861.603533,83169.08067,55384.75989,43696.07967,87818.53899,1274.379554,1138.550468,0,33.45
15/11/2018 22:30,22.41009447,59.53631489,1057.03544,4.85695955,13.50160574,13.50164537,472.0656596,476.0270877,11.08286381,33.8613697,22.64298047,45.89933869,93.83735749,15.70282039,273.2389411,225.9960662,196.0170432,3068.85185,83099.34229,57235.30235,26743.33867,87713.35295,1274.031455,1142.365832,0,33.45
15/11/2018 23:00,22.0843231,60.2118086,1057.096701,4.869813782,13.50358354,13.50240117,472.0593403,476.0491667,11.0728009,33.60132224,22.18471881,45.89991128,92.40725547,17.83023272,270.4710452,223.0243777,199.3951357,3638.783806,83164.13828,51569.63252,45298.06991,87949.54116,1273.568238,1144.49178,0,33.45
15/11/2018 23:30,21.52688169,63.78824092,1057.156999,4.831975708,13.50275487,13.50128745,472.0625,476.0965623,11.24746075,33.73816576,22.16472178,45.90039316,89.46540223,15.32064769,255.7017058,224.1668795,195.82617,3820.699913,82905.94361,50362.47788,55364.13612,88283.2302,1283.285812,1144.537159,0,33.45
16/11/2018 0:00,21.17787835,65.2168038,1057.177734,4.842966706,13.50259819,13.50495325,472.0593405,476.043366,11.29812573,33.78485384,22.17489823,45.90044785,89.36324997,15.17124734,272.5452505,219.9250853,185.1184601,2837.173586,83110.85939,49206.46217,54977.28181,88213.49345,1306.062224,1148.038768,0,33.45
16/11/2018 0:30,20.93208895,66.24369154,1057.177734,4.846323544,13.50158823,13.50196488,472.060921,476.1466052,11.37440595,33.92483401,22.22980992,45.90044785,88.97379434,14.50645932,223.0531802,216.8555191,181.160127,2997.684484,83348.97111,49245.26231,54886.58782,100101.2087,1303.139242,1149.635592,0,33.45
16/11/2018 1:00,21.09067368,65.5727177,1057.209101,4.864606478,13.50199909,13.50421665,472.0485784,476.0652513,11.49911994,33.81156945,22.07746094,45.90044785,92.63733239,13.6828773,209.0522992,219.6375494,193.3270461,2394.712256,83244.70105,49357.4998,46379.50108,88033.84825,1295.949166,1152.315408,0,33.45
16/11/2018 1:30,21.3228557,66.13672168,1057.333984,4.855543968,13.50174871,13.49851448,472.0464034,476.1120687,11.5306144,34.44114655,21.97651778,45.90044785,93.15918395,13.9952304,228.1460262,213.4948909,195.9163909,1657.607846,83091.79574,50164.89638,29182.2891,95923.48368,1288.654822,1150.559092,0,33.45
16/11/2018 2:00,21.56082081,64.58065141,1057.359201,4.845488219,13.5011485,13.50240765,472.0467016,476.0460019,11.15255377,34.65338285,21.97368887,45.90044785,94.47555759,15.38061307,231.8846049,216.0862572,194.6116302,2112.798982,83065.77519,58705.60006,35144.45571,87839.75446,1295.404107,1152.993406,0,33.45
16/11/2018 2:30,21.45256906,64.59871267,1057.593442,4.850259046,13.5025199,13.50263482,472.0593301,476.0365212,11.45233161,34.14758191,22.13428212,45.90044785,95.33411331,15.06659539,279.5650643,218.9530407,196.3045049,2403.224831,83499.17709,50010.94034,55558.8892,96067.95391,1299.558645,1151.758213,0,33.45
16/11/2018 3:00,21.41814461,64.53203331,1057.713882,4.848784126,13.50311154,13.50155096,472.0498609,476.0416994,11.44493253,34.71665755,22.84651917,45.90044785,95.75403351,13.54093404,263.9824718,213.4278792,196.0418365,2058.622328,83290.74953,40477.22717,55253.01307,87821.57368,1300.86914,1154.756444,0,33.45
16/11/2018 3:30,21.40266593,62.74248389,1057.769358,4.845804793,13.50333274,13.50029119,472.049861,476.0666375,11.25650192,34.33024223,22.84496543,45.90044785,94.81052882,13.69323811,270.7975206,221.3248772,193.6538755,2136.378825,82945.84148,49056.16298,54999.12654,97891.72158,1304.382048,1169.531795,0,33.45
16/11/2018 4:00,20.96727255,62.82827025,1058.005504,4.835522267,13.5013817,13.50196931,472.0467014,476.0296896,11.38324279,34.74163284,19.95368398,45.90044785,93.53172955,12.76006472,293.7566942,208.3548891,198.0156652,2587.657177,82855.71353,49162.97899,54850.72206,87923.83587,1283.523253,1162.954567,0,33.45
16/11/2018 4:30,20.76332406,62.27812581,1058.103059,4.843212379,13.50222212,13.50295331,472.0498608,476.0934027,11.43427658,35.09953712,18.9762053,45.90044785,94.35158458,13.75544558,266.5630412,201.077358,195.0602498,2628.544978,83279.32443,47990.1084,54891.02943,96287.28478,1288.829408,1162.194242,0,33.45
16/11/2018 5:00,20.70548768,61.75031545,1058.23774,4.840081678,13.50277782,13.50189513,472.0561807,476.0997112,10.56137187,34.49690072,18.21853214,45.90044785,95.09106142,13.85037139,212.5917308,176.0476022,191.5078673,3368.255828,83122.62132,50785.37378,54761.98746,87734.1318,1297.784998,1164.056251,0,33.45
16/11/2018 5:30,19.93802623,63.84811756,1058.60861,4.82423415,13.50196303,13.50351414,472.0151151,476.0019066,11.32925063,34.70504415,17.41725,45.90044785,95.20833802,13.69713186,223.2119998,199.8212339,193.4795402,2100.910804,82917.8461,50669.00343,54682.17023,95847.23413,1311.520848,1161.134895,0,33.45
16/11/2018 6:00,19.22110978,65.91066633,1059.21629,4.812929457,13.50277067,13.50031159,472.0063001,475.973215,11.87681705,34.85742756,21.42682795,45.90044785,95.11587738,13.6212517,216.4607577,197.0707123,194.8496702,2069.768978,83203.3199,50730.20773,54417.7392,87948.00637,1301.958227,1166.507811,0,33.45
16/11/2018 6:30,18.89267067,67.37089521,1059.658402,4.813677074,13.50034403,13.5014818,472.0049444,475.9828126,10.4630967,34.82995058,22.67496791,45.90044785,94.75442278,13.49581275,237.4017362,201.3541093,193.7453212,2451.113087,83028.30096,50887.76694,54559.85736,93728.43393,1298.503835,1165.905918,0,33.45
16/11/2018 7:00,18.60969337,67.98549104,1060.149794,4.819669168,13.50137167,13.50093478,471.9929861,476.0175696,10.03272374,34.83830929,38.76456135,45.90044785,95.19198808,13.3854436,342.3845503,199.432347,195.5700246,2072.03921,83373.48447,50906.56498,54306.96246,88126.69185,1297.598542,1162.055596,0,33.45
16/11/2018 7:30,18.45877219,68.20234851,1060.571749,4.808882506,13.50356183,13.50215109,472.0182641,475.9986118,10.38493254,34.82740955,68.43302862,45.90044785,93.38584811,11.46896059,351.5162784,197.5285239,198.0724637,2305.664288,83236.14648,50991.61692,2378.277904,95445.50019,793.8363379,1158.11635,0,33.45
16/11/2018 8:00,18.66519959,68.7078244,1060.952757,4.81561881,13.50277321,13.50117162,471.9998306,476.0744549,10.63078923,34.69836109,-13.148376,45.90044785,91.94209072,11.6449636,323.5271394,200.619858,194.9805736,2171.776064,83267.77021,51066.88907,15.42710643,87795.10476,394.8956086,1155.782498,0,33.45
16/11/2018 8:30,19.22729801,67.34550127,1061.246655,4.822119083,13.5018944,13.50195111,472.1030627,476.1629168,9.816123438,34.71638102,-3.361571324,45.90044785,92.91401352,12.32664057,298.2130101,197.7678329,195.1267175,2238.290176,83256.05225,50478.8238,9.155552864,94319.38008,888.4228213,1153.896635,0,33.45
16/11/2018 9:00,20.19597818,63.69096918,1061.720847,4.821594815,13.50264896,13.50230615,472.0530207,476.1313192,10.06185698,34.70972492,22.30288469,45.90044785,92.62940212,12.1268857,329.2562591,181.1235608,195.7818327,2456.837069,83125.64271,42750.52912,12.2662125,90871.96037,1151.204729,1148.054681,0,33.45
16/11/2018 9:30,21.01596635,61.3577955,1061.777344,4.811068558,13.50094344,13.50130973,472.0340622,475.9741419,9.964853865,34.64325532,20.69618672,45.90044785,92.06300769,12.52093377,344.1614335,102.3565489,193.5153996,1658.310675,83245.84333,28940.23314,10.14963269,87676.45142,1205.733535,1142.906327,0,33.45
16/11/2018 10:00,22.05179937,57.33705687,1061.77029,4.816752213,13.50330014,13.50059024,472.0245831,475.8840578,9.960749195,34.10474064,20.96162886,45.90044785,92.67707521,13.31418369,313.0405496,128.3785063,192.1015589,1999.141759,83295.04014,23367.75069,1.134271271,95504.2383,1255.093246,1144.078926,0,33.45
16/11/2018 10:30,23.08920331,51.4072788,1061.701124,4.823956159,13.5014072,13.49982275,472.0651361,475.9986292,9.556150165,34.36561332,21.01416909,45.90044785,94.67839965,13.55767829,315.1291817,193.453528,189.4998974,2411.182707,83275.11576,16811.4981,13.4281442,87574.9937,1270.312149,1145.015015,0,33.45
16/11/2018 11:00,23.974298,47.7473265,1061.6125,4.829852854,13.50217204,13.50056538,472.127777,476.1202398,8.294560093,34.3489407,20.99953245,45.90044785,94.90075412,13.39395228,327.6326003,214.8567146,195.3922343,1928.03727,83342.39148,16810.12931,13.64686019,90794.58466,1283.360503,1143.6307,0,33.45
16/11/2018 11:30,24.50328828,46.52251816,1061.367685,4.835100633,13.50167445,13.49957227,472.1431011,476.1297447,10.01456496,34.32150638,20.92528508,45.90044785,94.42714984,13.43451179,365.1755146,220.3741036,194.2923901,2434.097571,83026.60241,4093.344112,16.2121104,83912.26019,1317.143931,1143.73361,0,33.45
16/11/2018 12:00,25.39817794,44.6955608,1061.078339,4.830873363,13.50221066,13.50336891,472.1572918,476.1534375,9.763186297,34.53326682,22.46405919,45.90044785,93.94294199,13.47207074,283.1800087,210.2980643,194.5940988,2411.227489,83239.3152,41.30171674,6.493660552,86468.30197,1300.120266,1144.239742,0,33.45
16/11/2018 12:30,26.39063684,40.95526266,1060.832495,4.830910567,13.50137456,13.50162154,472.1414934,476.0965627,9.655428874,34.08425452,71.90282103,45.90044785,94.47579933,13.22664305,254.9935301,204.9808297,198.8689265,3262.960279,83363.19331,42.00893887,12640.28445,101439.6214,1297.12481,1145.991957,0,33.45
16/11/2018 13:00,26.75170435,39.31315199,1060.511718,4.829616168,13.50220513,13.50183013,472.0814584,475.9575348,9.494980429,33.9121965,20.76498265,45.90044785,93.94921841,13.01991192,276.2137565,197.4266438,197.4336194,2869.244594,83386.42678,41.30656095,27774.6605,99671.51665,1286.296087,1145.96175,0,33.45
16/11/2018 13:30,26.64782704,38.72063059,1060.244,4.835120337,13.501575,13.5018142,472.1414987,476.052321,9.894998051,34.14901876,18.63752977,45.90044785,92.62211365,12.48287046,239.3380389,195.2680626,196.2314975,3479.859365,83211.02596,41.30174904,27627.91131,97347.98178,1285.493733,1147.25731,0,33.45
16/11/2018 14:00,26.83240938,35.52048837,1060.237119,4.829121931,13.50200975,13.50343823,472.1225348,475.9828352,9.281620084,33.84350969,17.99345791,45.90044785,93.16498859,11.97715804,226.9325417,216.4830109,197.0021074,3549.090275,83158.45047,10925.58508,27524.57972,95429.573,1287.313343,1150.758163,0,33.45
16/11/2018 14:30,27.17132489,34.62489569,1060.306114,4.821382978,13.50282904,13.50156983,472.1225181,475.9480443,9.482713602,34.9582486,17.34015545,45.90044785,93.2254063,11.95279596,275.0751788,227.1594212,193.6406017,3151.13516,83056.85569,16649.19209,50951.19579,88600.04928,1290.973061,1148.076107,0,33.45
16/11/2018 15:00,27.25947654,32.99596952,1060.431305,4.81296101,13.5031905,13.50293759,472.1764705,476.0460073,9.50457013,35.48133711,17.84081914,45.90044785,91.57050752,12.42122818,271.0842155,222.8415,196.6168649,3425.662017,83165.59846,31512.90313,55559.34738,97460.46356,1275.336049,1147.391874,0,33.45
16/11/2018 15:30,27.8445408,30.31070576,1060.755514,4.820179845,13.50160708,13.50157289,472.3624532,476.0681251,9.798659471,35.10075485,20.4305196,45.90044785,91.7208443,12.67726504,280.1288871,229.9171361,192.4913534,3744.125,83242.98643,33179.66218,55134.4127,87810.00993,1240.977727,1146.324488,0,33.45
16/11/2018 16:00,27.81027891,28.46398235,1060.963234,4.827398681,13.50253366,13.50134237,472.2464359,476.0910453,9.945506855,34.71974639,20.56160335,45.90044785,91.769951,12.56136283,283.0806353,205.2817189,191.6511385,3703.797817,83385.73763,33365.73358,54917.82848,93896.51095,1065.828634,1147.534271,0,33.45
16/11/2018 16:30,27.77033901,28.63555422,1061.069774,4.817411053,13.5027961,13.50283577,472.2989348,476.0515244,5.654511352,34.68226564,20.92605163,45.90044785,91.91953822,12.43947406,281.089597,221.0432511,203.4110247,2294.535843,83422.02821,42622.09279,54825.01556,87992.96439,1315.473605,1144.232867,0,33.45
16/11/2018 17:00,27.10481551,34.08182533,1061.168616,4.809771442,13.50162258,13.50202126,472.1476964,475.9544195,4.254907654,34.52045194,20.63543481,45.90044785,90.64048912,12.3036005,228.9765156,197.4717878,208.6895277,3238.443675,83137.99071,50655.94038,54662.64769,95689.49365,1315.67924,1142.923845,0,33.45
16/11/2018 17:30,26.50024198,36.99755963,1061.558293,4.822273874,13.50306453,13.50420896,472.0846238,475.967212,5.447892453,34.46471972,20.87328945,45.90044785,89.81049911,11.87643505,213.828637,152.9481152,209.8437562,2910.68959,83266.55166,50497.35829,34638.35695,87864.78588,1282.999149,1143.171739,0,33.45
16/11/2018 18:00,26.18375253,39.00665242,1061.928288,4.82288414,13.50261882,13.50188821,472.0846179,475.9588893,5.277050304,34.97209831,20.85509207,45.90044785,89.11582762,11.72844944,239.5847126,190.7624947,207.6869358,3224.809757,83280.11326,44329.30021,29006.98615,95423.96589,1273.781085,1142.257618,0,33.45
16/11/2018 18:30,25.97751351,39.8643137,1062.270233,4.803141679,13.50331616,13.50270953,472.0593403,475.9496304,4.703982135,34.73197703,20.44850871,45.90044785,89.26101708,11.90477371,306.7376667,184.7756211,210.8729205,3346.157362,83446.2733,45569.31968,6197.286247,87814.24225,1276.39113,1143.000433,0,33.45
16/11/2018 19:00,25.76252701,40.40028194,1062.716438,4.803647264,13.50128941,13.50333787,472.0877779,475.9965851,5.280973926,34.95030102,15.01729744,45.90044785,89.75540459,11.86821034,325.2929675,210.2686381,205.3702205,2883.192522,83615.06356,50596.69528,1278.620052,88678.33617,1274.853483,1143.50002,0,33.45
16/11/2018 19:30,25.72424763,40.8137171,1062.996792,4.803830068,13.50273137,13.50266654,472.1130612,475.9945044,5.392707248,34.61108254,19.51388085,45.90044785,89.27743576,11.7838974,287.9763392,222.3566156,205.0029859,3068.904615,83358.492,39149.87917,29714.42215,96827.14733,1270.479346,1144.013894,0,33.45
16/11/2018 20:00,25.55828512,44.34366665,1063.395864,4.816838519,13.50186312,13.50191455,472.1130665,475.9984914,5.56282175,34.46012115,2.894712756,45.90044785,89.2580852,11.89193481,211.558633,223.6807523,202.5245612,2734.572389,83352.76592,33066.60628,29823.35481,88962.14863,1269.800632,1144.702407,0,33.45
16/11/2018 20:30,24.94263146,49.8472446,1063.617088,4.812836945,13.500418,13.4989017,472.0909153,476.0049377,5.424391531,34.83869887,-1.687616836,45.90044785,89.56798531,11.89718253,268.7590978,223.0682353,215.0193958,3505.645655,83327.37725,33262.1522,29805.40247,96722.04831,1268.704778,1144.720164,0,33.45
16/11/2018 21:00,24.75097766,51.37257852,1063.825144,4.817377384,13.50041229,13.50267892,472.1572803,476.0683493,5.438561121,34.90995506,20.58453156,45.90044785,89.73164493,11.79973194,280.7868907,218.6819304,214.478142,2704.29056,83155.64523,33203.11191,29753.66914,87706.53192,1274.041149,1143.808874,0,33.45
16/11/2018 21:30,24.30691676,53.81474587,1064.016106,4.826815871,13.50234619,13.50299829,472.3057986,476.1215996,5.248950475,34.75683703,20.90074301,45.90044785,89.67028274,11.59155439,296.2151817,216.4535741,207.0840548,1776.560164,83186.92562,25385.26786,29695.95163,93620.11558,1276.138861,1144.609386,0,33.45
16/11/2018 22:00,23.68308208,56.28855018,1064.174536,4.812340013,13.50288106,13.50357851,472.3154889,476.1471179,5.179436055,34.27599537,20.94700779,45.90044785,89.14274706,11.27283808,315.830013,219.9573295,205.0915023,2392.123794,83176.59541,28257.87106,29717.08437,89050.1413,1282.486615,1148.650538,0,33.45
16/11/2018 22:30,23.63203321,56.5316238,1064.248246,4.817010732,13.50119048,13.50118081,472.2949654,476.1565971,5.139841676,34.59627671,22.46530853,45.90044785,88.62911829,11.01155829,312.24872,217.7284811,204.4954938,1606.618072,83375.62551,33250.35981,29738.58305,96204.41462,1286.687099,1146.297638,0,33.45
16/11/2018 23:00,23.04057666,57.53238243,1064.252474,4.82097327,13.50391902,13.50149438,472.313239,476.2134726,4.817910255,34.84817533,22.99879828,45.90044785,89.14909476,11.53842736,292.0746967,220.2233208,184.773162,3213.820555,83262.8038,33195.67385,29627.80407,89697.39492,1284.090011,1149.836488,0,33.45
16/11/2018 23:30,22.68254093,57.43842842,1064.255712,4.82748597,13.50207541,13.50276733,472.2994675,476.1597514,5.294426634,34.63846851,22.97596471,45.90044785,90.23201865,12.3101377,282.3483294,225.5926342,160.3940264,3133.419258,83698.21611,33170.43401,29741.18345,94068.30699,1282.514908,1151.375119,0,33.45
17/11/2018 0:00,22.39421575,58.1288224,1064.257777,4.828967732,13.50407285,13.50195487,472.3637984,476.2462166,5.015580294,34.85947306,22.81455018,45.90044785,89.57695458,12.1479336,263.6569403,227.4402852,183.4158371,2377.438428,83946.64534,33199.09039,29622.1908,88388.40672,1295.996877,1156.519643,0,33.45
17/11/2018 0:30,22.60476563,56.95556987,1064.257818,4.820539943,13.50263062,13.50110651,472.282556,476.1739128,5.107032809,34.51539207,22.84779013,45.90044785,88.83733892,11.7135729,291.5211287,220.9471013,185.56828,3185.450985,83247.0548,32973.09077,29626.35938,95354.33968,1302.327015,1156.925876,0,33.45
17/11/2018 1:00,22.4581816,57.56796425,1064.344736,4.808361786,13.50283777,13.50349065,472.3674092,476.310358,4.744442043,35.1098412,22.83943101,45.90044785,88.03387727,11.2067004,250.9013482,219.5493727,182.8849785,3288.772256,83364.34046,28918.07203,29541.33438,87794.63741,1294.712769,1157.425239,0,33.45
17/11/2018 1:30,21.31576178,61.22025444,1064.546619,4.804079654,13.50171375,13.5018015,472.4655903,476.3545975,5.182362244,35.0631822,22.91319801,45.90044785,89.26154469,11.95705097,291.7986371,217.2914137,196.1606809,2678.616212,83548.41824,24754.97514,29586.17688,97882.26232,1291.509903,1157.312751,0,33.45
17/11/2018 2:00,21.13117048,62.13884743,1064.59903,4.801437755,13.50052192,13.50303351,472.4561788,476.385498,4.802846484,34.59742273,22.53676377,45.90044785,90.84245274,12.86344108,287.5525178,224.7001673,204.0480241,2273.88765,83368.98315,33179.88912,29592.52378,87867.2093,1294.102152,1158.603497,0,33.45
17/11/2018 2:30,21.18714038,62.1832193,1064.619141,4.805115669,13.5030463,13.50249899,472.4624308,476.4647945,4.797226412,34.5889129,20.4449039,45.90044785,90.47993191,12.44604921,266.4018018,230.5741849,196.1407524,2722.661842,83221.34244,33094.08283,29545.93274,97830.06016,1312.756085,1157.110668,0,33.45
17/11/2018 3:00,21.03950601,62.13287855,1064.558985,4.797915978,13.50230054,13.50270113,472.4845485,476.4585764,5.038247293,34.58329226,21.11441908,45.90044785,86.59764269,10.29122843,321.0360424,227.968386,207.0106249,3203.526977,83224.81553,33091.59976,29549.04661,87791.65335,1303.738988,1157.277088,0,33.45
17/11/2018 3:30,21.28273525,62.11754258,1064.278945,4.793202575,13.50176164,13.50374112,472.4529514,476.4238194,5.124296077,34.9064853,21.28556743,45.90044785,84.69736211,9.418110017,327.342206,223.8254605,211.0974993,3012.210075,83404.19188,33039.91071,29561.47176,97859.55458,1287.898096,1156.461064,0,33.45
17/11/2018 4:00,21.46432689,61.90745149,1064.201943,4.822561209,13.50318938,13.5019954,472.4750696,476.4996526,4.468295591,34.94470973,21.11752076,45.90044785,89.98260928,12.54525199,260.4835713,223.797935,226.3870085,2620.937797,83256.55641,33097.84327,29539.67997,87681.80289,1277.881209,1156.863122,0,33.45
17/11/2018 4:30,21.49276946,61.18868127,1064.151023,4.817912281,13.50023853,13.50041718,472.4750693,476.4933388,5.499369096,34.81188992,21.02545867,45.90044785,91.53209668,12.86983186,306.5829561,219.3617284,144.7035169,3102.300302,83060.55111,32888.2917,29476.41508,93704.68688,1317.009742,1157.052851,0,33.45
17/11/2018 5:00,21.6938623,60.65266325,1064.134455,4.824326616,13.50185635,13.50095774,472.4719097,476.5217708,5.312299237,34.96628955,21.00496673,45.90044785,91.7717502,12.15690382,248.3330086,220.9414586,206.1065738,3503.794752,82984.69718,32905.82952,29417.39435,87812.65652,1290.992409,1157.001079,0,33.45
17/11/2018 5:30,21.37281473,60.57114389,1064.62365,4.817765432,13.50262628,13.5019777,472.4908642,476.5249321,5.384104269,34.74990128,20.88713892,45.90044785,89.80166656,12.38313776,285.0528287,227.9168471,225.3411443,3547.664946,83117.77539,27076.00462,29440.77836,97449.96018,1292.944118,1157.704485,0,33.45
17/11/2018 6:00,21.00592813,60.89724923,1064.909881,4.835784181,13.5022916,13.50132712,472.50982,476.5596874,4.941504203,34.87454829,20.79116737,45.90044785,90.88487202,12.93825505,282.6950943,227.5351099,222.1971951,2888.266138,83020.3964,26416.53382,29499.94195,87895.27066,1312.401145,1157.28494,0,33.45
17/11/2018 6:30,21.00948516,61.09045806,1065.073808,4.814130351,13.5005884,13.50271806,472.4782292,476.5249308,5.170049865,34.78342631,20.94647797,45.90044785,90.31219511,12.39859463,291.9364049,225.8299944,189.8233391,2014.868428,83205.90135,33123.55593,29441.43004,95825.03696,1309.050892,1157.06977,0,33.45
