ProductionDate,P1prod,P1num1,P1num2,P1num3,P1num4,P1num5,P2num1,P2prod,P3num1,P3num2,P3num3,P3prod,P4prod,P5prod,P6prod,P6Sec1num1,P6Sec2num2,P6Sec3num3,P6Sec4num4,P7num1,P7num2,P7num3,P7num4,temp,humidity,barometric
03/04/2019 22:30,4.54969397,13.00135608,12.9995189,449.5185688,454.6082589,13.68032059,[-11059] No Good Data For Calculation,10.73889009,42.79481371,92.04181169,20.84004,351.3121643,220.5242387,128.5559997,2493.413819,66537.42826,33732.1154,27110.24541,87371.62846,1108.791056,1158.265671,1223.509439,33.42,24.49241198,36.28251801,1053.447165
03/04/2019 23:00,#VALUE!,13.00346483,13.00221267,449.5543155,454.7247984,13.58924866,[-11059] No Good Data For Calculation,12.34931764,43.61837776,93.35899072,21.00725441,238.58135,222.7991101,114.1089799,2142.009672,66482.15193,33773.36292,27098.12288,74097.1055,1175.350299,1157.1643,1240.188816,33.42,24.13985942,39.44024204,1053.561852
03/04/2019 23:30,4.527339355,13.0017886,13.00216387,449.7622768,454.8353041,13.17006083,[-11059] No Good Data For Calculation,10.35663125,43.76262496,92.43256173,21.13056731,285.1159972,220.7931735,137.4534209,2216.159959,66521.98532,33732.73232,27170.22648,70074.32662,1203.373981,1158.905971,1274.677154,33.42,23.9537897,43.15388603,1053.880697
04/04/2019 00:00,#VALUE!,13.00123107,13.00255254,449.900653,454.9322917,13.80331879,[-11059] No Good Data For Calculation,9.700213011,44.19004387,93.15851812,21.5878298,233.632764,201.1453972,120.1734966,2931.676741,66386.2351,32546.2692,27187.79097,70298.11045,1215.968644,1165.274252,1288.958731,33.42,23.38821549,49.86531924,1054.055246
04/04/2019 00:30,4.543348796,13.00283513,13.0026546,449.9275174,455.1625,13.77259771,[-11059] No Good Data For Calculation,11.92837005,42.33290483,86.94738366,18.69045154,246.4300565,157.9023956,131.0142954,3363.558356,66581.86846,26789.30908,27198.85245,70454.94757,1236.022623,1166.667847,1274.760036,33.42,23.01174846,50.41663251,1054.165111
04/04/2019 01:00,4.526325684,13.00137314,13.00316039,450.1701389,455.2174296,13.72298917,[-11059] No Good Data For Calculation,12.15433521,41.61038455,84.2843447,18.2541427,248.5724577,206.9699996,128.6875377,4257.749574,66601.73577,32385.56017,27176.0501,70509.64889,1213.943893,1156.857316,1225.830419,33.42,22.80620271,49.93208397,1054.455639
04/04/2019 01:30,4.530026855,13.00174111,13.00255933,450.3251812,455.516276,14.10611563,[-11059] No Good Data For Calculation,11.2154228,41.11796773,82.65865849,17.70731113,220.0794989,226.8356907,131.2303456,3335.917538,66524.4904,23303.14612,27188.66808,73163.25955,1172.679799,1134.933553,1220.753752,33.42,22.24489936,51.20461777,1054.335938
04/04/2019 02:00,4.542463542,13.00263027,13.00153832,450.40625,455.6655585,14.25864863,[-11059] No Good Data For Calculation,13.15094905,39.43755378,80.59242964,16.92047439,258.435975,223.4668396,130.5760437,3026.046719,66453.39427,33820.77201,27190.2397,87745.50163,1172.451675,1135.282818,1229.039468,33.42,21.94490505,53.52255109,1054.309514
04/04/2019 02:30,4.522185059,13.00319931,13.00290972,450.7388889,455.853125,14.2883096,[-11059] No Good Data For Calculation,11.00826877,34.40209019,71.50619806,16.88574338,239.0774727,215.5926856,123.6991642,2918.865465,66248.77037,23839.72889,27192.95304,78115.95571,1180.186529,1135.174195,1241.577794,33.42,21.95906804,54.06335825,1054.414767
04/04/2019 03:00,#VALUE!,13.00309961,13.00054832,450.7897727,456.0291667,14.24048061,[-11059] No Good Data For Calculation,12.3195774,33.21759423,69.06501988,17.71009203,232.821562,226.9316023,130.4434093,3389.674853,66504.81956,33784.94466,27196.21562,69953.26779,1177.081052,1142.600616,1235.044699,33.42,21.74725218,52.73852333,1053.461888
04/04/2019 03:30,4.513743652,13.0025873,13.00195313,451.1098485,456.3415698,13.72352564,[-11059] No Good Data For Calculation,12.8472884,34.74318657,72.72696727,18.72860615,233.1685817,213.5802577,129.9667924,3504.372237,66389.27508,24853.71068,27191.51064,70136.8108,1175.621433,1143.675907,1228.345967,33.42,21.57993456,52.62510762,1053.451139
04/04/2019 04:00,4.536741699,13.00205776,13.00151609,451.156875,456.4375,14.05360479,[-11059] No Good Data For Calculation,11.32334404,36.37607173,77.06283029,19.042515,227.4541472,229.5136757,130.2536203,4009.175911,66197.02966,30890.25859,27163.67793,70308.16566,1171.747454,1142.613222,1223.948525,33.42,21.47063002,53.82041401,1053.438813
04/04/2019 04:30,4.520753711,13.00327686,13.00239634,451.3068182,456.7700893,13.73485643,[-11059] No Good Data For Calculation,13.59615791,37.84053791,86.22700153,18.45739278,238.1376284,223.805044,129.5107546,3979.349237,66106.62719,33722.50521,27167.28851,70395.99835,1175.424358,1145.201553,1226.722907,33.42,21.19639855,56.04050139,1053.395971
04/04/2019 05:00,4.513276646,13.00281871,13.00174542,451.5398707,456.8315678,13.63662885,[-11059] No Good Data For Calculation,11.81277478,40.08029066,99.68484793,19.17466605,229.9983248,221.2981287,126.8209217,3337.952838,66247.74527,25540.74467,27209.36404,70495.40151,1176.866031,1142.058413,1227.355746,33.42,21.1629829,56.48641733,1053.407181
04/04/2019 05:30,4.523325317,13.00283347,13.00234587,451.5849609,456.9296875,14.16351136,[-11059] No Good Data For Calculation,13.02259707,40.31003671,101.5097863,18.46298715,222.9742304,225.3555935,129.4572463,3293.664838,66294.08962,33847.11672,27233.03587,76397.73224,1170.18111,1139.644395,1215.560471,33.42,21.01602316,57.37238091,1053.203909
04/04/2019 06:00,4.539213216,13.00301603,13.00210704,451.9192708,457.1751302,14.64981257,[-11059] No Good Data For Calculation,13.4487094,39.10623499,97.05743083,19.52435368,217.7039341,225.6351864,130.5520222,3194.30327,66102.95567,19010.31194,27170.49725,87556.43594,1171.993452,1137.882079,1216.457659,33.42,20.76840431,57.05987388,1053.403226
04/04/2019 06:30,4.5145625,13.00266266,12.9992246,451.9424342,457.2434701,14.85780692,[-11059] No Good Data For Calculation,10.65849285,39.6028858,88.99814387,19.44741872,228.2967214,226.1521346,125.4206787,2428.153777,65726.09797,16802.64363,27105.76583,76969.13099,1170.001616,1136.459668,1221.839559,33.42,20.54990253,59.24251329,1053.972243
04/04/2019 07:00,4.53957605,13.00089323,13.00513163,451.95625,457.3419118,14.6075028,49.8602105,12.21679953,41.00461351,92.25088632,20.80525626,224.2622296,206.3770308,129.8463441,3252.642693,66127.69185,16887.8579,27567.01324,69963.67473,1177.404869,1138.776668,1233.046518,33.42,20.47832712,59.41475843,1054.557054
04/04/2019 07:30,4.526051758,13.00212708,13.00197435,452.0065789,457.5355603,11.90592703,49.89567897,12.46933458,41.61461748,97.81550233,21.99682142,237.9360969,217.0882665,125.6946699,2687.885156,65953.6041,16974.08276,29385.42336,70097.23426,1180.256313,1135.809634,1232.231213,33.42,21.19576866,57.42980642,1054.831761
04/04/2019 08:00,4.50020166,13.00242447,13.00074605,452.205,457.6255787,13.5009674,49.90252291,12.84361805,42.30691865,97.67464723,22.72341197,199.1207827,227.3277676,109.1207545,2705.113298,65849.95786,16989.01682,29230.51641,70157.2692,1112.079931,1151.415222,1235.747949,33.42,22.35651728,53.18084198,1054.859923
04/04/2019 08:30,4.524798227,13.00253797,13.00299583,452.2916667,457.6551339,13.98843624,49.88952725,13.36166804,41.44039114,95.10162889,21.99407258,125.3275514,224.5554784,111.9424816,2612.822483,66044.91244,17015.61883,29232.03287,68838.33557,454.1588165,1014.264597,1245.016332,33.42,22.42433647,51.67071662,1054.916032
04/04/2019 09:00,4.556311426,13.00221002,13.00153844,452.380102,457.6782407,13.51564806,49.70515735,13.33044917,40.74034953,95.25864271,16.24661266,200.6951772,223.0521625,184.3212847,2132.966148,65194.40574,17061.04325,29151.04244,68302.18141,28.19471156,485.3450109,1246.106414,33.42,22.15185284,53.61283547,1054.982635
04/04/2019 09:30,4.554697754,13.00258599,13.002426,452.4332386,457.721875,11.70367517,49.85586325,13.23831371,40.8551334,102.4540327,15.80944752,207.1377388,232.3253019,132.6642121,2114.713071,59107.33498,17076.63334,17476.91597,86282.00144,0,0.135968286,1238.035463,33.42,22.96258912,51.22716185,1055.029727
04/04/2019 10:00,#VALUE!,13.00197601,13.00239895,452.747962,458.1054025,8.80107656,49.83270857,13.2510071,39.6807111,102.6665867,21.59698501,243.6849755,217.1055994,132.2683792,4619.246906,59874.72812,31293.89979,16946.98642,82058.81092,0,0,1235.509707,33.42,23.55705602,46.18035807,1055.036197
04/04/2019 10:30,#VALUE!,13.00328872,13.00266266,452.78125,458.0831473,8.341425839,49.7827389,13.52791604,39.27190534,101.976958,21.23677043,256.2088073,227.1754825,131.6545568,3044.145905,59905.58374,34436.99719,18855.30528,70725.20704,0,0,1231.458228,33.42,23.52911313,43.75754609,1054.849356
04/04/2019 11:00,#VALUE!,13.00432645,13.00280934,452.7994792,458.0860746,8.627216492,49.84059731,13.44228749,39.24638909,101.3855674,21.09316741,248.5868014,206.3790995,131.7828846,2980.595539,60236.30325,34351.37969,18426.87997,70816.44888,0,0,1240.768601,33.42,23.56400783,43.55765176,1054.691728
04/04/2019 11:30,#VALUE!,13.00304637,13.00184397,452.8045213,458.0857713,13.08158188,49.76165823,13.40918365,39.16325134,100.325509,20.9354795,206.4915311,208.4301553,130.0070677,2455.578582,61220.581,34225.34712,26624.11883,70768.45124,342.4663577,0,1232.368505,33.42,23.87725505,41.78251132,1054.463084
04/04/2019 12:00,4.539443848,13.00136755,13.00195997,452.8333333,458.1072635,13.32305925,[-11059] No Good Data For Calculation,13.53229558,39.11059579,100.4340177,20.83422282,230.8974947,212.0208899,128.1906725,2236.891001,61545.31134,34174.42418,26818.87214,70659.35589,741.1535828,0,1227.872921,33.42,24.20399783,39.55878476,1054.299352
04/04/2019 12:30,#VALUE!,13.00264729,13.00169452,452.8559028,458.13625,13.44950658,[-11059] No Good Data For Calculation,13.18646855,39.08082307,100.0584353,20.99558733,163.2936696,212.4784717,130.726689,2234.712878,73088.72513,34120.89272,26835.98317,70616.01815,800.1655487,0,1227.160941,33.42,24.72602581,36.91247351,1053.862187
04/04/2019 13:00,4.562807861,13.00329181,13.00539446,452.8333333,458.3238636,13.32992394,[-11059] No Good Data For Calculation,13.16661728,39.85090165,99.22160772,21.09811846,168.5901924,224.2177897,127.5282198,2350.713724,82827.45622,23886.09881,26842.76904,70475.35006,1017.396815,0,1215.969772,33.42,25.21762369,34.27226355,1053.496488
04/04/2019 13:30,#VALUE!,13.00279471,13.00378781,453.0957031,458.2869318,12.52834139,[-11059] No Good Data For Calculation,13.39835699,39.79607832,99.92875028,21.32554791,177.7732141,229.325513,127.4649245,1505.253581,82839.36894,34121.76992,26887.19497,70585.50006,1066.858928,0,1219.75472,33.42,26.68461429,32.32239875,1053.227823
04/04/2019 14:00,4.54529248,13.0027771,13.00231934,453.1398026,458.4034722,9.104795701,[-11059] No Good Data For Calculation,13.43362152,39.59333345,100.0482339,20.64459672,189.5204506,222.1172753,126.008605,1723.202552,82991.66753,34111.09996,26541.84209,70889.45981,1126.236396,0,1226.515573,33.42,26.16784459,33.92321788,1052.53779
04/04/2019 14:30,#VALUE!,13.0034393,13.00002835,453.1615466,458.453125,12.59113021,[-11059] No Good Data For Calculation,13.3563804,39.56119078,99.8671736,20.35376335,233.336587,207.5942256,139.482598,1599.410822,82848.7365,34055.81354,26615.86381,71173.64979,1147.426898,0,1217.322967,33.42,27.70444018,30.40652771,1052.086612
04/04/2019 15:00,4.529978516,13.00205524,13.00231934,453.2065549,458.453125,13.28599102,[-11059] No Good Data For Calculation,13.46012314,39.47970591,100.0935302,20.61134499,263.6850182,218.8900272,175.391161,1833.459909,82665.47592,34024.0327,26550.18304,82611.04311,1165.581047,0,1200.35057,33.42,28.29796957,29.0680302,1051.574509
04/04/2019 15:30,#VALUE!,13.00399928,13.00373186,453.2395833,458.4869792,14.53942588,[-11059] No Good Data For Calculation,13.06892908,39.44286321,99.65578736,20.25386222,281.2950891,219.7582609,181.1182211,2312.031128,82509.92495,33961.70275,26613.56549,88594.80381,1171.11591,0,1203.414901,33.42,28.61754789,28.45337101,1051.242321
04/04/2019 16:00,#VALUE!,13.00378057,13.00029273,453.5104167,458.6656977,14.96944633,[-11059] No Good Data For Calculation,12.02092102,40.58796218,104.7631416,22.04805327,323.883714,188.8213933,187.2805625,1988.710546,82307.1207,33952.91377,26627.91355,88507.95217,1173.920442,0,1229.655837,33.42,27.93050461,28.44126558,1050.908855
04/04/2019 16:30,#VALUE!,13.00312321,13.00337467,453.5375,458.7839286,14.83987833,[-11059] No Good Data For Calculation,12.00332705,40.65650656,106.7525489,23.33968647,285.5481244,188.8144237,165.4434337,2254.733049,82426.46412,33883.37858,26558.48846,88427.9895,1191.685889,0,1220.871225,33.42,27.83513192,29.521763,1050.687734
04/04/2019 17:00,4.535243164,13.00298276,13.00294713,453.5620888,458.8235294,14.6875103,[-11059] No Good Data For Calculation,12.44121012,41.65748839,104.0411641,23.4507295,302.9324272,110.4133424,181.8316923,2932.367671,82205.22408,33807.75479,26644.86504,88202.68945,1204.379469,0,1215.083814,33.42,27.52983657,31.88852662,1050.460901
04/04/2019 17:30,4.567361694,13.00139916,13.00207934,453.5916667,458.8469388,14.31185027,[-11059] No Good Data For Calculation,12.49938335,42.11727865,99.67614662,23.74712155,308.9869604,224.1703687,144.6698826,3416.497746,82427.74819,21357.259,26647.40092,88232.35522,1206.598594,0,1230.620582,33.42,27.21517279,31.52769658,1050.53398
04/04/2019 18:00,4.525188686,13.00256408,13.000814,453.6058239,458.9069149,14.10859438,[-11059] No Good Data For Calculation,11.94486622,40.98322259,101.1881148,22.45427565,298.0207164,225.1949354,133.8633829,2764.399171,81902.35334,32832.46674,26530.15705,88180.65886,1202.388725,202.2766035,1249.577144,33.42,26.76897639,31.3145033,1050.6842
04/04/2019 18:30,#VALUE!,13.0008212,13.00189268,453.6909722,459.1011905,14.24451646,[-11059] No Good Data For Calculation,5.577904733,40.59920608,102.9100354,22.32467852,282.0594929,221.0644053,117.8146246,3330.502326,75588.96142,33725.0208,24924.79947,88263.83764,1193.529879,715.7343079,1235.724304,33.42,26.75680826,31.11935823,1050.980606
04/04/2019 19:00,#VALUE!,13.00215617,13.00256653,453.7361111,458.96875,13.98053875,[-11059] No Good Data For Calculation,12.56781476,41.3169216,103.5369021,22.51615735,274.58384,220.8706227,130.6465145,2966.200146,67214.0961,33751.72831,29397.62258,88296.8004,1169.094888,1033.479021,1218.407805,33.42,26.78911541,30.10324221,1051.383405
04/04/2019 19:30,#VALUE!,13.00223855,13.00286605,453.6458333,459.1640625,13.575643,[-11059] No Good Data For Calculation,17.52829722,41.51995924,104.8088391,22.70626262,296.0160756,202.0664851,139.9850559,3214.454011,66880.7492,27553.09016,29198.12193,88225.02545,1155.893419,1114.354017,1197.770385,33.42,26.33240246,36.23974689,1051.803536
04/04/2019 20:00,4.558227539,13.00184397,13.00119988,[-11057] Not Enough Values For Calculation,459.2042151,14.19870052,[-11059] No Good Data For Calculation,14.65478601,41.99229982,101.1718986,23.2703165,299.9882722,190.2739036,138.1359425,2710.211028,67298.56445,33759.5264,29301.03402,88071.07204,1164.682214,1130.756936,1209.270667,33.42,25.68983348,39.68064238,1052.275476
04/04/2019 20:30,#VALUE!,13.0030733,13.0022644,453.9166667,459.2355324,14.95374774,[-11059] No Good Data For Calculation,14.28048888,42.86823379,96.51018117,24.16962911,235.662999,176.7741171,130.6366469,3505.642078,67234.09818,29619.21758,29286.59571,87963.66035,1181.311264,1137.053924,1227.589967,33.42,25.13970002,40.28474203,1052.649751
04/04/2019 21:00,#VALUE!,13.0035135,13.00182469,453.9213362,459.2447917,14.89813768,[-11059] No Good Data For Calculation,14.05083566,42.54579069,97.67551121,23.44476036,222.8746305,229.3829662,143.3222141,3030.162492,67348.74318,33781.75611,29329.4466,72716.65513,1193.261764,1143.866085,1150.007305,33.42,24.76395336,41.41278983,1053.217824
04/04/2019 21:30,#VALUE!,13.0025605,13.0022147,453.9629934,459.2625,14.77288832,[-11059] No Good Data For Calculation,14.28584887,42.97196662,97.35996427,23.46166525,245.16931,227.0294938,137.3578528,2968.682215,67404.45484,33629.87732,29295.39676,71004.37812,1182.327794,1133.571186,1146.750158,33.42,24.29722086,41.61274582,1053.688372
04/04/2019 22:00,4.528309326,13.00368618,13.00297018,453.9808114,459.3526786,14.29258306,[-11059] No Good Data For Calculation,13.32893048,42.96948658,97.90097751,23.20322453,282.7843383,228.9184478,139.7544925,2964.128091,69791.69841,24208.97985,29284.40228,76699.97683,1178.947875,1120.027414,1194.363014,33.42,23.77739336,43.34468772,1054.221873
04/04/2019 22:30,4.54422998,13.0031744,13.00289756,453.9954545,459.3579545,13.85377961,[-11059] No Good Data For Calculation,13.0334034,42.47799551,97.09135605,23.2286841,275.0506209,230.4946918,135.8326319,3796.171871,82694.7031,33779.64978,29250.86372,88408.11129,1146.483198,1136.437837,1236.561722,33.42,23.43943639,43.94203502,1054.582065
04/04/2019 23:00,4.507158203,13.00250244,13.00163923,454.0097656,459.6464844,14.085588,[-11059] No Good Data For Calculation,13.3976123,41.82174998,95.26307643,22.49393752,307.0636958,219.6069737,136.6953606,3893.817336,82662.65178,33720.30848,29240.96807,86189.06635,1172.055426,1157.589077,1240.946455,33.42,23.33142987,42.13707106,1054.904482
04/04/2019 23:30,4.54634196,13.00323052,13.00205268,454.0520833,459.6578664,14.35083724,[-11059] No Good Data For Calculation,13.47164591,41.84020835,98.19998032,22.24364559,307.0973709,235.4145947,137.497546,3160.927469,82696.51017,33686.80383,29367.17776,70738.15515,1182.735798,1159.744444,1228.797509,33.42,23.00473397,39.90919841,1055.182509
05/04/2019 00:00,4.520291992,13.00271739,13.00113091,454.2777778,459.7023438,14.16652075,49.9436611,13.69768688,42.34996777,101.8560756,22.78227008,342.7674448,218.8595221,137.459146,3381.005854,82561.39377,33438.73282,29290.06916,77283.67186,1180.841506,1162.300289,1224.891395,33.42,22.84620279,36.73020419,1055.204032
05/04/2019 00:30,#VALUE!,13.00177002,13.002506,454.3316532,459.875,13.79569564,49.90996933,12.45226508,43.84023413,101.56732,23.6576218,357.3113209,227.6586935,139.5451296,3048.552853,82523.62496,26000.17578,29316.98047,88708.51388,1171.685218,1166.497459,1226.50352,33.42,22.37357993,37.88190956,1055.211452
05/04/2019 01:00,#VALUE!,13.00173269,13.00389658,454.3686655,460.0055804,13.74513045,49.85731909,11.85107466,44.95227789,102.9808782,24.77270291,369.9763039,185.9197401,139.7783594,2959.66276,82392.98262,33750.57436,29321.0708,88515.51786,1170.958296,1165.512436,1241.291503,33.42,22.1452183,42.1226399,1055.237204
05/04/2019 01:30,#VALUE!,13.00315408,13.00352182,454.4002976,460.0251359,13.83074316,49.87391293,12.59822343,45.01806124,107.9219496,25.95785927,368.9780246,211.4079682,141.4726753,2760.723239,82383.13937,33693.06065,29334.65557,88334.49054,1184.42799,1165.864766,1265.688555,33.42,21.8016832,44.1563573,1055.437163
05/04/2019 02:00,#VALUE!,13.00320449,13.00305526,454.4251179,460.0690299,13.27552278,49.81837291,12.88694237,45.43590681,108.1385926,25.97359544,363.7073257,214.9556854,139.8284074,3218.847354,82358.10249,27309.80951,29395.01933,88541.32101,1185.816952,1163.72926,1261.639906,33.42,21.58192327,45.45139853,1055.49779
05/04/2019 02:30,4.521266602,13.00274599,13.0025873,454.4414063,460.1145833,13.13557618,49.80927051,13.1267622,44.81662282,100.9776967,23.98394094,340.3331882,211.9900115,139.9576763,2979.05061,82325.10442,30502.91918,29292.06737,88510.11838,1176.564896,1161.435446,1245.496777,33.42,21.33108169,47.53183071,1055.401316
05/04/2019 03:00,#VALUE!,13.002426,12.99967739,454.4583333,460.1150568,13.25996184,[-11059] No Good Data For Calculation,13.54590407,42.73102378,99.22980675,21.94435132,318.7915003,189.8041788,139.1410333,3765.984221,82464.4565,33848.31906,29352.98847,88236.85247,1177.843255,1159.006341,1215.930138,33.42,21.18103983,47.5682386,1055.39621
05/04/2019 03:30,#VALUE!,13.00172694,13.00229267,454.59375,460.125,13.21047693,[-11059] No Good Data For Calculation,13.24706241,42.23403936,93.45236926,22.17468183,297.295513,201.0430495,139.6742801,2770.604007,82119.58182,33727.83189,29346.67414,88320.03556,1185.750059,1164.307195,1219.413264,33.42,20.96249594,47.80703433,1055.412969
05/04/2019 04:00,#VALUE!,13.00226751,13.00183837,454.4583333,460.1796875,12.67765316,[-11059] No Good Data For Calculation,13.17450369,41.54013869,89.67223269,21.95537235,200.7800768,210.2419783,139.7261167,2860.895441,82414.73825,30706.9622,29340.4408,88388.9177,1194.729873,1143.775188,1243.047138,33.42,20.75193625,48.28485785,1055.381272
05/04/2019 04:30,#VALUE!,13.00172107,13.00309642,454.4583333,460.1856618,12.98907338,[-11059] No Good Data For Calculation,13.7359946,39.41935805,81.56149342,20.88232404,177.538529,201.3179941,138.166349,2550.068074,82271.36608,28808.92729,29378.35435,88471.72307,1165.896726,1145.941808,1169.981232,33.42,20.55332714,48.34180335,1055.45878
05/04/2019 05:00,4.527158203,13.00229267,13.00218792,454.4583333,460.1208882,13.01162915,[-11059] No Good Data For Calculation,13.74466261,36.19773733,70.22826009,22.015632,200.492205,213.8992579,136.507793,2683.393993,82049.42431,33823.08102,29339.57499,88512.02476,1157.049823,1149.464455,1206.852702,33.42,20.43389338,48.38624756,1055.999073
05/04/2019 05:30,#VALUE!,13.00188207,13.00169388,454.4515625,460.11875,13.38583594,[-11059] No Good Data For Calculation,13.48387933,35.67840813,70.22940234,21.16180462,291.6014619,207.1107237,137.3749393,2346.715575,82544.28289,33770.55574,29325.37714,88625.8128,1158.941867,1154.557749,1196.969297,33.42,20.28780467,50.36492609,1056.428729
05/04/2019 06:00,#VALUE!,13.00271358,13.00291249,454.4776786,460.2473958,13.13947294,[-11059] No Good Data For Calculation,13.22685706,35.62458831,69.52425702,19.83820529,265.2538347,212.2347894,138.2587039,2133.444831,82074.23876,32104.74548,29340.43206,88668.89412,1175.817826,1159.808579,1256.019337,33.42,19.97078275,52.83867597,1056.884463
05/04/2019 06:30,#VALUE!,13.00027599,13.00123107,454.4583333,460.3489583,13.1732594,[-11059] No Good Data For Calculation,13.4634554,36.05684911,71.46352864,19.87690092,265.6460643,207.4586981,137.097324,1981.011516,81902.12077,25575.82204,29305.92368,88611.73856,1193.560008,1163.8322,1291.473526,33.42,20.18721923,51.07944925,1057.407224
05/04/2019 07:00,#VALUE!,13.00197435,13.00334438,454.6953125,460.37875,13.58011057,[-11059] No Good Data For Calculation,12.39812127,36.87660352,72.61972597,20.12382341,283.8930141,210.4245041,137.382588,2305.535481,82023.5284,33817.41807,29289.92142,88664.28888,1194.509328,1167.061787,1284.224721,33.42,20.36528048,51.1850717,1057.738322
05/04/2019 07:30,#VALUE!,13.00282354,13.00188207,454.7517361,460.4513081,12.73971431,[-11059] No Good Data For Calculation,11.99605726,37.73528319,74.15095114,20.72040746,293.9478218,203.408115,136.9360974,1636.105055,82299.02522,27606.70113,29306.00901,88617.21751,1193.422238,1168.593456,728.4566299,33.42,20.72416113,50.3025423,1057.932779
05/04/2019 08:00,4.512021973,13.00212898,13.00255254,454.7098214,460.4392361,12.26320783,[-11059] No Good Data For Calculation,12.01655587,40.14860485,78.00958235,20.88006252,251.1969263,207.3921892,137.2577169,2378.102516,82330.7649,33838.22616,29248.86159,88823.09585,1178.60168,1166.410248,820.5267239,33.42,21.05231877,49.54432072,1058.030539
05/04/2019 08:30,#VALUE!,13.00160878,13.00306237,454.7122396,460.3768382,12.43599241,[-11059] No Good Data For Calculation,11.89105179,41.10731735,78.59236705,20.98484892,251.9244492,227.1047567,137.1868747,2909.37929,81949.36652,33859.90005,29230.4001,88764.62739,1178.548524,1180.727507,1065.445664,33.42,21.02201591,50.5666106,1058.037109
05/04/2019 09:00,#VALUE!,13.00253061,13.00042514,454.7510081,460.4166667,11.78636135,[-11059] No Good Data For Calculation,11.46974786,43.16524768,77.47507356,21.31293284,260.5885102,227.5386778,137.1370255,2908.478663,82078.3358,19940.02804,29219.48082,88730.29563,1177.453382,1180.320659,1157.786012,33.42,21.67809127,48.31909553,1058.037109
05/04/2019 09:30,#VALUE!,13.00294713,13.00363234,454.7527174,460.1458333,12.23595361,[-11059] No Good Data For Calculation,13.65798784,44.95100935,79.0910936,22.39595234,233.3525243,222.6108786,139.0001576,2950.923736,82171.3826,33777.93634,29285.73945,88780.34999,1177.143047,1170.821695,1194.5994,33.42,21.80777483,47.88457023,1058.037073
05/04/2019 10:00,4.536994141,13.00088634,13.00375351,454.742378,460.3828125,12.6924725,[-11059] No Good Data For Calculation,13.80720181,45.29917229,85.7982982,23.1104029,234.2105272,210.6151388,138.538269,2553.73953,82312.62639,33835.03024,29198.28845,88835.04954,1180.740348,1167.804367,1233.587264,33.42,22.11434617,46.4396449,1058.010955
05/04/2019 10:30,4.574507568,13.00191935,13.00279018,454.796875,460.3625,12.92774566,[-11059] No Good Data For Calculation,13.56952959,44.94094835,86.39170225,22.45962276,229.5637968,220.6898234,140.4699293,2594.021747,82356.59477,33865.25619,29261.82783,88814.8747,1186.604265,1167.830915,1260.01361,33.42,22.41549729,44.61262858,1057.962419
05/04/2019 11:00,4.553569824,13.00213268,13.00270579,454.7630208,460.2619048,12.48083731,[-11059] No Good Data For Calculation,13.38450433,42.65492567,87.30049158,20.73818126,273.1551789,210.0823037,137.5143364,2866.044551,82217.39679,33857.18059,29230.05285,88898.76367,1180.483275,1167.021385,1245.68556,33.42,22.91827197,42.40192906,1057.913883
05/04/2019 11:30,#VALUE!,13.00358302,13.00273588,454.7517361,460.15625,13.498713,[-11059] No Good Data For Calculation,13.04623171,39.89697207,83.16027965,18.8228882,300.726208,188.5146406,132.411358,2878.579127,82304.52243,33871.17127,29059.11635,88922.88574,1174.854255,728.6399374,1239.287056,33.42,23.12142877,42.15417575,1057.847974
05/04/2019 12:00,#VALUE!,13.00242652,13.00170898,454.7414773,460.1627604,11.97283095,[-11059] No Good Data For Calculation,12.85053861,38.34187711,78.93801999,20.24050105,314.5985116,223.8117771,131.9454852,2729.562136,82064.3239,33854.59646,29192.24474,88877.1151,1164.159049,1078.401933,1238.677041,33.42,23.385092,41.54251382,1057.680865
05/04/2019 12:30,4.537494629,13.00405402,13.00210907,454.7291667,460.1378676,12.77445288,[-11059] No Good Data For Calculation,12.81308945,42.33680931,93.09206534,23.64352468,331.1313341,219.1772716,131.680999,2625.437695,82441.12891,33816.43418,29261.61012,89044.35518,1154.924282,1136.863387,1236.784693,33.42,23.70617846,40.95595809,1057.313317
05/04/2019 13:00,#VALUE!,13.00231934,13.00229201,454.675,460.1174395,12.51339696,[-11059] No Good Data For Calculation,12.66684878,44.66635452,96.46165024,24.07199584,314.9680387,219.2696299,134.3144727,2873.031801,82081.54799,24085.20404,29263.4642,89097.78921,1155.37754,1135.810847,1238.154899,33.42,23.97241005,39.43556569,1057.014771
05/04/2019 13:30,#VALUE!,13.0012207,13.00081141,454.7291667,460.1145833,12.53979311,[-11059] No Good Data For Calculation,12.93972876,45.78753281,94.9755626,24.85228088,308.1159232,208.4969281,134.1712063,2741.937074,67844.65202,34076.43194,29033.92485,89053.68237,1153.79987,1158.122022,1238.634365,33.42,24.23745026,38.48151472,1056.582974
05/04/2019 14:00,#VALUE!,13.00287932,13.00129918,454.4583333,460.0832031,12.86743746,[-11059] No Good Data For Calculation,13.03050205,45.87010327,92.20616778,24.7847361,252.9570707,219.8251029,137.1843591,2272.541123,67390.2022,33844.74907,29187.93269,89206.02103,1159.605848,1177.242562,1240.029401,33.42,24.9089372,37.01500187,1056.300458
