ConsumptionDate,ActualConsumption,P7Cons,P2Cons,P1Cons,P9Cons,P3Cons,P4Cons,P5Cons,P6Cons1,P6Sec3Cons2,P6Sec2Cons3,Gen1num1,Gen1num2,Gen2
18/11/2018 13:30,138.014,68.274,2.938,15.846,2.23,10.298,8.016,7.77,12.724,0,0,162.816,56.686,16.262
18/11/2018 14:00,136.798,68.182,2.946,15.714,2.226,10.394,7.898,8.07,11.7,0,0,162.9,55.924,16.266
18/11/2018 14:30,132.702,62.622,2.934,15.828,2.274,10.726,8.022,7.84,12.646,0,0,162.752,55.844,16.332
18/11/2018 15:00,126.224,56.688,2.912,15.652,2.292,11.148,8.568,7.868,11.42,0,0,163.004,55.736,16.334
18/11/2018 15:30,132.746,64.53,2.906,15.462,2.214,11.164,8.73,7.906,10.124,0,0,163.232,55.44,16.34
18/11/2018 16:00,135.92,66.954,2.952,15.574,2.226,11.168,8.828,7.616,11.164,0,0,163.526,55.146,16.354
18/11/2018 16:30,134.346,64.31,2.974,15.9,2.224,11.262,8.844,7.876,11.05,0,0,163.626,54.996,16.388
18/11/2018 17:00,135.254,66.264,2.97,16.002,2.202,11.084,9.002,8.096,10.348,0,0,163.714,55.072,16.364
18/11/2018 17:30,137.056,67.534,2.96,15.982,2.186,11.228,9.396,7.9,10.47,0,0,164.23,54.502,16.358
18/11/2018 18:00,133.718,64.718,2.958,15.778,2.136,11.722,9.258,7.834,9.878,0,0,164.27,54.932,16.344
18/11/2018 18:30,133.828,64.728,2.968,15.858,2.108,11.676,9.234,7.924,10.25,0,0,164.748,55.056,16.362
18/11/2018 19:00,134.98,67.528,2.974,15.934,2.164,11.374,8.58,7.826,9.482,0,0,165.172,54.526,16.37
18/11/2018 19:30,130.47,65.108,2.966,15.814,2.16,11.472,7.616,7.874,8.354,0,0,165.162,54.39,16.354
18/11/2018 20:00,130.294,63.396,2.968,15.872,2.092,11.926,7.716,8.002,9.254,0,0,164.952,47.054,16.37
18/11/2018 20:30,129.23,62.3,2.884,15.692,2.072,12.002,8.356,7.944,8.812,0,0,164.684,44.786,16.356
18/11/2018 21:00,134.062,65.156,2.854,15.752,2.068,12.292,8.498,7.976,10.194,0,0,164.578,44.066,16.342
18/11/2018 21:30,134.99,64.602,2.856,15.79,2.058,12.31,8.74,8.032,11.356,0,0,164.144,44.046,16.336
18/11/2018 22:00,137.582,67.578,2.842,15.868,2.054,12.262,8.56,7.976,11.302,0,0,164.668,44.058,16.346
18/11/2018 22:30,137.294,67.594,2.852,16.026,2.064,12.15,7.988,7.96,11.554,0,0,164.544,44.044,16.334
18/11/2018 23:00,134.768,64.426,2.858,16.06,2.05,12.086,8.524,7.958,11.68,0,0,164.414,44.02,16.338
18/11/2018 23:30,138.232,67.97,2.838,16.02,2.062,12.048,8.666,7.808,11.6,0,0,164.516,44.014,16.324
19/11/2018 0:00,137.632,67.832,2.83,16.02,2.076,11.892,8.71,7.918,11.288,0,0,163.888,43.968,16.364
19/11/2018 0:30,133.382,65.05,2.832,16,2.068,12.108,8.64,7.986,9.78,0,0,164.094,43.998,16.346
19/11/2018 1:00,137.152,68.63,2.832,15.936,2.082,12.5,8.516,8.006,9.576,0,0,163.428,46.322,16.34
19/11/2018 1:30,135.83,67.444,2.83,15.834,2.084,12.418,8.498,7.976,9.5,0,0,163.934,45.744,16.354
19/11/2018 2:00,138.094,69.248,2.834,15.82,2.096,12.358,8.588,7.958,9.884,0,0,164.628,44.836,16.346
19/11/2018 2:30,136.174,66.832,2.828,15.83,2.05,12.256,8.786,8.07,10.672,0,0,164.48,44.748,16.39
19/11/2018 3:00,136.002,66.17,2.826,15.824,2.052,12.256,8.86,7.976,11.096,0,0,165.188,44.506,16.348
19/11/2018 3:30,137.782,67.506,2.822,15.814,2.062,12.35,9.412,7.99,10.952,0,0,165.168,44.884,16.332
19/11/2018 4:00,135.788,65.634,2.82,15.808,2.062,12.266,9.362,7.802,11.034,0,0,166.076,44.112,16.322
19/11/2018 4:30,136.264,68.076,2.826,15.88,2.07,12.172,9.268,7.97,9.44,0,0,165.93,44.088,16.322
19/11/2018 5:00,136.642,67.662,2.974,15.764,2.06,11.952,8.966,7.954,10.776,0,0,166.1,44.094,16.338
19/11/2018 5:30,134.158,65.278,2.984,15.68,2.082,12.02,9.414,7.548,10.798,0,0,166.226,44.122,16.338
19/11/2018 6:00,136.942,68.588,2.976,15.63,2.022,11.892,9.744,7.226,10.302,0,0,166.126,47.808,16.342
19/11/2018 6:30,134.312,67.12,2.998,15.704,2.022,11.928,9.454,6.972,9.38,0,0,166.628,55.078,16.302
19/11/2018 7:00,132.156,65.272,2.962,15.618,1.92,12.056,9.106,7.026,9.398,0,0,166.166,56.594,16.286
19/11/2018 7:30,135.464,68.648,2.914,15.534,2.056,12.118,8.706,6.964,9.572,0,0,165.824,57.342,16.266
19/11/2018 8:00,132.452,66.102,2.774,15.516,2.158,12.17,8.548,7.004,9.118,0,0,165.712,57.294,16.288
19/11/2018 8:30,127.86,63.104,2.896,15.51,2.2,11.992,8.61,7.016,7.442,0,0,165.484,57.284,16.282
19/11/2018 9:00,129.372,64.764,2.99,15.518,2.178,11.618,8.468,7.152,7.742,0,0,164.776,57.262,16.306
19/11/2018 9:30,130.328,65.582,2.99,15.546,2.242,11.61,8.202,7.214,7.932,0.174,0,164.814,57.224,16.324
19/11/2018 10:00,132.414,66.888,2.802,15.578,2.176,11.744,8.174,7.156,8.728,0.77,0,164.538,57.172,16.366
19/11/2018 10:30,131.86,66.564,2.766,15.742,2.002,11.916,8.152,7.082,8.472,0.776,0,164.03,57.102,16.376
19/11/2018 11:00,130.746,64.466,2.812,15.826,1.976,11.936,7.972,7.164,9.434,0.778,0,163.548,57.35,16.332
19/11/2018 11:30,133.3,65.568,2.864,15.828,2.004,11.868,7.83,7.278,10.95,0.78,0,163.128,57.584,16.25
19/11/2018 12:00,135.59,66.478,2.866,15.848,2.002,11.814,7.844,7.094,12.252,0.784,0,162.91,57.508,16.224
19/11/2018 12:30,133.586,64.98,2.892,15.838,2.002,11.766,7.888,7.218,12.068,0.784,0,162.82,57.456,16.246
19/11/2018 13:00,135.494,65.082,2.872,15.828,2.014,11.618,7.92,7.096,13.874,0.786,0,162.428,57.444,16.272
19/11/2018 13:30,136.11,65.264,2.906,15.848,2.004,11.492,8.274,7.108,14.18,0.786,0,162.24,57.446,16.294
19/11/2018 14:00,137.052,66.74,3.036,15.74,2.02,11.276,8.418,6.826,13.64,0.788,0,162.272,57.438,16.26
19/11/2018 14:30,139.184,68.604,3.114,15.598,2.022,11.248,7.982,7.092,13.912,0.79,0,162.396,57.498,16.24
19/11/2018 15:00,134.83,64.808,3.1,15.562,2.07,11.222,7.862,6.514,14.302,0.79,0,162.374,57.48,16.28
19/11/2018 15:30,136.508,67.764,3.094,15.586,2.008,11.168,8.37,6.344,13.678,0.192,0,165.788,2.008,7.386
19/11/2018 16:00,136.506,67.424,3.066,15.586,2.006,11.334,8.422,6.3,13.414,0,0,133.876,0,5.506
19/11/2018 16:30,135.194,67.392,3.044,15.402,1.988,11.462,8.428,6.248,12.416,0,0,47.108,0,8.286
19/11/2018 17:00,137.754,68.678,2.92,15.41,1.968,12.04,8.572,6.652,12.448,0,0,39.266,0,12.316
19/11/2018 17:30,139.27,69.04,2.862,15.586,1.952,12.036,8.938,6.854,12.176,0,0,73.188,0,11.058
19/11/2018 18:00,138.138,68.824,2.866,15.614,1.95,12.016,9.242,7.022,11.014,0,0,71.812,0,8.686
19/11/2018 18:30,138.22,69.224,2.872,15.616,1.926,11.76,9.262,7.09,11.23,0,0,89.17,21.42,9.822
19/11/2018 19:00,136.652,70.54,2.892,15.698,1.942,11.166,8.85,6.976,9.06,0,0,154.016,44.068,15.778
19/11/2018 19:30,133.796,68.524,2.908,15.936,1.922,11.088,8.864,6.948,7.612,0,0,165.02,55.21,16.382
19/11/2018 20:00,132.756,67.276,2.9,16.038,1.9,11.112,8.898,7.034,7.92,0,0,165.774,50.09,16.39
19/11/2018 20:30,132.534,67.636,2.896,15.842,1.888,11.098,8.53,6.924,8.27,0,0,165.37,43.626,16.378
19/11/2018 21:00,133.374,68.812,2.884,15.424,1.924,11.146,8.698,6.544,8.528,0,0,165.072,45.634,16.376
19/11/2018 21:30,135.562,70.492,2.89,15.412,1.902,11.186,8.62,6.328,9.646,0,0,165.018,45.79,16.358
19/11/2018 22:00,136.636,70.48,2.888,15.464,1.862,11.582,9.054,6.146,9.814,0,0,165.45,45.792,16.346
19/11/2018 22:30,134.374,67.926,2.868,15.566,1.868,11.622,9.28,6.31,9.698,0,0,165.156,45.796,16.36
19/11/2018 23:00,131.348,65.174,2.856,15.556,1.856,11.542,9.186,6.094,9.826,0,0,165.57,45.834,16.352
19/11/2018 23:30,133.066,68.434,2.916,15.608,1.828,11.31,9.124,6.006,8.618,0,0,165.45,45.654,16.34
20/11/2018 0:00,134.758,69.512,3.192,15.704,1.87,10.896,9.05,6.072,9.466,0,0,165.086,43.958,16.36
20/11/2018 0:30,134.38,70.06,3.208,15.69,1.86,10.868,9.114,6.194,8.54,0,0,164.706,43.07,16.372
20/11/2018 1:00,133.42,70.62,3.208,15.758,1.852,10.83,8.886,6.184,7.316,0,0,164.888,43.066,16.374
20/11/2018 1:30,133.72,69.738,3.254,15.8,1.864,10.672,8.636,6.148,8.672,0,0,164.906,43.086,16.342
20/11/2018 2:00,134.566,70.008,3.28,15.778,1.866,10.922,8.968,6.124,8.69,0,0,165.364,43.14,16.342
20/11/2018 2:30,133.034,68.274,3.284,15.682,1.956,11.184,8.816,6.12,8.906,0,0,165.514,44.15,16.316
20/11/2018 3:00,134.61,68.478,3.286,15.584,2.002,11.282,9.092,6.134,9.84,0,0,165.912,43.454,16.308
20/11/2018 3:30,133.348,67.142,3.286,15.53,1.97,11.414,9.192,6.104,9.888,0,0,166.342,43.304,16.324
20/11/2018 4:00,132.79,68.212,3.07,15.42,1.904,11.476,8.348,6.062,9.32,0,0,166.138,43.304,16.32
20/11/2018 4:30,133.05,68.434,3.052,15.378,1.878,11.486,8.332,6.204,9.458,0,0,166.14,43.3,16.32
20/11/2018 5:00,134.716,70.062,3.052,15.48,1.87,11.7,8.268,6.172,9.308,0,0,166.306,43.346,16.362
20/11/2018 5:30,136.174,71.032,3.052,15.472,1.852,11.692,8.23,6.09,9.902,0,0,166.366,43.352,16.346
20/11/2018 6:00,137.258,71.566,2.972,15.504,1.812,11.658,7.988,6.088,10.81,0,0,166.686,43.404,16.332
20/11/2018 6:30,132.61,67.004,2.966,15.532,1.768,11.742,7.816,5.988,10.742,0,0,167.026,45.228,16.34
20/11/2018 7:00,130.196,64.688,3,15.54,1.888,11.772,7.384,6.032,10.988,0,0,166.226,50.268,16.34
20/11/2018 7:30,137.736,70.51,3.014,15.54,1.882,11.77,8.064,6.182,11.876,0,0,166.134,54.56,16.33
20/11/2018 8:00,137.232,69.8,3.046,15.636,1.916,11.578,8.08,6.132,11.854,0,0,165.85,55.698,16.324
20/11/2018 8:30,136.246,68.626,3.074,15.604,1.938,11.658,8.768,6.19,11.402,0,0,165.87,56.416,16.322
20/11/2018 9:00,135.282,66.482,3.1,15.852,1.944,11.676,9.106,6.188,11.728,0,0,165.544,57.106,16.318
20/11/2018 9:30,137.142,67.63,3.116,15.866,1.962,11.792,9.184,6.14,12.066,0,0,165.152,57.852,16.322
20/11/2018 10:00,98.198,28.728,3.108,15.912,2.028,11.672,9.108,6.264,11.91,0,0,165.112,58.112,16.276
20/11/2018 10:30,136.04,67.436,3.128,15.88,2.062,11.662,9.138,6.242,11.37,0,0,165.318,57.228,16.266
20/11/2018 11:00,131.356,64.532,3.16,15.886,2.042,11.582,9.05,6.114,9.654,0,0,164.832,57.07,16.256
20/11/2018 11:30,135.99,68.702,3.136,15.92,2.066,11.704,8.786,6.194,9.896,0,0,164.668,56.786,16.312
20/11/2018 12:00,134.286,68.196,3.128,15.91,2,11.81,8.634,6.19,8.364,0,0,164.466,56.222,10.296
20/11/2018 12:30,135.362,67.688,3.128,16.084,1.994,11.932,8.974,6.06,9.496,0,0,164.056,56.552,0
20/11/2018 13:00,135.18,69.664,3.152,16.07,2.054,11.74,8.786,6.206,7.792,0,0,163.398,55.882,0
20/11/2018 13:30,134.302,70.152,3.162,16.04,2.03,11.594,7.974,6.174,7.56,0,0,163.314,56.578,8.018
20/11/2018 14:00,135.458,71.23,3.13,16.074,2.024,11.528,8.102,6.178,7.59,0,0,163.348,55.334,16.28
20/11/2018 14:30,135.422,69.912,3.11,16.124,2.074,11.506,7.98,6.342,8.878,0,0,163.434,55.168,16.262
20/11/2018 15:00,129.49,64.19,3.072,15.786,2.08,11.668,8.238,6.18,8.952,0,0,163.216,55.328,16.29
20/11/2018 15:30,135.366,68.442,3.06,15.652,2.04,11.75,8.162,6.218,10.698,0,0,163.35,55.184,16.31
20/11/2018 16:00,135.442,70.194,3.132,15.634,2.006,11.688,8.022,6.258,9.354,0,0,163.536,55.02,16.292
20/11/2018 16:30,136.352,70.18,3.156,15.87,2.024,11.578,8.234,6.128,9.916,0,0,164.042,54.644,16.234
20/11/2018 17:00,135.806,68.04,3.198,15.98,2.014,11.774,8.522,6.002,11.03,0,0,164.422,54.24,16.258
20/11/2018 17:30,134.288,67.036,3.188,15.93,2,11.364,8.512,6.206,11.046,0,0,164.918,53.85,16.258
20/11/2018 18:00,133.212,66.866,3.196,15.974,1.984,11.674,8.348,6.102,9.83,0,0,165.166,53.43,16.274
20/11/2018 18:30,131.444,65.454,3.196,16.05,2.014,11.682,8.45,6.148,9.238,0,0,165.718,52.96,16.28
20/11/2018 19:00,133.408,66.936,3.204,16.068,2.14,11.826,8.476,6.218,9.66,0,0,165.78,53.47,16.29
20/11/2018 19:30,129.802,62.784,3.204,16.054,2.184,11.904,8.754,6.14,9.58,0,0,165.762,53.816,16.276
20/11/2018 20:00,130.114,63.404,3.208,15.874,2.178,11.666,8.93,6.034,9.642,0,0,165.964,46.956,16.244
20/11/2018 20:30,132.584,64.564,3.202,15.74,2.196,11.606,8.814,6.064,11.422,0,0,166.16,43.042,16.374
20/11/2018 21:00,135.726,69.222,3.194,15.81,2.182,11.904,8.8,6.06,9.83,0,0,166.734,42.906,16.34
20/11/2018 21:30,137.678,68.882,3.196,15.698,2.182,11.972,8.972,6.02,11.964,0,0,167.06,43.022,16.304
20/11/2018 22:00,137.192,68.276,3.192,15.616,2.214,12.108,9.018,6.034,12.152,0,0,166.666,43.02,16.302
20/11/2018 22:30,130.628,62.116,3.196,15.62,2.224,12.034,8.73,6.166,12.064,0,0,166.976,43.036,16.306
20/11/2018 23:00,127.48,58.974,3.2,15.64,2.184,11.988,8.754,6.072,12.064,0,0,166.042,42.968,16.274
20/11/2018 23:30,134.586,67.358,3.188,15.624,2.21,12.07,8.872,5.884,10.948,0,0,166.136,42.972,16.246
21/11/2018 0:00,134.932,66.936,3.172,15.572,2.184,12.25,9.112,5.978,11.032,0,0,166.114,43.176,16.274
21/11/2018 0:30,136.31,67.206,3.178,15.576,2.192,12.246,9.178,6.152,12.066,0,0,165.776,43.328,16.302
21/11/2018 1:00,134.632,66.428,3.176,15.652,2.19,12.166,8.87,6.092,11.474,0,0,165.416,43.294,16.308
21/11/2018 1:30,134.116,67.166,3.174,15.738,2.206,12.136,8.76,6.152,10.188,0,0,165.406,43.28,16.252
21/11/2018 2:00,135.448,67.786,3.172,15.71,2.206,12.006,8.478,6.16,11.314,0,0,165.15,43.25,16.21
21/11/2018 2:30,127.938,62.596,3.18,15.718,2.208,12.094,8.674,6.04,8.942,0,0,164.898,43.224,16.216
21/11/2018 3:00,130.624,65.108,3.176,15.72,2.208,11.694,8.722,6.182,9.204,0,0,165.034,43.204,16.21
21/11/2018 3:30,128.984,65.522,3.166,15.804,2.204,11.628,8.726,6.05,7.44,0,0,165.288,43.26,16.232
21/11/2018 4:00,123.178,60.4,3.17,15.812,2.242,11.688,8.626,6.01,6.802,0,0,165.702,43.278,16.242
21/11/2018 4:30,122.996,59.978,3.17,15.814,2.202,11.676,8.318,6.072,7.41,0,0,165.442,43.266,16.25
21/11/2018 5:00,127.342,62.972,3.164,15.704,2.17,11.476,8.312,6.042,8.964,0,0,165.594,43.294,16.26
21/11/2018 5:30,127.682,63.052,3.168,15.63,2.298,11.502,8.382,6.034,8.996,0,0,166.042,46.37,16.282
21/11/2018 6:00,131.33,65.574,3.166,15.57,2.558,11.316,8.144,6,10.292,0,0,166.044,55.582,16.272
21/11/2018 6:30,127.008,61.404,3.174,15.542,2.512,11.308,8.278,6.042,10.362,0,0,165.812,55.876,16.278
21/11/2018 7:00,122.71,59.758,3.14,15.55,2.576,10.9,8.248,6.032,8.094,0,0,166.028,55.692,16.324
21/11/2018 7:30,126.954,64.386,3.14,15.516,2.64,10.852,7.862,6.07,7.946,0,0,165.756,55.748,16.328
21/11/2018 8:00,128.41,65.438,3.146,15.558,2.782,10.954,7.602,6.046,8.064,0,0,164.964,56.488,16.33
21/11/2018 8:30,130.702,66.532,3.172,15.746,2.826,11.042,7.768,6.106,8.416,0.122,0,164.644,56.856,16.326
21/11/2018 9:00,129.978,66.106,3.19,15.794,2.83,11.102,7.876,5.986,8.362,0,0,164.278,57.048,16.336
21/11/2018 9:30,130.386,66.524,3.19,15.814,2.922,11.282,7.592,5.964,8.378,0,0,164.024,56.982,16.344
21/11/2018 10:00,132.76,68.42,3.198,15.792,2.926,11.398,7.504,5.99,8.068,0,0,163.988,56.97,16.326
21/11/2018 10:30,134.178,69.038,3.198,15.82,2.938,11.784,7.882,6.046,8.072,0,0,164.01,56.96,16.316
21/11/2018 11:00,130.614,65.746,3.186,15.72,2.938,11.602,8.304,5.98,8.364,0,0,163.224,57.052,16.284
21/11/2018 11:30,134.402,68.658,3.192,15.5,2.996,11.442,8.396,6.09,8.93,0,0,163.044,56.968,16.248
21/11/2018 12:00,134.02,69.32,3.182,15.436,3.016,11.32,8.316,6.054,7.784,0,0,162.952,56.72,16.232
21/11/2018 12:30,135.046,69.21,3.164,15.464,2.99,11.542,8.294,6.084,8.76,0,0,162.874,56.656,16.24
21/11/2018 13:00,134.566,68.444,3.182,15.482,3.004,11.818,8.106,6.086,8.886,0,0,162.998,56.702,16.288
21/11/2018 13:30,135.426,69.214,3.232,15.458,3.01,11.736,8.676,6.002,8.706,0,0,162.734,56.804,16.296
21/11/2018 14:00,132.654,67.208,3.306,15.408,3.06,11.156,8.882,6.218,7.974,0,0,162.768,56.768,16.31
21/11/2018 14:30,127.88,63.762,3.372,15.644,3.06,11.432,9.128,6.008,6.194,0,0,162.876,55.902,16.308
21/11/2018 15:00,129.438,64.536,3.348,15.752,2.994,11.754,8.914,6.186,6.852,0.566,0,163.186,54.524,16.322
21/11/2018 15:30,129.234,64.588,3.358,15.722,3.144,11.706,8.656,6.096,6.832,0.698,0,163.536,54.118,16.364
21/11/2018 16:00,129.816,65.36,3.418,15.656,2.794,11.81,8.584,6.074,7.018,0.7,0,163.246,53.786,16.37
21/11/2018 16:30,134.674,67.908,3.41,15.658,2.544,11.8,9.276,6.164,8.918,0.702,0,163.164,53.376,16.4
21/11/2018 17:00,136.382,69.782,3.402,15.624,2.384,11.886,9.008,6.816,8.678,0.706,0,163.794,51.52,16.366
21/11/2018 17:30,137.914,69.426,3.394,15.514,2.264,11.772,8.812,6.954,10.856,0.706,0,163.87,50.704,16.386
21/11/2018 18:00,136.628,68.824,3.396,15.5,2.254,11.426,8.744,6.924,10.614,0.71,0,164.25,50.318,16.39
21/11/2018 18:30,133.314,64.252,3.38,15.46,2.374,11.204,9.192,6.582,11.884,0.712,0,164.52,50.108,16.398
21/11/2018 19:00,133.398,61.784,3.376,15.478,2.376,11.672,9.18,7.148,13.422,0.714,0,164.29,50.178,16.394
21/11/2018 19:30,129.386,59.41,3.38,15.472,2.34,11.892,9.112,7.076,11.744,0.716,0,164.496,49.93,16.38
21/11/2018 20:00,135.02,64.718,3.374,15.46,2.334,12.368,8.72,7.058,12.17,0.718,0,164.662,43.544,16.382
21/11/2018 20:30,135.734,64.92,3.372,15.442,2.314,12.46,8.502,7.114,12.744,0.718,0,164.692,43.18,16.382
21/11/2018 21:00,137.35,67.886,3.366,15.64,2.318,12.374,8.148,7,11.756,0.72,0,164.52,43.138,16.37
21/11/2018 21:30,138.68,69.152,3.356,15.674,2.3,12.3,7.972,7.116,12.224,0.72,0,164.898,43.154,16.372
21/11/2018 22:00,137.472,67.908,3.366,15.608,2.304,11.876,7.858,7.056,12.666,0.722,0,164.804,43.134,16.374
21/11/2018 22:30,135.33,65.1,3.372,15.608,2.312,11.792,8.472,7.046,12.768,0.724,0,164.886,43.122,16.38
21/11/2018 23:00,135.518,65.028,3.364,15.604,2.244,11.746,8.756,7.024,13.03,0.724,0,164.562,43.11,16.376
21/11/2018 23:30,133.144,63.652,3.354,15.496,2.266,11.634,8.84,7.02,12.262,0.722,0,164.802,43.152,16.378
22/11/2018 0:00,131.646,61.168,3.348,15.42,2.25,11.444,9.002,6.974,13.176,0.726,0,164.266,43.15,16.364
22/11/2018 0:30,130.94,61.434,3.352,15.47,2.266,11.404,8.954,6.806,12.844,0.724,0,164.05,43.064,16.362
22/11/2018 1:00,136.668,67.094,3.348,15.468,2.298,11.358,8.99,6.98,12.21,0.728,0,163.834,43.042,16.348
22/11/2018 1:30,140.922,69.528,3.346,15.478,2.284,11.384,9.186,7.05,13.872,0.73,0,164.658,43.106,16.318
22/11/2018 2:00,142.458,69.23,3.346,15.448,2.274,11.726,9.294,7.052,15.122,0.73,0,164.822,43.098,16.288
22/11/2018 2:30,141.232,68.858,3.344,15.462,2.258,11.89,9.396,7.094,14.006,0.734,0,164.766,43.076,16.274
22/11/2018 3:00,138.7,69.212,3.348,15.518,2.28,12.082,9.462,7.004,11.028,0.67,0,164.626,43.066,16.296
22/11/2018 3:30,135.526,67.654,3.344,15.62,2.25,12.06,8.544,6.956,10.46,0,0,164.718,43.1,16.32
22/11/2018 4:00,133.036,68.134,3.346,15.616,2.238,12.108,8.346,7.072,7.526,0,0,164.806,43.234,16.298
22/11/2018 4:30,134.878,68.548,3.338,15.628,2.088,11.912,8.716,7.054,8.922,0,0,165.15,43.234,16.296
22/11/2018 5:00,128.452,64.428,3.342,15.62,2.12,11.8,8.306,6.894,7.714,0,0,165.636,43.262,16.32
22/11/2018 5:30,129.364,65.654,3.346,15.584,2.104,11.346,8.274,6.93,7.82,0,0,165.55,43.246,16.328
22/11/2018 6:00,132.224,68.558,3.29,15.39,2.088,11.254,8.566,7.086,7.484,0,0,165.586,43.24,16.302
22/11/2018 6:30,126.684,64.262,3.27,15.432,2.06,11.13,8.336,6.954,6.562,0,0,164.812,44.156,16.29
22/11/2018 7:00,125.904,63.112,3.284,15.416,2.124,10.886,8.484,6.93,6.758,0,0,164.712,48.412,16.292
22/11/2018 7:30,129.302,65.558,3.306,15.432,2.116,11.008,8.02,6.94,7.88,0,0,165.022,54.112,16.294
22/11/2018 8:00,131.348,67.778,3.34,15.428,2.152,11.136,8.666,7.036,6.934,0,0,164.756,54.884,16.316
22/11/2018 8:30,125.48,62.18,3.332,15.452,2.208,11.056,8.604,6.61,6.838,0,0,164.554,54.924,16.344
22/11/2018 9:00,131.09,68.176,3.364,15.532,2.22,11.162,8.484,6.104,7.076,0,0,163.726,56.672,16.342
22/11/2018 9:30,132.254,67.364,3.336,15.724,2.208,11.078,8.828,5.82,8.588,0,0,163.518,57.096,16.316
22/11/2018 10:00,131.27,64.626,3.35,15.738,2.236,11.116,8.798,6.232,9.92,0,0,162.958,57.128,16.298
22/11/2018 10:30,132.608,65.116,3.382,15.808,2.204,11.15,8.648,6.826,10.058,0,0,163.028,57.078,16.288
22/11/2018 11:00,128.758,63.324,3.378,15.774,2.218,10.918,8.308,6.95,8.472,0,0,162.83,56.826,16.286
22/11/2018 11:30,127.652,61.948,3.39,15.68,2.23,10.992,8.49,6.956,8.652,0,0,162.686,56.838,16.266
22/11/2018 12:00,130.636,65.474,3.332,15.49,2.234,11.112,8.474,6.92,8.302,0,0,162.618,56.948,16.264
22/11/2018 12:30,131.428,67.876,3.392,15.482,2.24,11.024,8.046,6.876,6.952,0,0,162.408,56.734,16.266
22/11/2018 13:00,132.282,68.342,3.376,15.622,2.274,11.026,7.568,6.24,8.474,0,0,162.12,56.476,16.294
22/11/2018 13:30,131.706,66.974,3.372,15.594,2.256,11.566,7.984,6.034,8.716,0,0,161.79,56.386,16.238
22/11/2018 14:00,131.04,66.956,3.326,15.666,2.266,11.826,8.13,6.484,7.308,0,0,161.79,55.854,16.246
22/11/2018 14:30,124.844,61.326,3.276,15.7,2.234,11.916,7.422,7.058,6.562,0,0,161.796,55.928,16.29
22/11/2018 15:00,121.006,59.048,2.968,15.648,2.24,11.964,6.822,7.146,5.834,0,0,162.624,55.634,16.326
22/11/2018 15:30,123.9,61.01,2.936,15.64,2.204,11.992,7.38,7.024,6.614,0,0,165,52.852,16.332
22/11/2018 16:00,130.138,65.806,2.916,15.704,2.19,11.804,7.924,6.954,7.726,0,0,165.456,52.35,16.324
22/11/2018 16:30,129.946,66.262,2.966,15.534,2.19,11.828,8.004,6.938,7.218,0,0,165.176,52.432,16.25
22/11/2018 17:00,133.074,68.436,3.012,15.626,2.166,11.674,8.198,7.158,7.916,0,0,164.392,52.92,16.216
22/11/2018 17:30,135.996,68.436,3.006,15.676,2.14,11.574,8.668,6.868,10.66,0,0,164.172,53.872,16.304
22/11/2018 18:00,135.022,68.59,3.014,15.656,2.046,11.316,8.75,6.908,10.014,0,0,164.044,54.574,16.396
22/11/2018 18:30,133.13,67.188,3.016,15.754,2.072,11.45,9.014,6.932,8.768,0,0,164.2,54.468,16.418
22/11/2018 19:00,128.398,63.652,3.008,15.654,2.104,11.406,9.156,6.852,7.628,0,0,164.38,54.38,16.378
22/11/2018 19:30,133.752,67.606,2.994,15.654,2.136,11.286,9.15,6.964,9.142,0,0,164.582,54.982,16.346
22/11/2018 20:00,138.264,69.662,2.992,15.384,2.094,11.484,8.976,7.004,11.618,0,0,165.33,46.89,16.354
22/11/2018 20:30,135.818,67.606,2.992,15.648,2.114,11.632,9.086,6.934,10.84,0,0,165.342,43.812,16.368
22/11/2018 21:00,139.924,70.338,2.988,15.712,2.056,11.926,8.67,7.008,12.44,0,0,165.374,43.812,16.368
22/11/2018 21:30,137.882,69.464,2.988,15.482,2.084,11.896,8.818,6.964,11.318,0,0,165.64,43.82,16.374
22/11/2018 22:00,137.578,69.57,2.77,15.692,2.038,11.856,8.9,6.792,11.074,0,0,165.814,43.85,16.37
22/11/2018 22:30,136.02,67.956,2.682,15.778,2.01,11.824,9.054,7.04,11.086,0,0,165.654,43.804,16.368
22/11/2018 23:00,133.364,65.41,2.668,15.6,1.982,11.754,8.966,6.984,11.292,0,0,164.978,43.81,16.374
22/11/2018 23:30,134.616,68.292,2.682,15.516,1.99,11.618,8.594,6.99,10.54,0,0,166.284,43.912,16.382
23/11/2018 0:00,135.11,68.008,2.684,15.704,2,11.59,8.83,6.776,10.876,0,0,166.534,43.858,16.342
23/11/2018 0:30,137.2,69.634,2.682,15.918,1.988,11.666,8.92,6.908,10.96,0,0,167.012,43.912,16.298
23/11/2018 1:00,134.17,68.824,2.682,15.766,1.99,11.506,9.144,7.014,9.01,0,0,166.82,43.886,16.276
23/11/2018 1:30,135.632,70.47,2.664,15.77,2.002,11.472,9.062,6.822,8.904,0,0,166.716,43.938,16.316
23/11/2018 2:00,135.576,70.152,2.634,15.768,1.994,11.434,9.144,6.922,9.104,0,0,166.934,43.96,16.39
23/11/2018 2:30,136.24,70.764,2.672,15.784,1.984,11.422,9.18,6.882,9.03,0,0,166.898,43.95,16.388
